query,closest_label,target_id,result_id,correct,rank,hit@1,hit@3,hit@5,time_sec_candidate_selection,time_sec_disambiguation
hands behind,hand to hand,05564590-n,00054750-r,False,-1,False,False,False,0.0237,0.0099
two hands of,second hand,05564590-n,10568754-n,False,-1,False,False,False,0.023,0.0134
boy with hands,ball boy,05564590-n,09834159-n,False,-1,False,False,False,0.0208,0.0006
black hands,Black,05564590-n,09636339-n,False,-1,False,False,False,0.0197,0.0124
clock minute hand,minute hand,05564590-n,03772584-n,False,-1,False,False,False,0.0202,0.0121
mans left hand,left,05564590-n,05565548-n,False,-1,False,False,False,0.0206,0.0004
hands gripping,hand in hand,05564590-n,00147597-r,False,-1,False,False,False,0.0196,0.0116
hands raised,raise,05564590-n,00851625-v,False,-1,False,False,False,0.0227,0.0242
two hands,second hand,05564590-n,10568754-n,False,-1,False,False,False,0.0202,0.0005
phone in hand,cellular telephone,05564590-n,02992529-n,False,-1,False,False,False,0.0199,0.0005
person's hands,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0201,0.0007
bandage on hand,bandage,05564590-n,02785648-n,False,-1,False,False,False,0.0202,0.0618
hand wrapped,wrapping,05564590-n,04605726-n,False,-1,False,False,False,0.0207,0.0572
arm and mitt,mitten,05564590-n,03775071-n,False,-1,False,False,False,0.0194,0.0457
people holding hands,hand in hand,05564590-n,00147597-r,False,-1,False,False,False,0.0206,0.0004
hands are holding,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0202,0.0006
snowboarder's hand,snowboard,05564590-n,04251791-n,False,-1,False,False,False,0.0207,0.0527
man has hands,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0203,0.0104
right hand up,right,05564590-n,05565337-n,False,-1,False,False,False,0.021,0.0005
boy's hand,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0197,0.0004
player's hand,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0199,0.0006
gloved hand,glove,05564590-n,03441112-n,False,-1,False,False,False,0.0208,0.0006
red minute hand,minute hand,05564590-n,03772584-n,False,-1,False,False,False,0.0199,0.0284
mitt.,mitten,05564590-n,03775071-n,False,-1,False,False,False,0.0211,0.0343
pan with long hand,pan,05564590-n,03880531-n,False,-1,False,False,False,0.02,0.0495
man's hands,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0203,0.0005
her hand,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0235,0.0006
surfer's hands,surfer,05564590-n,10679054-n,False,-1,False,False,False,0.0226,0.0145
white hand,hand,05564590-n,05564590-n,True,1,True,True,True,0.022,0.0129
clock has hands,hour hand,05564590-n,03544238-n,False,-1,False,False,False,0.0233,0.0008
stuffed animal hand,hand puppet,05564590-n,03487963-n,False,-1,False,False,False,0.024,0.0149
hands are holding.,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0199,0.0007
phone in girl's hand,call girl,05564590-n,09889065-n,False,-1,False,False,False,0.0203,0.0281
edge of hand,edge,05564590-n,08565701-n,False,-1,False,False,False,0.0199,0.0349
red pole in hand,pole position,05564590-n,08621283-n,False,-1,False,False,False,0.0214,0.0253
boy's hands,handle with kid gloves,05564590-n,02514704-v,False,-1,False,False,False,0.0198,0.0005
lady's hand,hand,05564590-n,10158506-n,False,-1,False,False,False,0.0207,0.0005
apple in her hand,apple,05564590-n,07739125-n,False,-1,False,False,False,0.0206,0.0135
child with hand out,hands,05564590-n,00818678-n,False,-1,False,False,False,0.0209,0.0231
something in hand.,hand in hand,05564590-n,00147597-r,False,-1,False,False,False,0.0247,0.0006
hands out,out of hand,05564590-n,00148422-r,False,-1,False,False,False,0.0216,0.0368
player's hands,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0252,0.0271
man has hand,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0222,0.0006
ring on  left hand,ring finger,05564590-n,05567489-n,False,-1,False,False,False,0.0201,0.0129
head on his hand,head,05564590-n,08664184-n,False,-1,False,False,False,0.0206,0.0425
mitts,mitten,05564590-n,03775071-n,False,-1,False,False,False,0.0203,0.0105
skater's hands,skater,05564590-n,10604491-n,False,-1,False,False,False,0.0207,0.0675
batter's hand,batting glove,05564590-n,02811204-n,False,-1,False,False,False,0.0206,0.0161
hands touching,touch,05564590-n,05655119-n,False,-1,False,False,False,0.0195,0.039
other hand,second hand,05564590-n,10568754-n,False,-1,False,False,False,0.0214,0.0101
luggage in hand,hand luggage,05564590-n,03487533-n,False,-1,False,False,False,0.0221,0.062
hand and peach,peach,05564590-n,07751004-n,False,-1,False,False,False,0.0242,0.0485
hands bringing,hand,05564590-n,02000133-v,False,-1,False,False,False,0.0204,0.0152
stop hand,hand to hand,05564590-n,00054750-r,False,-1,False,False,False,0.0201,0.0005
hands,hand in hand,05564590-n,00147597-r,False,-1,False,False,False,0.0197,0.0005
hand out,out of hand,05564590-n,00148422-r,False,-1,False,False,False,0.0211,0.0118
nearly invisble hand,in hand,05564590-n,00148329-r,False,-1,False,False,False,0.0222,0.0006
hands extended,hand,05564590-n,05564590-n,True,1,True,True,True,0.021,0.0096
frisbee in hand,Frisbee,05564590-n,03397947-n,False,-1,False,False,False,0.0214,0.043
gold hand.,hand to hand,05564590-n,00054750-r,False,-1,False,False,False,0.0212,0.0007
hands behind back.,left,05564590-n,05565548-n,False,-1,False,False,False,0.0204,0.0233
woman's hand,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0202,0.0005
white hands,handed,05564590-n,02027704-a,False,-1,False,False,False,0.0197,0.0006
holds w/ hands,hold,05564590-n,01216670-v,False,-1,False,False,False,0.0199,0.0103
red hand,red-handed,05564590-n,01322959-s,False,-1,False,False,False,0.0206,0.0006
hands up,hands-down,05564590-n,00750602-s,False,-1,False,False,False,0.0209,0.0007
big hand,hand,05564590-n,05637965-n,False,-1,False,False,False,0.019,0.0005
in woman's hand,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0214,0.0006
hand.,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0199,0.0006
frisbe in hand,fret,05564590-n,02330109-v,False,-1,False,False,False,0.0202,0.0593
hands.,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0431,0.0011
hands clasped,hand in hand,05564590-n,00147597-r,False,-1,False,False,False,0.0514,0.0147
holding hands,hand in hand,05564590-n,00147597-r,False,-1,False,False,False,0.0438,0.0005
little hand,little finger,05564590-n,05567727-n,False,-1,False,False,False,0.0335,0.0261
second man has hands,second hand,05564590-n,10568754-n,False,-1,False,False,False,0.0215,0.0119
boy's right hand,right,05564590-n,05565337-n,False,-1,False,False,False,0.0226,0.0004
with left hand,left,05564590-n,05565548-n,False,-1,False,False,False,0.0197,0.0126
man eats with hands,finger food,05564590-n,07560331-n,False,-1,False,False,False,0.0201,0.0631
inflatable hand,inflater,05564590-n,03569494-n,False,-1,False,False,False,0.0211,0.0353
catcher's mitt,mitten,05564590-n,03775071-n,False,-1,False,False,False,0.0212,0.0006
hands are expressive,hand,05564590-n,06692238-n,False,-1,False,False,False,0.0209,0.0487
arms and hands,hand,05564590-n,05564590-n,True,1,True,True,True,0.0203,0.0005
back of hand,backhand,05564590-n,00566690-n,False,-1,False,False,False,0.0198,0.0236
hand crank,crank,05564590-n,03127024-n,False,-1,False,False,False,0.0213,0.0343
father's hand,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0196,0.0005
image of hand,hand,05564590-n,03482523-n,False,3,False,True,True,0.0197,0.0006
man's hand,hand,05564590-n,08650157-n,False,-1,False,False,False,0.023,0.0006
curled hands,curled,05564590-n,01030289-s,False,-1,False,False,False,0.0221,0.0382
head is in hands,head,05564590-n,05538625-n,False,-1,False,False,False,0.0214,0.0109
ski pole in a hand,ski pole,05564590-n,04230603-n,False,-1,False,False,False,0.0222,0.0516
one hand,one-handed,05564590-n,02027906-s,False,-1,False,False,False,0.0211,0.0305
his hands,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0201,0.0005
on her right hand,right,05564590-n,05565337-n,False,-1,False,False,False,0.0197,0.0004
right hand,right,05564590-n,05565337-n,False,-1,False,False,False,0.0204,0.0006
folded hand,fold,05564590-n,05492259-n,False,-1,False,False,False,0.0203,0.023
her left hand,left,05564590-n,05565548-n,False,-1,False,False,False,0.0199,0.0005
chin on hand,chin,05564590-n,05599617-n,False,-1,False,False,False,0.0207,0.049
bare hand,barehanded,05564590-n,00143201-s,False,-1,False,False,False,0.0208,0.0103
brown catcher's mitt,mitten,05564590-n,03775071-n,False,-1,False,False,False,0.0214,0.0403
both hands,hand,05564590-n,05852973-n,False,-1,False,False,False,0.0195,0.0005
little girl's hand,little finger,05564590-n,05567727-n,False,-1,False,False,False,0.0206,0.001
hand is raised,hand,05564590-n,05564590-n,True,1,True,True,True,0.0206,0.0006
cell phone in hand,cellular telephone,05564590-n,02992529-n,False,-1,False,False,False,0.0201,0.0005
skier's hand,skier,05564590-n,10605253-n,False,-1,False,False,False,0.0201,0.0261
blurred hand,hand,05564590-n,05564590-n,True,1,True,True,True,0.0207,0.0006
his left hand behind,left,05564590-n,05565548-n,False,-1,False,False,False,0.0203,0.0007
open hand,hand to hand,05564590-n,00054750-r,False,-1,False,False,False,0.0209,0.0007
players right hand,right,05564590-n,05565337-n,False,-1,False,False,False,0.0207,0.0007
on his hand,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0197,0.0005
phone in her hands,phone-in,05564590-n,06620467-n,False,-1,False,False,False,0.0205,0.0124
hand of,handed,05564590-n,02027704-a,False,-1,False,False,False,0.0213,0.0006
minute  hand,minute hand,05564590-n,03772584-n,False,-1,False,False,False,0.0207,0.0008
second hand,second hand,05564590-n,10568754-n,False,-1,False,False,False,0.0194,0.0205
all hands,hand,05564590-n,08650157-n,False,-1,False,False,False,0.0197,0.0005
children's hands,kid glove,05564590-n,03616979-n,False,-1,False,False,False,0.0202,0.0006
in his hand,hand in hand,05564590-n,00147597-r,False,-1,False,False,False,0.0205,0.0007
three hands on it,hand in hand,05564590-n,00245166-r,False,-1,False,False,False,0.0207,0.0008
hand's,handed,05564590-n,02027704-a,False,-1,False,False,False,0.0196,0.0005
skier's right hand,right,05564590-n,05565337-n,False,-1,False,False,False,0.0199,0.0007
umpire hand,umpire,05564590-n,10735984-n,False,-1,False,False,False,0.0204,0.0235
"""do not walk"" hand",walk,05564590-n,00283568-n,False,-1,False,False,False,0.02,0.0108
minute hand.,minute hand,05564590-n,03772584-n,False,-1,False,False,False,0.0207,0.0005
in hand,hand in hand,05564590-n,00147597-r,False,-1,False,False,False,0.0225,0.0006
plushie in his hands,plush,05564590-n,03970546-n,False,-1,False,False,False,0.0226,0.084
hand is black.,hand,05564590-n,05564590-n,True,1,True,True,True,0.0425,0.0005
holds frisbee hand,Frisbee,05564590-n,03397947-n,False,-1,False,False,False,0.0202,0.0005
adult hand,hand,05564590-n,05564590-n,True,1,True,True,True,0.0198,0.0004
to shake hands,shake hands,05564590-n,00898019-v,False,-1,False,False,False,0.0206,0.0249
kid's left hand,left,05564590-n,05565548-n,False,-1,False,False,False,0.0203,0.0004
hand is right,right,05564590-n,05565337-n,False,-1,False,False,False,0.0199,0.0006
baseball bat in hand,baseball bat,05564590-n,02799175-n,False,-1,False,False,False,0.0207,0.0006
pair of hands,pair,05564590-n,07958407-n,False,-1,False,False,False,0.0204,0.0125
human hand,hand,05564590-n,08650157-n,False,2,False,True,True,0.0205,0.0007
with both hands,one-handed,05564590-n,02027906-s,False,-1,False,False,False,0.0199,0.0115
black hand,hand,05564590-n,05564590-n,True,1,True,True,True,0.0203,0.0119
man left hand behind,left,05564590-n,05565548-n,False,-1,False,False,False,0.021,0.0006
bride's hand,bride,05564590-n,09874725-n,False,-1,False,False,False,0.0198,0.048
left hand,left,05564590-n,05565548-n,False,-1,False,False,False,0.0202,0.0005
child's hand,handle with kid gloves,05564590-n,02514704-v,False,-1,False,False,False,0.022,0.0007
hands in back,backhand,05564590-n,00566690-n,False,-1,False,False,False,0.0198,0.0006
mitt,mitten,05564590-n,03775071-n,False,-1,False,False,False,0.0198,0.0123
wet pants,wet suit,04489008-n,04574067-n,False,-1,False,False,False,0.0198,0.0282
snowboarder's pants,snowboarder,04489008-n,10617665-n,False,-1,False,False,False,0.0207,0.0176
pair of red pants,slacks,04489008-n,04233715-n,False,-1,False,False,False,0.0198,0.0278
colorful pants,sweat pants,04489008-n,04370288-n,False,-1,False,False,False,0.0212,0.0209
pants are dirty,dirty,04489008-n,01534147-v,False,-1,False,False,False,0.0212,0.0417
orange pants,orange,04489008-n,14991210-n,False,-1,False,False,False,0.0207,0.0006
pants are gray,grey,04489008-n,03456186-n,False,-1,False,False,False,0.0206,0.0005
skater wears pants,skater,04489008-n,10604491-n,False,-1,False,False,False,0.0199,0.0251
beige pants,sweat pants,04489008-n,04370288-n,False,-1,False,False,False,0.0203,0.0091
blue pant,blue tit,04489008-n,01592694-n,False,-1,False,False,False,0.0217,0.043
person in black pant,Black,04489008-n,09636339-n,False,-1,False,False,False,0.0257,0.0493
plaid pants,stretch pants,04489008-n,04337287-n,False,-1,False,False,False,0.0427,0.0142
white pants.,white goods,04489008-n,04580298-n,False,-1,False,False,False,0.0219,0.0127
pants are grey.,grey,04489008-n,03456186-n,False,-1,False,False,False,0.0223,0.0011
blank pants,blank,04489008-n,02849051-n,False,-1,False,False,False,0.0236,0.1064
white dirty pants,white goods,04489008-n,04580298-n,False,-1,False,False,False,0.021,0.0004
khaki colored pants,khaki,04489008-n,03615406-n,False,-1,False,False,False,0.021,0.0289
kaki pants,kaki,04489008-n,02035656-n,False,-1,False,False,False,0.0206,0.0439
floral pants,bloomers,04489008-n,02854739-n,False,-1,False,False,False,0.0215,0.0443
brown pants,brown,04489008-n,00320246-v,False,-1,False,False,False,0.0201,0.0005
blue sparkly pants,blue,04489008-n,02855925-n,False,-1,False,False,False,0.0215,0.0006
dark pink pants,sweat pants,04489008-n,04370288-n,False,-1,False,False,False,0.0207,0.0006
man wears pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.021,0.0005
wearing purple pants,purple,04489008-n,00285088-v,False,-1,False,False,False,0.019,0.0099
grey pants,grey,04489008-n,03456186-n,False,-1,False,False,False,0.0218,0.0005
baggy pants,stretch pants,04489008-n,04337287-n,False,-1,False,False,False,0.0218,0.0098
woman's pants,pantyhose,04489008-n,03885904-n,False,-1,False,False,False,0.0201,0.0264
batter's white pants,batter,04489008-n,09843956-n,False,-1,False,False,False,0.021,0.0235
into pants,long trousers,04489008-n,03688605-n,False,-1,False,False,False,0.0219,0.013
boy has pants.,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.0211,0.0178
wearing brown pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0358,0.0004
pants are purple,purple,04489008-n,00285088-v,False,-1,False,False,False,0.0198,0.0005
man in black pants,Black man,04489008-n,09637211-n,False,-1,False,False,False,0.0354,0.0306
waterproof pants,wet suit,04489008-n,04574067-n,False,-1,False,False,False,0.0442,0.0006
part of a trouser,trouser,04489008-n,04489008-n,True,1,True,True,True,0.0363,0.0731
sandy pants,bikini pants,04489008-n,02837887-n,False,-1,False,False,False,0.0214,0.0005
pair of blue pants,blue,04489008-n,02855925-n,False,-1,False,False,False,0.0253,0.0005
black swim pants,bikini pants,04489008-n,02837887-n,False,-1,False,False,False,0.0209,0.0114
tight pants,tights,04489008-n,04434932-n,False,-1,False,False,False,0.0233,0.0175
lady's pants,pantyhose,04489008-n,03885904-n,False,-1,False,False,False,0.0236,0.0005
snow sporting pants,snowshoe,04489008-n,04252331-n,False,-1,False,False,False,0.0229,0.0266
uniform pants,uniform,04489008-n,04509592-n,False,-1,False,False,False,0.0208,0.0005
light brown pants,light brown,04489008-n,04972801-n,False,-1,False,False,False,0.0202,0.0004
pants are brown,brown,04489008-n,00320246-v,False,-1,False,False,False,0.0199,0.0007
man wearing pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0207,0.0009
white pants,white goods,04489008-n,04580298-n,False,-1,False,False,False,0.0191,0.0141
man has pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0213,0.0004
pant,pant leg,04489008-n,03885293-n,False,-1,False,False,False,0.0198,0.0368
trousers are grey,grey,04489008-n,03456186-n,False,-1,False,False,False,0.0207,0.0005
player's white pants,white,04489008-n,04579986-n,False,-1,False,False,False,0.0214,0.0008
pants are white,white,04489008-n,04579986-n,False,-1,False,False,False,0.0204,0.0017
pants are,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.0201,0.0006
pants are blue,blue,04489008-n,02855925-n,False,-1,False,False,False,0.0211,0.0004
lighter pants,sweat pants,04489008-n,04370288-n,False,-1,False,False,False,0.0219,0.0004
person wears pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0425,0.0131
green pants,green,04489008-n,02545257-s,False,-1,False,False,False,0.036,0.0008
pants are grey,grey,04489008-n,03456186-n,False,-1,False,False,False,0.0295,0.001
woman has pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0382,0.0129
pants are khaki,khaki,04489008-n,03615406-n,False,-1,False,False,False,0.0374,0.0008
blue pants on,blue,04489008-n,02855925-n,False,-1,False,False,False,0.0588,0.0108
girl wearing pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0271,0.0011
floral printed pant,pansy,04489008-n,12390485-n,False,-1,False,False,False,0.0355,0.0354
black pants on,black,04489008-n,02846141-n,False,-1,False,False,False,0.0464,0.0005
lightweight pants,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.0237,0.0007
trousers are orange,orange,04489008-n,14991210-n,False,-1,False,False,False,0.0238,0.0093
he's in black pants,black,04489008-n,02846141-n,False,-1,False,False,False,0.0226,0.0006
person in blue pant,bluecoat,04489008-n,09861287-n,False,-1,False,False,False,0.0212,0.0007
woman is in  pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0224,0.0006
wearing pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0231,0.0226
grey pants on,grey,04489008-n,03456186-n,False,-1,False,False,False,0.0237,0.0005
gray pants,grey,04489008-n,03456186-n,False,-1,False,False,False,0.0206,0.0005
snow boarding pants,snowboard,04489008-n,04251791-n,False,-1,False,False,False,0.0214,0.0148
pink pants,pink,04489008-n,04970916-n,False,-1,False,False,False,0.0247,0.0008
gray pant,grey,04489008-n,03456186-n,False,-1,False,False,False,0.0233,0.0132
pair of khaki pants,khakis,04489008-n,03615563-n,False,-1,False,False,False,0.0201,0.0004
trouser,trouser,04489008-n,04489008-n,True,1,True,True,True,0.02,0.0004
pants.,slacks,04489008-n,04233715-n,False,-1,False,False,False,0.023,0.0006
pants`,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.0205,0.0005
red pants,stretch pants,04489008-n,04337287-n,False,-1,False,False,False,0.0212,0.0007
stripe on pants.,stripe,04489008-n,01273263-v,False,-1,False,False,False,0.0236,0.0142
pair black pants,black,04489008-n,02846141-n,False,-1,False,False,False,0.0223,0.012
nike pants,stretch pants,04489008-n,04337287-n,False,-1,False,False,False,0.0205,0.0006
woman in brown pants,brown,04489008-n,00320246-v,False,-1,False,False,False,0.0205,0.0004
people wearing pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0197,0.0006
toddler's pants,toddler,04489008-n,10714465-n,False,-1,False,False,False,0.0226,0.0099
woman wearing pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0226,0.0006
man's black pants,black,04489008-n,02846141-n,False,-1,False,False,False,0.0212,0.0005
boys in blue pants,blue,04489008-n,02855925-n,False,-1,False,False,False,0.0198,0.0223
light pants on,stretch pants,04489008-n,04337287-n,False,-1,False,False,False,0.0215,0.0129
kakki pants,slacks,04489008-n,04233715-n,False,-1,False,False,False,0.0218,0.017
couple wearing pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0204,0.0449
black pant,black,04489008-n,01229561-s,False,-1,False,False,False,0.02,0.0116
long pants,long trousers,04489008-n,03688605-n,False,-1,False,False,False,0.0204,0.0121
pants are dark,slacks,04489008-n,04233715-n,False,-1,False,False,False,0.0211,0.0112
man's pants,man's clothing,04489008-n,03746330-n,False,-1,False,False,False,0.0212,0.0006
skater in pants,skater,04489008-n,10604491-n,False,-1,False,False,False,0.0198,0.0005
rolled pants,stretch pants,04489008-n,04337287-n,False,-1,False,False,False,0.0204,0.0257
boy's pants,stretch pants,04489008-n,04337287-n,False,-1,False,False,False,0.0205,0.0004
blue pants,blue,04489008-n,02855925-n,False,-1,False,False,False,0.0201,0.0005
"""part of a trouser""",trouser,04489008-n,04489008-n,True,1,True,True,True,0.0216,0.0006
short pants,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.0205,0.0102
black pants.,black,04489008-n,02846141-n,False,-1,False,False,False,0.0214,0.0006
cuff on pants,cuff,04489008-n,03145843-n,False,-1,False,False,False,0.023,0.0553
boy wears pants,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.022,0.0006
black pants,black,04489008-n,02846141-n,False,-1,False,False,False,0.02,0.0005
blue pair of pants,blue,04489008-n,02855925-n,False,-1,False,False,False,0.0235,0.0006
riding pants,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.022,0.0135
pants are black,black,04489008-n,02846141-n,False,-1,False,False,False,0.021,0.0005
man in short pants,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.0208,0.0006
long striped pants,long trousers,04489008-n,03688605-n,False,-1,False,False,False,0.0249,0.0006
striped pants,striped,04489008-n,01790807-s,False,-1,False,False,False,0.0223,0.0005
white uniform pants,uniform,04489008-n,04509592-n,False,-1,False,False,False,0.0238,0.0006
wearing white pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0209,0.0117
part of trouser,trouser,04489008-n,04489008-n,True,1,True,True,True,0.0211,0.0005
black trousers,black,04489008-n,02846141-n,False,-1,False,False,False,0.02,0.0006
thermal pants,hot pants,04489008-n,03543112-n,False,-1,False,False,False,0.0198,0.0006
this black pants,black,04489008-n,02846141-n,False,-1,False,False,False,0.0208,0.0007
wearing black pants,black,04489008-n,02846141-n,False,-1,False,False,False,0.0206,0.0008
athletic pants,sweat pants,04489008-n,04370288-n,False,-1,False,False,False,0.0199,0.0005
trousers,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.0222,0.0133
skater wears  pants,skater,04489008-n,10604491-n,False,-1,False,False,False,0.0231,0.0006
dark pants,darky,04489008-n,09637684-n,False,-1,False,False,False,0.0205,0.0134
yellow pants,yellow,04489008-n,00289840-v,False,-1,False,False,False,0.0207,0.0005
wearing in pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0223,0.0006
trousers hanging,long trousers,04489008-n,03688605-n,False,-1,False,False,False,0.0213,0.0107
tanned pants,hot pants,04489008-n,03543112-n,False,-1,False,False,False,0.0243,0.0364
black and white pant,pant leg,04489008-n,03885293-n,False,-1,False,False,False,0.0211,0.0269
purple pants,purple,04489008-n,00285088-v,False,-1,False,False,False,0.0215,0.0007
has black pants,black,04489008-n,02846141-n,False,-1,False,False,False,0.0224,0.0012
red stripe on pants,red-striped,04489008-n,01790150-s,False,-1,False,False,False,0.023,0.0004
pleated pants,stretch pants,04489008-n,04337287-n,False,-1,False,False,False,0.0218,0.0277
person wearing pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0223,0.0127
wearing pink pants,pants suit,04489008-n,03885669-n,False,-1,False,False,False,0.0218,0.0005
reflective pants,stretch pants,04489008-n,04337287-n,False,-1,False,False,False,0.0233,0.0203
bottom of pants,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.0204,0.012
pants,short pants,04489008-n,04205318-n,False,-1,False,False,False,0.0202,0.0004
ground with wate,ground,09334396-n,02022486-v,False,-1,False,False,False,0.0205,0.034
pole in the ground,pole,09334396-n,08620881-n,False,-1,False,False,False,0.0311,0.0009
shadows on ground,shadow,09334396-n,05155349-n,False,-1,False,False,False,0.0235,0.0006
vent on the ground,vent,09334396-n,09470550-n,False,-1,False,False,False,0.0212,0.0119
rock on ground,rock,09334396-n,10535366-n,False,-1,False,False,False,0.022,0.0006
down  the ground,down,09334396-n,01981279-v,False,-1,False,False,False,0.0218,0.0309
straw on the ground,straw,09334396-n,14959939-n,False,-1,False,False,False,0.0202,0.0608
ground darker,dark ground illumination,09334396-n,00645622-n,False,-1,False,False,False,0.0203,0.0378
ground is,ground,09334396-n,02022486-v,False,-1,False,False,False,0.0193,0.0005
low to ground,low,09334396-n,00393149-r,False,-1,False,False,False,0.0208,0.03
ground paved,pavement,09334396-n,03900750-n,False,-1,False,False,False,0.0199,0.0548
on the ground.,ground,09334396-n,01502654-v,False,-1,False,False,False,0.0221,0.0101
stone on ground,stone,09334396-n,04326084-n,False,-1,False,False,False,0.0212,0.0591
red bag on ground,redcap,09334396-n,10513386-n,False,-1,False,False,False,0.0217,0.0613
brown ground,brown,09334396-n,00372111-s,False,-1,False,False,False,0.0199,0.0128
leaves on ground,ground,09334396-n,01502654-v,False,-1,False,False,False,0.0228,0.0133
tree trunk in ground,trunk,09334396-n,13165815-n,False,-1,False,False,False,0.0239,0.0332
leaves on the ground,leaf,09334396-n,00095747-v,False,-1,False,False,False,0.0221,0.0363
twigs on the ground,groundsel tree,09334396-n,11938261-n,False,-1,False,False,False,0.0223,0.0548
line on ground,line,09334396-n,08430203-n,False,-1,False,False,False,0.0206,0.0135
pavers on ground,pavior,09334396-n,03901229-n,False,-1,False,False,False,0.0224,0.0656
grass on ground,grass,09334396-n,01137055-v,False,-1,False,False,False,0.0201,0.0007
grass on the ground,grass,09334396-n,01137055-v,False,-1,False,False,False,0.021,0.0006
ground is gray,grey,09334396-n,03456186-n,False,-1,False,False,False,0.0263,0.0152
ground is wet,ground water,09334396-n,14847503-n,False,-1,False,False,False,0.0216,0.0006
plant on ground,ground,09334396-n,01502654-v,False,-1,False,False,False,0.0205,0.0133
snow on ground,snow,09334396-n,15043763-n,False,-1,False,False,False,0.0206,0.0419
biken on ground,exercise bike,09334396-n,03302671-n,False,-1,False,False,False,0.0211,0.0107
dark on ground,dark,09334396-n,01137378-s,False,-1,False,False,False,0.0214,0.02
"part of a ground""",ground,09334396-n,01292534-v,False,-1,False,False,False,0.0204,0.0004
green & brown ground,green,09334396-n,08579780-n,False,-1,False,False,False,0.0195,0.0279
concrete ground,ground,09334396-n,01502654-v,False,-1,False,False,False,0.0213,0.0004
part dark ground,dark ground illumination,09334396-n,00645622-n,False,-1,False,False,False,0.0209,0.0006
blue line on ground,line,09334396-n,08594286-n,False,-1,False,False,False,0.0211,0.025
paws on ground,paw,09334396-n,02439929-n,False,-1,False,False,False,0.0194,0.0386
ground.,ground,09334396-n,02022486-v,False,-1,False,False,False,0.0204,0.0004
"ground""",ground,09334396-n,02022486-v,False,-1,False,False,False,0.021,0.0005
grounds,grounds,09334396-n,08570402-n,False,-1,False,False,False,0.0223,0.025
snow  is on ground,snow,09334396-n,15043763-n,False,-1,False,False,False,0.0195,0.0121
shadow on a ground,shadow,09334396-n,05155349-n,False,-1,False,False,False,0.0209,0.0004
brown is ground,brown,09334396-n,00372111-s,False,-1,False,False,False,0.0219,0.0009
touching the ground,ground,09334396-n,01406356-v,False,-1,False,False,False,0.0203,0.0129
playing ground,ground,09334396-n,08580134-n,False,-1,False,False,False,0.0203,0.013
ground covered,belowground,09334396-n,00292750-s,False,-1,False,False,False,0.0204,0.0097
ground is orange,orange,09334396-n,12708293-n,False,-1,False,False,False,0.0212,0.0005
white now on ground,white,09334396-n,01698231-s,False,-1,False,False,False,0.0206,0.0005
ground is covered.,ground,09334396-n,02022486-v,False,-1,False,False,False,0.02,0.0005
ground,ground,09334396-n,02022486-v,False,-1,False,False,False,0.0225,0.0006
paved ground,pavement,09334396-n,03900750-n,False,-1,False,False,False,0.0205,0.0005
