query,closest_label,target_id,result_id,correct,rank,hit@1,hit@3,hit@5,time_sec_candidate_selection,time_sec_disambiguation
reddish wall,brick red,04546855-n,04973585-n,False,-1,False,False,False,0.0195,0.0085
gray wall,wall,04546855-n,04547821-n,False,-1,False,False,False,0.0198,0.0004
wall,wall,04546855-n,09474162-n,False,-1,False,False,False,0.0197,0.0004
glass makes up wall,glass,04546855-n,14881303-n,False,-1,False,False,False,0.0219,0.0282
against wall,wall,04546855-n,09474412-n,False,-1,False,False,False,0.0404,0.0004
edge of gray wall,wall,04546855-n,09474412-n,False,-1,False,False,False,0.0192,0.0099
back wall,backstay,04546855-n,02771286-n,False,-1,False,False,False,0.0277,0.0007
walls are blue,blue,04546855-n,02855925-n,False,-1,False,False,False,0.0206,0.0003
mounted to wall,mounted,04546855-n,00159267-s,False,-1,False,False,False,0.0197,0.0186
orange wall,temple orange,04546855-n,07747811-n,False,-1,False,False,False,0.0199,0.0243
nothing on walls,wall,04546855-n,09474162-n,False,-1,False,False,False,0.0345,0.0004
wall is here.,wall,04546855-n,09474162-n,False,-1,False,False,False,0.0205,0.0004
wall st,wall,04546855-n,09474162-n,False,-1,False,False,False,0.0194,0.0107
plastic walls,wall,04546855-n,04547821-n,False,-1,False,False,False,0.0201,0.0181
on the back wall,back room,04546855-n,02770293-n,False,-1,False,False,False,0.021,0.0004
mitts on wall,mitten,04546855-n,03775071-n,False,-1,False,False,False,0.0194,0.0092
walls are beige,wall,04546855-n,04547821-n,False,-1,False,False,False,0.0214,0.0004
picture hang on wall,picture rail,04546855-n,03931980-n,False,-1,False,False,False,0.0205,0.0104
shining on the wall,shining,04546855-n,02344241-s,False,-1,False,False,False,0.0207,0.038
wall stain,stain,04546855-n,00286605-v,False,-1,False,False,False,0.0204,0.0003
wall mount,mount,04546855-n,03792526-n,False,-1,False,False,False,0.0215,0.0211
page on wall.,wall,04546855-n,09474162-n,False,-1,False,False,False,0.0202,0.0085
wooden wall,wall,04546855-n,09474162-n,False,-1,False,False,False,0.0203,0.0004
tiles on the wall,tile,04546855-n,04435378-n,False,-1,False,False,False,0.0193,0.0094
paneled wall,wall panel,04546855-n,04548503-n,False,-1,False,False,False,0.0205,0.0004
against the wall,wall,04546855-n,09474412-n,False,-1,False,False,False,0.0193,0.0004
yellow wall,wall rocket,04546855-n,11885292-n,False,-1,False,False,False,0.0191,0.0003
path by wall,path,04546855-n,08616311-n,False,-1,False,False,False,0.0188,0.0003
blue paint on wall,blue,04546855-n,02855925-n,False,-1,False,False,False,0.0197,0.0004
white tile on walls,tile,04546855-n,15074568-n,False,-1,False,False,False,0.02,0.0004
wall is red,wall,04546855-n,09474162-n,False,-1,False,False,False,0.0194,0.0003
walls are white,white,04546855-n,04579986-n,False,-1,False,False,False,0.0218,0.0004
wall is brown,brown,04546855-n,00372111-s,False,-1,False,False,False,0.0189,0.0003
black wall,wall,04546855-n,04547821-n,False,-1,False,False,False,0.02,0.0004
edge of wall,wall,04546855-n,09474412-n,False,-1,False,False,False,0.0203,0.0004
far wall,far,04546855-n,01434717-s,False,-1,False,False,False,0.0193,0.0396
dark wall,wall,04546855-n,04547821-n,False,-1,False,False,False,0.0213,0.0006
wall is this.,wall,04546855-n,09474162-n,False,-1,False,False,False,0.0229,0.0003
shower has wall,shower room,04546855-n,04209509-n,False,-1,False,False,False,0.02,0.0453
lights on wall,room light,04546855-n,04107743-n,False,-1,False,False,False,0.0192,0.0003
gray colored wall.,wall,04546855-n,04547821-n,False,-1,False,False,False,0.0206,0.0006
beige wall,wall,04546855-n,09474162-n,False,-1,False,False,False,0.0208,0.0005
part of a wall,wall,04546855-n,04546855-n,True,1,True,True,True,0.021,0.0003
top wall,wall,04546855-n,04547821-n,False,-1,False,False,False,0.019,0.0003
tiled wall,tile,04546855-n,15074568-n,False,-1,False,False,False,0.0195,0.001
television near wall,television,04546855-n,04404412-n,False,-1,False,False,False,0.0201,0.0437
corrugated wall,corrugated board,04546855-n,14800979-n,False,-1,False,False,False,0.0258,0.051
curved wall,wall,04546855-n,09474412-n,False,-1,False,False,False,0.0207,0.0003
walls are grey,grey,04546855-n,03456186-n,False,-1,False,False,False,0.0191,0.0003
prints on wall,print,04546855-n,04003597-n,False,-1,False,False,False,0.0202,0.0179
tank top on wall,tank top,04546855-n,04390577-n,False,-1,False,False,False,0.0198,0.0362
to giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0192,0.0183
giraffe looks right,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0109
mane on giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0187
bowing giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0208,0.0298
bush behind giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0204,0.0004
"""giraffe leaning",giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0004
eye of the giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0203,0.0189
standing giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0098
giraffes are feeding,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0188
giraffe 1,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0201,0.0004
giraffe 2,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0004
species is giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0197,0.0184
giraffe says hello,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0193,0.0093
one small giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0131
giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0197,0.0112
giraffe.,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0205,0.0004
on giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0194,0.0003
three giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0105
"nose of a giraffe""",giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0086
middle giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0203,0.0004
neck of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0201,0.0195
"horn of a giraffe""",horn,02439033-n,01325417-n,False,4,False,False,True,0.02,0.0308
legs on giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0203,0.0287
face of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0197,0.0003
tall giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0206,0.0086
giraffe is,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0003
giraffe is standing,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0206,0.0005
leg of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0202,0.0003
giraffe is eating,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0087
short giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0004
giraffe to the right,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0194,0.0178
giraffe from  left,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0191,0.0096
smaller giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0081
chest of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0197,0.0189
giraffes walk,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0094
third giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0211,0.0088
two of the giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0211,0.01
spotted giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0202,0.019
nose of giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0213,0.0004
large giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0187
horns on giraffe,horn,02439033-n,14758027-n,False,3,False,True,True,0.0192,0.0109
giraffe to left,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0101
car by giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0208,0.0175
nose of a giraffe,nose,02439033-n,03831062-n,False,2,False,True,True,0.0198,0.0003
tail of giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0098
two giraffes standin,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0003
tail of the giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0118
two giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0103
juvenile giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0202,0.0201
dirt under giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0003
giraffe friendly,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0214,0.0004
last giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0003
several giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0003
eye on a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0094
head of the giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0004
small giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0004
spots on a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0186,0.0088
giraffe laying,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0191,0.0093
leg of the giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0201,0.0003
people watch giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0194,0.0003
horns of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0192,0.0003
relaxing giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0005
giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0004
giraffes enclosure,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0192,0.0172
horns on a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0197,0.0004
seven giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0193,0.0003
other giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0197,0.0004
giraffes eating,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0085
neck of the giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0201,0.0003
"""giraffe""",giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0207,0.0004
animals are giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0201,0.0003
birds and a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0201,0.01
giraffe is sitting,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0201,0.009
"""part of a giraffe",giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0212,0.0117
stomach of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.024,0.071
sitting giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0191,0.0003
four giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0206,0.0099
body of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0213,0.0259
giraffe's are,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0216,0.0003
invisible giraffe's,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0225,0.0182
spot on giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0207,0.0003
giraffe's,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0003
tent for giraffe,field tent,02439033-n,03334291-n,False,-1,False,False,False,0.0194,0.0391
brown  white giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0193,0.0181
rocks near giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.021,0.0227
giraffes standing,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0205,0.0004
for the giraffe's,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0216,0.0004
another giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0003
one giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0004
"eye of a giraffe""",giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0205,0.0004
larger giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0003
friendly giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0205,0.0004
right giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0197,0.0003
young giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0203,0.0005
ear on giraffes head,ear,02439033-n,13133613-n,False,-1,False,False,False,0.0198,0.0464
front giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0202,0.0003
upright giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.009
feeding giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0208,0.0003
tail of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.019,0.0004
ears of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0209,0.0102
with three giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0004
taller giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0003
giraffes stand,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0193,0.0004
ear of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0203,0.0003
neck of giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0205,0.0004
eyes of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0212,0.018
back giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0005
wild giraffe's,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0217,0.0177
two tall giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0208,0.0196
ear of a  giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0211,0.0004
nearest giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0205,0.0004
giraffes are facing,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0004
standing giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0003
brown giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0193,0.0004
giraffes.,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0204,0.0004
giraffe hide,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.019
giraffe is walking,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0004
"neck of a giraffe""",giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0206,0.0004
bull and giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0214,0.0197
"""smaller giraffe",giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0204,0.0003
horns of giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0004
first giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0204,0.0081
head of giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0202,0.0004
giraffe looks left,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0207,0.0104
tall giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.021,0.0004
"""tail of the giraffe",giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0205,0.0004
above a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0192,0.0004
two smaller giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0205,0.0095
ear of giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0003
eyes of the giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0204,0.0004
giraffe lying,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0004
giraffes behind him,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0208,0.0004
giraffes are juvenil,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0188,0.0196
giraffes looking,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0003
"horn on a giraffe.""",horn,02439033-n,01325417-n,False,-1,False,False,False,0.02,0.01
young male giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0096
mane of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0198,0.0004
giraffe with,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0201,0.0004
bending giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0192,0.0176
shade for giraffe's,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0208,0.0291
giraffe in an,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0216,0.0004
giraffes  relaxing,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0204,0.0004
horns on the giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.022,0.0003
yellow giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0206,0.0103
patterns on giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0204,0.01
giraffe in a grassy,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0206,0.0099
head of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0004
adult giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0203,0.0184
giraffe is brown,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0252,0.0005
giraffe being,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0354,0.0005
nostrils on giraffe,nose,02439033-n,03831062-n,False,-1,False,False,False,0.032,0.0134
hair on the giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0228,0.0351
hooves of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0208,0.0184
giraffe looking left,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0199,0.0003
"body of a giraffe""",giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0004
giraffes are opposit,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.022,0.0197
ears of giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0206,0.0004
giraffe looking,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0204,0.0004
giraffe is drinking,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0195,0.0096
invisible giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0194,0.0005
spot on a giraffe.,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0003
left giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0202,0.0004
pair of giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0209,0.0004
legs of the giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0196,0.0003
there are giraffes,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0201,0.0003
trunk of giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.019,0.0103
other giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0224,0.0007
eye of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0235,0.0005
legs of a giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0211,0.0003
male giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.02,0.0112
giraffe's to forage,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.021,0.0087
female giraffe,giraffe,02439033-n,02439033-n,True,1,True,True,True,0.0209,0.0195
patterned cloth,fabric,03309808-n,03309808-n,True,1,True,True,True,0.0195,0.0471
piece of cloth,piece of cloth,03309808-n,03932670-n,False,-1,False,False,False,0.0194,0.0096
fabric,fabric,03309808-n,03309808-n,True,1,True,True,True,0.0197,0.0375
blue fabric,blue,03309808-n,02855925-n,False,-1,False,False,False,0.0202,0.0098
grey cloth,grey,03309808-n,03456186-n,False,-1,False,False,False,0.02,0.0003
red fabric,red silk cotton,03309808-n,14925945-n,False,-1,False,False,False,0.0195,0.0305
green fabric,fabric,03309808-n,03309808-n,True,1,True,True,True,0.0194,0.0107
tough textiles,fabric,03309808-n,03309808-n,True,1,True,True,True,0.0195,0.0276
cloth is white,white goods,03309808-n,04580298-n,False,-1,False,False,False,0.0202,0.0098
crocheted cloth.,fabric,03309808-n,03309808-n,True,1,True,True,True,0.0206,0.0304
floral cloth,blanket flower,03309808-n,11970846-n,False,-1,False,False,False,0.0203,0.0211
yellow fabric,yellow-beige,03309808-n,00385990-s,False,-1,False,False,False,0.0195,0.0005
wrinkles on cloth,wrinkle,03309808-n,01278427-v,False,-1,False,False,False,0.0224,0.009
orange cloth,orange,03309808-n,14991210-n,False,-1,False,False,False,0.0203,0.0004
wearing pink cloth,clothing,03309808-n,03051540-n,False,-1,False,False,False,0.0214,0.0005
gray cloth,grey,03309808-n,03456186-n,False,-1,False,False,False,0.0202,0.0003
cloth is red,redly,03309808-n,00506216-r,False,-1,False,False,False,0.0195,0.0003
clear fabric,fabric,03309808-n,03309808-n,True,1,True,True,True,0.0193,0.0003
edges of fabrics,fabric,03309808-n,03309808-n,True,1,True,True,True,0.0198,0.02
indian cloths,monk's cloth,03309808-n,03782929-n,False,-1,False,False,False,0.0204,0.0271
cloth is colorful,monk's cloth,03309808-n,03782929-n,False,-1,False,False,False,0.0201,0.0003
black cloths,black,03309808-n,02846141-n,False,-1,False,False,False,0.0195,0.0004
wrinkles in cloth,wrinkle,03309808-n,01278427-v,False,-1,False,False,False,0.0199,0.0003
gray fabric,grey,03309808-n,03456186-n,False,-1,False,False,False,0.0204,0.0004
squared cloth,cloth covering,03309808-n,03050026-n,False,-1,False,False,False,0.0198,0.0004
man holds cloth,man's clothing,03309808-n,03746330-n,False,-1,False,False,False,0.0191,0.009
checkered cloth,check,03309808-n,03011162-n,False,-1,False,False,False,0.0206,0.0004
printed fabric,print,03309808-n,04003856-n,False,2,False,True,True,0.0207,0.01
cloths,cloth covering,03309808-n,03050026-n,False,-1,False,False,False,0.0202,0.0004
part of a cloth,piece of cloth,03309808-n,03932670-n,False,-1,False,False,False,0.0209,0.0005
person in dark cloth,darkened,03309808-n,01645152-s,False,-1,False,False,False,0.0198,0.0111
check on cloth,monk's cloth,03309808-n,03782929-n,False,-1,False,False,False,0.0208,0.0004
cloth,cloth covering,03309808-n,03050026-n,False,-1,False,False,False,0.0201,0.0004
sunflower on cloth,woolly sunflower,03309808-n,11967744-n,False,-1,False,False,False,0.0201,0.0509
cloth is maroon,maroon,03309808-n,10295190-n,False,-1,False,False,False,0.0202,0.0294
black fabric,black,03309808-n,02846141-n,False,-1,False,False,False,0.0202,0.0003
squared cloths,cloth covering,03309808-n,03050026-n,False,-1,False,False,False,0.0196,0.0004
white cloths,white goods,03309808-n,04580298-n,False,-1,False,False,False,0.0193,0.0099
plaid cloth,cloth cap,03309808-n,03049924-n,False,-1,False,False,False,0.0191,0.0193
green cloth,Kendal green,03309808-n,14988961-n,False,-1,False,False,False,0.0196,0.0003
square on cloth,square,03309808-n,04291511-n,False,-1,False,False,False,0.0211,0.0389
black cloth,black,03309808-n,02846141-n,False,-1,False,False,False,0.0193,0.0003
knit fabric,knit,03309808-n,03625355-n,False,-1,False,False,False,0.0191,0.0459
white cloth,white goods,03309808-n,04580298-n,False,-1,False,False,False,0.019,0.0003
green striped fabric,striped,03309808-n,01790807-s,False,-1,False,False,False,0.0194,0.0004
fabrics,fabric,03309808-n,03309808-n,True,1,True,True,True,0.0201,0.0004
red cloth,redly,03309808-n,00506216-r,False,-1,False,False,False,0.0193,0.0004
white fabric,linen,03309808-n,03672352-n,False,-1,False,False,False,0.0189,0.0003
e image,image,05928118-n,04675777-n,False,2,False,True,True,0.0196,0.0404
image white,white,05928118-n,04579986-n,False,-1,False,False,False,0.0197,0.0003
image is gray,grey,05928118-n,03456186-n,False,-1,False,False,False,0.0214,0.0007
transparent image,transparency,05928118-n,11520619-n,False,-1,False,False,False,0.0342,0.0592
not see image,picture,05928118-n,01686956-v,False,5,False,False,True,0.0192,0.0178
overhead image,disk overhead,05928118-n,08556065-n,False,-1,False,False,False,0.0197,0.0308
images on,picture,05928118-n,01686956-v,False,4,False,False,True,0.0191,0.0003
no image,picture,05928118-n,01686956-v,False,3,False,True,True,0.0195,0.0099
girl's image,girl,05928118-n,10129825-n,False,5,False,False,True,0.0216,0.0226
images,picture,05928118-n,06999436-n,False,5,False,False,True,0.0218,0.0003
image.,image,05928118-n,04675777-n,False,2,False,True,True,0.0203,0.0093
of image,image,05928118-n,04675777-n,False,2,False,True,True,0.0201,0.0098
image,image,05928118-n,04675777-n,False,2,False,True,True,0.0203,0.0004
no image here,picture,05928118-n,01686956-v,False,3,False,True,True,0.0206,0.0004
image is fuzzy,anaglyph,05928118-n,02707344-n,False,-1,False,False,False,0.0197,0.0308
image gray,grey,05928118-n,03456186-n,False,-1,False,False,False,0.0192,0.0003
write about image,picture writing,05928118-n,06361218-n,False,3,False,True,True,0.0194,0.0189
blurred image,blurred,05928118-n,00430545-s,False,-1,False,False,False,0.0204,0.0004
returning image,image,05928118-n,04675777-n,False,-1,False,False,False,0.0207,0.0179
gray image,grey,05928118-n,00289679-v,False,-1,False,False,False,0.0195,0.0003
image is blurred.,blurred,05928118-n,00430545-s,False,-1,False,False,False,0.0205,0.0004
this image,image,05928118-n,04675777-n,False,2,False,True,True,0.0206,0.0004
blurry image,blur,05928118-n,02161758-v,False,-1,False,False,False,0.0196,0.0003
in  image,picture,05928118-n,01686956-v,False,2,False,True,True,0.019,0.0003
framed image,picture frame,05928118-n,03931765-n,False,-1,False,False,False,0.019,0.0301
an outdoor image,outdoors,05928118-n,08613733-n,False,-1,False,False,False,0.0192,0.0368
image is broken,broken,05928118-n,00524388-s,False,-1,False,False,False,0.0209,0.0177
where image,picture,05928118-n,01686956-v,False,3,False,True,True,0.0197,0.0003
blank image,blank,05928118-n,02848921-n,False,-1,False,False,False,0.0192,0.0185
reflected image,reflection,05928118-n,04068976-n,False,-1,False,False,False,0.0193,0.0003
blue image,blue,05928118-n,02855925-n,False,-1,False,False,False,0.0201,0.0004
image of f,image,05928118-n,08000304-n,False,3,False,True,True,0.0199,0.0004
cannot see image,picture,05928118-n,01686956-v,False,5,False,False,True,0.0191,0.0003
black image,black,05928118-n,02846260-n,False,-1,False,False,False,0.0186,0.0177
image is white,white,05928118-n,01250991-s,False,-1,False,False,False,0.0195,0.0003
missing image,missing,05928118-n,01450178-s,False,-1,False,False,False,0.02,0.0093
white image,white,05928118-n,04579986-n,False,-1,False,False,False,0.0193,0.0003
an image,image,05928118-n,04675777-n,False,3,False,True,True,0.0198,0.0004
person's image,likeness,05928118-n,03668642-n,False,4,False,False,True,0.0205,0.0273
image gone,gone,05928118-n,01450084-s,False,4,False,False,True,0.02,0.0188
there is no image,image,05928118-n,04675777-n,False,3,False,True,True,0.0204,0.0004
image taken,take,05928118-n,00908133-n,False,-1,False,False,False,0.019,0.0274
seven images,seventh,05928118-n,13847498-n,False,-1,False,False,False,0.0199,0.0078
electrical tower,tower,04460130-n,04460130-n,True,1,True,True,True,0.0207,0.0262
elegant tower,tower,04460130-n,04460130-n,True,1,True,True,True,0.0187,0.0192
on tower,tower,04460130-n,04460130-n,True,1,True,True,True,0.0211,0.0096
main tower,tower,04460130-n,04460130-n,True,1,True,True,True,0.0204,0.0099
roof of tower,rooftop,04460130-n,08663774-n,False,2,False,True,True,0.0186,0.0288
tower is white,white,04460130-n,04579986-n,False,2,False,True,True,0.0202,0.0003
capital of tower,tower,04460130-n,04460130-n,True,1,True,True,True,0.0202,0.0118
tower on left,tower,04460130-n,04460130-n,True,1,True,True,True,0.0197,0.0003
