query,closest_label,target_id,result_id,correct,rank,hit@1,hit@3,hit@5,time_sec_candidate_selection,time_sec_disambiguation
body of an elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0208,0.0007
leg of the elephant,elephant's-foot,02503517-n,11962994-n,False,2,False,True,True,0.0205,0.03
wire in elephant,elephant,02503517-n,06881662-n,False,3,False,True,True,0.0209,0.0222
younger elephants,Gomphotheriidae,02503517-n,02506466-n,False,2,False,True,True,0.0206,0.0101
single elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0196,0.0014
couple of elephants,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0356,0.0007
asian elephant,Indian elephant,02503517-n,02504013-n,False,3,False,True,True,0.0203,0.0005
trunk of an elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.02,0.0007
elephant is eating,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0199,0.0006
large elephant,elephant bird,02503517-n,01522450-n,False,2,False,True,True,0.021,0.0012
elephants,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0218,0.0005
tail of the elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0201,0.0005
elephant\,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0204,0.0006
small elephants,elephant tree,02503517-n,12691428-n,False,2,False,True,True,0.0211,0.0006
four elephants,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0286,0.0007
elephant is curved,African elephant,02503517-n,02504458-n,False,3,False,True,True,0.0226,0.0006
elephant through riv,elephant,02503517-n,06881662-n,False,4,False,False,True,0.0201,0.0005
elephant back,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0199,0.0005
largest elephant,elephant bird,02503517-n,01522450-n,False,2,False,True,True,0.0212,0.0006
wet elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0208,0.0005
africa elephant,African elephant,02503517-n,02504458-n,False,2,False,True,True,0.0219,0.0005
elephant is near,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0268,0.0005
back elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0216,0.0005
standing elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0255,0.0006
large grey elephant,elephant bird,02503517-n,01522450-n,False,2,False,True,True,0.0345,0.0008
legs of the elephant,elephant's-foot,02503517-n,11962994-n,False,2,False,True,True,0.0455,0.0005
female elephant,Indian elephant,02503517-n,02504013-n,False,2,False,True,True,0.0218,0.0005
ear of elephant,African elephant,02503517-n,02504458-n,False,4,False,False,True,0.0221,0.0006
blanket on elephant,blanket,02503517-n,09223725-n,False,-1,False,False,False,0.0424,0.0005
elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0223,0.0006
trunk of elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0255,0.001
side of elephant,side,02503517-n,05551318-n,False,2,False,True,True,0.0413,0.0008
adult elephant,adult,02503517-n,01321456-n,False,2,False,True,True,0.0243,0.0006
elephant looking,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0225,0.0007
elephant is large,elephant bird,02503517-n,01522450-n,False,2,False,True,True,0.0222,0.0007
elephant leading,elephant,02503517-n,06881662-n,False,2,False,True,True,0.02,0.0006
elephant is in,elephant,02503517-n,06881662-n,False,2,False,True,True,0.02,0.0005
solitary elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0196,0.0007
other elephants,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0209,0.0007
elephant is wired,elephant,02503517-n,06881662-n,False,2,False,True,True,0.021,0.0006
ear of the elephant,African elephant,02503517-n,02504458-n,False,5,False,False,True,0.0195,0.0004
elephants back,Gomphotheriidae,02503517-n,02506466-n,False,3,False,True,True,0.0202,0.0007
of adult elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0214,0.0006
tusk of an elephant,tusk,02503517-n,01465713-n,False,-1,False,False,False,0.0204,0.0434
back has elephants,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0208,0.0004
around elephant,elephant tree,02503517-n,12691428-n,False,2,False,True,True,0.0193,0.0004
elephant's,elephant,02503517-n,06881662-n,False,3,False,True,True,0.0194,0.0005
elephants in back,African elephant,02503517-n,02504458-n,False,2,False,True,True,0.0207,0.0007
touches the elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0235,0.0005
foot of an elephant,elephant's-foot,02503517-n,11962994-n,False,2,False,True,True,0.0217,0.0006
young elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0238,0.0007
brown elephant,elephant,02503517-n,06881662-n,False,3,False,True,True,0.0197,0.0004
legs of elephant,elephant's-foot,02503517-n,11962994-n,False,2,False,True,True,0.0203,0.0005
elephant's hindquart,hindquarters,02503517-n,02463611-n,False,2,False,True,True,0.0226,0.0276
an elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0231,0.0006
another elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0201,0.0004
eye of grey elephant,pink elephants,02503517-n,14378064-n,False,4,False,False,True,0.0196,0.0004
an adult elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0201,0.0006
shadow of elephant,shadow,02503517-n,13959642-n,False,4,False,False,True,0.0206,0.0006
leg of elephant,elephant's-foot,02503517-n,11962994-n,False,2,False,True,True,0.0201,0.0005
elephants head,elephant,02503517-n,06881662-n,False,4,False,False,True,0.0203,0.0005
elephant is captive,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0224,0.0115
elephant to the left,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0202,0.0005
eye of the elephant,African elephant,02503517-n,02504458-n,False,3,False,True,True,0.0206,0.0105
ceramic elephant,elephant,02503517-n,06881662-n,False,3,False,True,True,0.025,0.015
elephant has,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0206,0.0004
elephants standing,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0205,0.0007
carved elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0352,0.0011
elephants face,elephant,02503517-n,06881662-n,False,4,False,False,True,0.0474,0.0006
tail of an elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0519,0.0005
of elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0418,0.0006
three elephants,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0224,0.0006
elephant is walking,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0447,0.0005
elephant is black,African elephant,02503517-n,02504458-n,False,3,False,True,True,0.0349,0.0008
strong elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0417,0.0107
elephants walk,elephant,02503517-n,02503517-n,True,1,True,True,True,0.042,0.0007
wrinkly elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0204,0.0008
elephant is covered,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0197,0.0006
one elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0206,0.0006
grey elephants,white elephant,02503517-n,13252853-n,False,2,False,True,True,0.0202,0.0006
wires over elephant,elephant,02503517-n,06881662-n,False,-1,False,False,False,0.0204,0.0005
elephant inside,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0199,0.0007
small elephant,elephant tree,02503517-n,12691428-n,False,2,False,True,True,0.0207,0.0007
group of elephants,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0207,0.0009
watch the elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0199,0.0006
head of an elephant,elephant,02503517-n,06881662-n,False,4,False,False,True,0.02,0.0006
walking elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0207,0.0006
elephants walking,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0199,0.0005
ear on elephant,African elephant,02503517-n,02504458-n,False,-1,False,False,False,0.0202,0.0135
riding elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0202,0.0005
elephant has a baske,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0208,0.0007
tail of elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0209,0.0007
elephant left,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0202,0.0006
little elephant,elephant tree,02503517-n,12691428-n,False,2,False,True,True,0.0198,0.0004
elephant submerged,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0213,0.012
adult grey elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0224,0.0008
eye of an elephant,pink elephants,02503517-n,14378064-n,False,3,False,True,True,0.0224,0.0006
elephants do,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0195,0.0006
elephants tusk,African elephant,02503517-n,02504458-n,False,-1,False,False,False,0.0208,0.0005
herd of elephants,herd,02503517-n,07994555-n,False,-1,False,False,False,0.0205,0.0006
elephant through wat,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0199,0.0004
elephant leaning,elephant,02503517-n,06881662-n,False,2,False,True,True,0.02,0.0005
elephant is bending,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0197,0.0006
petting an elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0208,0.0005
elephant on right,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0204,0.0005
heavy elephant,white elephant,02503517-n,13252853-n,False,2,False,True,True,0.0196,0.0005
head of elephant,elephant,02503517-n,06881662-n,False,3,False,True,True,0.0206,0.0006
elephant is laying,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0214,0.0006
view of an elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0202,0.0007
elephant.,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0196,0.0006
keep elephants,elephant,02503517-n,06881662-n,False,3,False,True,True,0.0209,0.0008
elephants splashing,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0212,0.0006
elephant huddled,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0202,0.0104
eye seen on elephant,eye,02503517-n,05703307-n,False,2,False,True,True,0.0218,0.0009
elephant seen,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0201,0.0005
front elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0232,0.0008
ear of an elephant,Indian elephant,02503517-n,02504013-n,False,4,False,False,True,0.0213,0.0007
man on elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.02,0.0005
rocks near elephant,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0218,0.0007
two elephants,African elephant,02503517-n,02504458-n,False,2,False,True,True,0.0215,0.0005
three gray elephants,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0197,0.0004
man sees elephant,elephant,02503517-n,06881662-n,False,2,False,True,True,0.0196,0.0005
elephants are in a,elephant,02503517-n,02503517-n,True,1,True,True,True,0.0213,0.0006
ground by elephant,elephant's-foot,02503517-n,11962994-n,False,2,False,True,True,0.0211,0.0006
see two elephants,elephant,02503517-n,06881662-n,False,2,False,True,True,0.021,0.0005
bottle of lime juice,lime juice,07925327-n,07925327-n,True,1,True,True,True,0.0204,0.0417
green table,table,04379243-n,08480135-n,False,2,False,True,True,0.0199,0.0442
many white tables,table,04379243-n,08480135-n,False,4,False,False,True,0.0202,0.0244
carved wooden table,table,04379243-n,04379964-n,False,2,False,True,True,0.0216,0.0303
glass topped table,high table,04379243-n,03519674-n,False,2,False,True,True,0.021,0.0129
person sitting table,table,04379243-n,04379964-n,False,2,False,True,True,0.0211,0.0005
table to,table,04379243-n,08266235-n,False,3,False,True,True,0.0199,0.0119
those at table,table,04379243-n,08480135-n,False,-1,False,False,False,0.0203,0.0005
white table,table,04379243-n,08480135-n,False,2,False,True,True,0.0194,0.0005
picic table,table,04379243-n,08480135-n,False,4,False,False,True,0.0208,0.0007
pepper on table,bell pepper,04379243-n,07720875-n,False,-1,False,False,False,0.0207,0.0667
orange on the table,orange,04379243-n,04965179-n,False,-1,False,False,False,0.0203,0.0004
table is boring,table,04379243-n,08480135-n,False,2,False,True,True,0.0203,0.0113
plant on table,table,04379243-n,08480135-n,False,2,False,True,True,0.0204,0.0364
cloth on table,tray cloth,04379243-n,04476526-n,False,-1,False,False,False,0.0218,0.0378
displayed on table,table,04379243-n,08266235-n,False,3,False,True,True,0.0198,0.0005
part of a table,table,04379243-n,08480135-n,False,2,False,True,True,0.0192,0.0005
table in between,table,04379243-n,08480135-n,False,-1,False,False,False,0.0219,0.0147
apple on the table,Lane's Prince Albert,04379243-n,07742415-n,False,-1,False,False,False,0.0422,0.0269
fabric by the table,tablecloth,04379243-n,04380143-n,False,-1,False,False,False,0.0208,0.0119
marble top table,marble,04379243-n,03721047-n,False,-1,False,False,False,0.0213,0.0622
coke on a table,coca,04379243-n,03060074-n,False,-1,False,False,False,0.0207,0.0494
container on table,container,04379243-n,03094503-n,False,2,False,True,True,0.0197,0.0005
there is a table,table,04379243-n,08480135-n,False,2,False,True,True,0.0202,0.0007
plate on a table,plate,04379243-n,03959485-n,False,-1,False,False,False,0.0218,0.0007
spatula on table,spatula,04379243-n,04269944-n,False,-1,False,False,False,0.0212,0.0622
plate on table,plate,04379243-n,03959485-n,False,-1,False,False,False,0.0208,0.0005
empty cup on table,cup,04379243-n,03147509-n,False,-1,False,False,False,0.0201,0.0119
left side of table.,left,04379243-n,05565548-n,False,-1,False,False,False,0.0212,0.0005
red table,table,04379243-n,08480135-n,False,3,False,True,True,0.0215,0.0006
corkscrew on table,corkscrew,04379243-n,03109150-n,False,-1,False,False,False,0.0216,0.0607
linen covered table,table linen,04379243-n,04380617-n,False,-1,False,False,False,0.0214,0.0139
folding table,fold,04379243-n,13907415-n,False,-1,False,False,False,0.0215,0.0382
"black book on table""",book,04379243-n,02870526-n,False,4,False,False,True,0.0214,0.0269
shakers on table,shaker,04379243-n,04183329-n,False,-1,False,False,False,0.0202,0.0671
workers around table,table,04379243-n,08480135-n,False,4,False,False,True,0.0217,0.0123
around the tables,table,04379243-n,08480135-n,False,-1,False,False,False,0.0213,0.0123
hat box on table,hatbox,04379243-n,03498441-n,False,-1,False,False,False,0.0219,0.0114
mugs sit on table,mug,04379243-n,03797390-n,False,-1,False,False,False,0.0219,0.0594
fruit on a table,fruit,04379243-n,07294550-n,False,-1,False,False,False,0.0223,0.0573
merlot on table,Merlot,04379243-n,13147045-n,False,-1,False,False,False,0.0195,0.0523
long tables,table,04379243-n,08266235-n,False,3,False,True,True,0.0213,0.0007
table is wooden,table,04379243-n,04379964-n,False,2,False,True,True,0.0207,0.0005
brown table.,table,04379243-n,08480135-n,False,3,False,True,True,0.0201,0.0005
shiny table,table,04379243-n,08266235-n,False,4,False,False,True,0.021,0.0006
napkins on the table,napkin,04379243-n,03807537-n,False,-1,False,False,False,0.0211,0.0539
orange on a table,orange,04379243-n,04965179-n,False,-1,False,False,False,0.0202,0.0005
tea on table,tea,04379243-n,08254741-n,False,-1,False,False,False,0.0203,0.0629
top of the table,table,04379243-n,04379243-n,True,1,True,True,True,0.0199,0.0006
cup on table,cup,04379243-n,03147509-n,False,-1,False,False,False,0.0213,0.0008
napkin on table.,napkin,04379243-n,03807537-n,False,-1,False,False,False,0.0223,0.0007
item is on table,table,04379243-n,04379964-n,False,3,False,True,True,0.0202,0.0123
table is a,table,04379243-n,08266235-n,False,3,False,True,True,0.0208,0.0006
magazines on a table,magazine,04379243-n,06595351-n,False,-1,False,False,False,0.0218,0.0626
spoon on the table,spoon,04379243-n,04284002-n,False,-1,False,False,False,0.0216,0.0008
napkin on table,napkin,04379243-n,03807537-n,False,-1,False,False,False,0.0208,0.0007
on the table,table,04379243-n,08480135-n,False,3,False,True,True,0.0204,0.0005
at this table,table,04379243-n,08480135-n,False,4,False,False,True,0.0212,0.0008
remote on the table,table,04379243-n,08480135-n,False,-1,False,False,False,0.0208,0.0247
bottle on table,bottle,04379243-n,02876657-n,False,-1,False,False,False,0.0213,0.016
grass under table,Grass,04379243-n,11012153-n,False,-1,False,False,False,0.0218,0.0005
two dvds on table,correlation table,04379243-n,06030906-n,False,-1,False,False,False,0.0198,0.0476
first table,table,04379243-n,08266235-n,False,3,False,True,True,0.0198,0.0005
next table,table,04379243-n,08266235-n,False,-1,False,False,False,0.0205,0.0006
chairs beside table,table,04379243-n,08480135-n,False,3,False,True,True,0.0209,0.0006
tables are brown,table,04379243-n,08480135-n,False,-1,False,False,False,0.0211,0.0004
tables are empty,table,04379243-n,08480135-n,False,3,False,True,True,0.0193,0.0004
chairs and tables,table,04379243-n,08480135-n,False,3,False,True,True,0.0209,0.0006
phone on table,desk phone,04379243-n,03179910-n,False,-1,False,False,False,0.0206,0.0006
outdoor tables,table,04379243-n,08480135-n,False,3,False,True,True,0.0201,0.1109
table has bown,bowstring,04379243-n,02883101-n,False,-1,False,False,False,0.021,0.0652
top of table,table,04379243-n,04379243-n,True,1,True,True,True,0.021,0.0006
two women at table,table,04379243-n,08480135-n,False,4,False,False,True,0.0202,0.0006
room has table,room,04379243-n,07985948-n,False,-1,False,False,False,0.0204,0.0005
bowl on table,bowl,04379243-n,02881193-n,False,-1,False,False,False,0.0198,0.0005
at table,table,04379243-n,08480135-n,False,-1,False,False,False,0.02,0.0004
marble painted table,marble,04379243-n,03721047-n,False,-1,False,False,False,0.0197,0.0119
wooden table,table,04379243-n,04379243-n,True,1,True,True,True,0.0209,0.0007
people sit at table,table,04379243-n,08480135-n,False,-1,False,False,False,0.0218,0.0007
table is clean,table,04379243-n,08480135-n,False,-1,False,False,False,0.0209,0.0459
bottle on the table,bottle,04379243-n,02876657-n,False,-1,False,False,False,0.02,0.0138
tiled table,tile,04379243-n,04435180-n,False,-1,False,False,False,0.0202,0.0005
man sitting at table,table,04379243-n,04379964-n,False,2,False,True,True,0.0201,0.0006
bottom of the table,table,04379243-n,04379243-n,True,1,True,True,True,0.0216,0.0108
table curved,table,04379243-n,04379243-n,True,1,True,True,True,0.0236,0.0228
right side of table.,table,04379243-n,08480135-n,False,-1,False,False,False,0.0204,0.0005
brown wooden table,table,04379243-n,04379964-n,False,2,False,True,True,0.0223,0.0007
book on a table,book,04379243-n,02870526-n,False,4,False,False,True,0.0208,0.0005
on table,table,04379243-n,08480135-n,False,-1,False,False,False,0.0208,0.0005
two meals on table.,dining table,04379243-n,03201208-n,False,-1,False,False,False,0.021,0.0007
glasses on table,glass,04379243-n,03438661-n,False,-1,False,False,False,0.0213,0.0131
dining tables,dining table,04379243-n,03201208-n,False,-1,False,False,False,0.0216,0.0006
woman sits at table,table,04379243-n,04379964-n,False,3,False,True,True,0.0209,0.0006
part of table,table,04379243-n,08480135-n,False,3,False,True,True,0.0195,0.0005
mugs on the table,mug,04379243-n,03797390-n,False,-1,False,False,False,0.0208,0.0125
grey tables,grey,04379243-n,08481009-n,False,-1,False,False,False,0.025,0.0007
man is at the table,table,04379243-n,08480135-n,False,2,False,True,True,0.0219,0.0005
brown table,table,04379243-n,08480135-n,False,3,False,True,True,0.0237,0.0007
dining table,dining table,04379243-n,03201208-n,False,-1,False,False,False,0.0204,0.0006
mug is on table,mug,04379243-n,03797390-n,False,-1,False,False,False,0.0202,0.0005
table,table,04379243-n,08266235-n,False,3,False,True,True,0.0221,0.0009
herbs on table,parsley,04379243-n,07819896-n,False,-1,False,False,False,0.0216,0.0591
tables are circular,Round Table,04379243-n,04114554-n,False,-1,False,False,False,0.0215,0.0106
clear table,clear,04379243-n,00195342-v,False,-1,False,False,False,0.0217,0.0009
alone at a table,aloneness,04379243-n,04622415-n,False,-1,False,False,False,0.0211,0.0419
food on a table,dining table,04379243-n,03201208-n,False,-1,False,False,False,0.0218,0.0007
of the table.,table,04379243-n,08480135-n,False,4,False,False,True,0.0215,0.0005
table is round,round table,04379243-n,07145314-n,False,3,False,True,True,0.0213,0.0006
wooden tables,table,04379243-n,04379243-n,True,1,True,True,True,0.0214,0.0006
wooden table.,table,04379243-n,04379243-n,True,1,True,True,True,0.0202,0.0005
clear glass on table,optical glass,04379243-n,14880107-n,False,-1,False,False,False,0.0197,0.0111
man at table,table,04379243-n,08480135-n,False,2,False,True,True,0.0209,0.0005
apple on table,Lane's Prince Albert,04379243-n,07742415-n,False,-1,False,False,False,0.0207,0.0005
cloth on the table,tablecloth,04379243-n,04380143-n,False,-1,False,False,False,0.0224,0.0006
checkered table,checkers,04379243-n,00502952-n,False,4,False,False,True,0.0203,0.0154
yellow table,table,04379243-n,08480135-n,False,2,False,True,True,0.0198,0.0005
square table,table,04379243-n,08266235-n,False,-1,False,False,False,0.0204,0.0159
section of table,table,04379243-n,08266235-n,False,4,False,False,True,0.0227,0.0133
picinic table,table,04379243-n,08266235-n,False,4,False,False,True,0.0217,0.0007
salt shaker on table,saltshaker,04379243-n,04131690-n,False,-1,False,False,False,0.0208,0.0526
glasses are on table,glass,04379243-n,03438661-n,False,-1,False,False,False,0.0212,0.0005
edge of table,edge,04379243-n,03264136-n,False,-1,False,False,False,0.0213,0.0125
black table,table,04379243-n,08480135-n,False,2,False,True,True,0.0213,0.0006
basket on a table,basket,04379243-n,02801938-n,False,-1,False,False,False,0.0201,0.0129
newspapers on table,newspaper,04379243-n,06267145-n,False,-1,False,False,False,0.0206,0.0615
near table,table,04379243-n,08480135-n,False,4,False,False,True,0.0202,0.0005
cup on a table,cup,04379243-n,03147509-n,False,-1,False,False,False,0.0195,0.0005
scrumbs on table,scrum,04379243-n,00242146-n,False,-1,False,False,False,0.0203,0.0326
person at table,table,04379243-n,08480135-n,False,3,False,True,True,0.0218,0.0008
this cluttered table,table,04379243-n,04379243-n,True,1,True,True,True,0.0208,0.012
pizza on a table,cheese pizza,04379243-n,07874259-n,False,-1,False,False,False,0.021,0.0249
table is plain,table,04379243-n,08266235-n,False,2,False,True,True,0.0211,0.0006
silverware on table,silverware,04379243-n,04221424-n,False,-1,False,False,False,0.0203,0.0537
under table,table,04379243-n,08266235-n,False,3,False,True,True,0.02,0.0006
on the wooden table,table,04379243-n,04379964-n,False,3,False,True,True,0.0216,0.0006
table is brown,brown,04379243-n,04971928-n,False,-1,False,False,False,0.022,0.0006
panels in table,paneling,04379243-n,03882611-n,False,-1,False,False,False,0.0212,0.0007
food bowl on table,bowl,04379243-n,02880940-n,False,-1,False,False,False,0.0211,0.0008
metal bowl on table,bowl,04379243-n,02881193-n,False,-1,False,False,False,0.021,0.0006
front edge of table,leading edge,04379243-n,03651739-n,False,3,False,True,True,0.021,0.013
decorated table,tablecloth,04379243-n,04380143-n,False,2,False,True,True,0.0204,0.0005
water on table,water table,04379243-n,09476123-n,False,-1,False,False,False,0.0227,0.0149
napkin on the table,napkin,04379243-n,03807537-n,False,-1,False,False,False,0.0214,0.0005
flowers are on table,flower arrangement,04379243-n,03368141-n,False,-1,False,False,False,0.0206,0.0005
oranges on table,orange,04379243-n,04965179-n,False,-1,False,False,False,0.021,0.0006
table is square,square,04379243-n,13878634-n,False,-1,False,False,False,0.021,0.011
empty tables,empty,04379243-n,03284308-n,False,-1,False,False,False,0.0217,0.0222
table is crowded,table,04379243-n,08480135-n,False,3,False,True,True,0.0198,0.0005
man hand on table,table,04379243-n,08480135-n,False,4,False,False,True,0.0224,0.0006
large tables,table,04379243-n,08266235-n,False,3,False,True,True,0.0199,0.0004
alcohol on table,table wine,04379243-n,07898745-n,False,-1,False,False,False,0.0195,0.0608
flowers on the table,flower,04379243-n,11669921-n,False,-1,False,False,False,0.021,0.0005
toast on the table,toasting,04379243-n,00246552-n,False,-1,False,False,False,0.0195,0.0004
condiment on table,condiment,04379243-n,07810907-n,False,-1,False,False,False,0.0192,0.0288
wood made table.,table,04379243-n,04379243-n,True,1,True,True,True,0.02,0.0006
of the table,table,04379243-n,08480135-n,False,4,False,False,True,0.0211,0.0008
tables are wooden,table,04379243-n,04379964-n,False,2,False,True,True,0.0222,0.0005
hand under table,hand,04379243-n,08650157-n,False,-1,False,False,False,0.0194,0.0123
edge of a table,edge,04379243-n,03264136-n,False,-1,False,False,False,0.0211,0.0005
tables,table,04379243-n,08266235-n,False,3,False,True,True,0.0203,0.0007
table.,table,04379243-n,08480135-n,False,3,False,True,True,0.0211,0.0006
vase on table,vase,04379243-n,04522168-n,False,-1,False,False,False,0.0202,0.0377
long table,table,04379243-n,08480135-n,False,3,False,True,True,0.0206,0.0007
center of table,center,04379243-n,08514034-n,False,-1,False,False,False,0.021,0.0557
table in brown.,table,04379243-n,08480135-n,False,-1,False,False,False,0.0196,0.0005
empty table,empty,04379243-n,03284308-n,False,-1,False,False,False,0.0198,0.0006
patterned table,table,04379243-n,04379243-n,True,1,True,True,True,0.0204,0.0215
changing table,table,04379243-n,08266235-n,False,-1,False,False,False,0.0197,0.0266
salt on table,salt,04379243-n,07813107-n,False,-1,False,False,False,0.0202,0.0547
glass on table,glass,04379243-n,13767239-n,False,-1,False,False,False,0.0206,0.0006
plants under table,columnea,04379243-n,12831535-n,False,2,False,True,True,0.0205,0.0147
2 tables,table,04379243-n,08480135-n,False,4,False,False,True,0.0206,0.0006
woman at table,table,04379243-n,08480135-n,False,3,False,True,True,0.0199,0.0004
stainless table,table,04379243-n,08480135-n,False,-1,False,False,False,0.021,0.0112
plate inside table,plate,04379243-n,03959485-n,False,-1,False,False,False,0.0194,0.0005
table is covered,tablecloth,04379243-n,04380143-n,False,4,False,False,True,0.0211,0.0006
food on table,dining table,04379243-n,03201208-n,False,-1,False,False,False,0.0207,0.0004
jars on table,jar,04379243-n,03593526-n,False,-1,False,False,False,0.0197,0.0144
wine bottle on table,wine bottle,04379243-n,04591713-n,False,-1,False,False,False,0.0198,0.0226
small white table,table,04379243-n,08480135-n,False,3,False,True,True,0.0223,0.0006
table covering,tablecloth,04379243-n,04380143-n,False,-1,False,False,False,0.0205,0.0124
table has,table,04379243-n,08480135-n,False,3,False,True,True,0.02,0.0006
red folding table,card table,04379243-n,02964075-n,False,-1,False,False,False,0.0195,0.0141
cups on the table,cup,04379243-n,03147509-n,False,-1,False,False,False,0.0202,0.0141
oval table,Round Table,04379243-n,04114554-n,False,5,False,False,True,0.0199,0.0007
coca cola on a table,coca,04379243-n,03060074-n,False,-1,False,False,False,0.0225,0.0127
oranges are on table,orange,04379243-n,12708293-n,False,-1,False,False,False,0.0217,0.0006
cup sits on table,cup,04379243-n,03147509-n,False,-1,False,False,False,0.0199,0.0009
plantation on table,plantation,04379243-n,13252513-n,False,-1,False,False,False,0.0208,0.0418
small table,table,04379243-n,08480135-n,False,4,False,False,True,0.02,0.0005
round top table,round table,04379243-n,07145314-n,False,3,False,True,True,0.0194,0.0005
table is white,white,04379243-n,04579986-n,False,-1,False,False,False,0.0201,0.0007
at the table,table,04379243-n,08480135-n,False,-1,False,False,False,0.0208,0.0007
papers on the table,working papers,04379243-n,06675799-n,False,-1,False,False,False,0.0204,0.0253
dinning table,table,04379243-n,08480135-n,False,-1,False,False,False,0.021,0.0223
drawer on table,drawer,04379243-n,10032524-n,False,4,False,False,True,0.0198,0.0302
knife on the table,table knife,04379243-n,04380346-n,False,-1,False,False,False,0.0199,0.039
meal on table,dining table,04379243-n,03201208-n,False,-1,False,False,False,0.0221,0.0004
sitting at table,sitting,04379243-n,00344259-n,False,-1,False,False,False,0.0209,0.0005
plant on a table,table,04379243-n,04379243-n,True,1,True,True,True,0.0242,0.0006
of table,table,04379243-n,08266235-n,False,4,False,False,True,0.0202,0.0005
cloth on table.,tablecloth,04379243-n,04380143-n,False,-1,False,False,False,0.0203,0.0005
at a table,table,04379243-n,08480135-n,False,4,False,False,True,0.0208,0.0007
small red table,table,04379243-n,08480135-n,False,4,False,False,True,0.0207,0.0007
wine glass on table,wineglass,04379243-n,04592099-n,False,-1,False,False,False,0.0201,0.0006
bowls on a table,bowl,04379243-n,02880940-n,False,-1,False,False,False,0.0206,0.0006
group of tables,table,04379243-n,08480135-n,False,4,False,False,True,0.0219,0.0007
cup on the table,cup,04379243-n,03147901-n,False,-1,False,False,False,0.0207,0.0007
knife on table,table knife,04379243-n,04380346-n,False,-1,False,False,False,0.0201,0.0005
