query,closest_label,target_id,result_id,correct,rank,hit@1,hit@3,hit@5,time_sec_candidate_selection,time_sec_disambiguation
sea lion,sea lion,02077923-n,02077923-n,True,1,True,True,True,0.0253,0.0001
Chihuahua,Chihuahua,02085620-n,02085620-n,True,1,True,True,True,0.0202,0.0001
Japanese spaniel,Japanese spaniel,02085782-n,02085782-n,True,1,True,True,True,0.0237,0.0001
Maltese dog,Maltese dog,02085936-n,02085936-n,True,1,True,True,True,0.0238,0.0002
Maltese terrier,Maltese dog,02085936-n,02085936-n,True,1,True,True,True,0.0199,0.0001
Maltese,Maltese,02085936-n,09747618-n,False,3,False,True,True,0.0225,0.0002
Pekinese,Pekinese,02086079-n,02086079-n,True,1,True,True,True,0.0228,0.0002
Pekingese,chinchilla,02086079-n,02367492-n,False,-1,False,False,False,0.0231,0.0003
Peke,pederasty,02086079-n,00857872-n,False,-1,False,False,False,0.0223,0.0002
Shih-Tzu,Shih-Tzu,02086240-n,02086240-n,True,1,True,True,True,0.0215,0.0002
Blenheim spaniel,Blenheim spaniel,02086646-n,02086646-n,True,1,True,True,True,0.0196,0.0001
papillon,papillon,02086910-n,02086910-n,True,1,True,True,True,0.021,0.0002
toy terrier,toy terrier,02087046-n,02087046-n,True,1,True,True,True,0.0219,0.0002
Rhodesian ridgeback,Rhodesian ridgeback,02087394-n,02087394-n,True,1,True,True,True,0.0218,0.0002
Afghan hound,Afghan hound,02088094-n,02088094-n,True,1,True,True,True,0.0223,0.0001
Afghan,Afghan,02088094-n,09689435-n,False,-1,False,False,False,0.0214,0.0002
basset,basset,02088238-n,02088238-n,True,1,True,True,True,0.0207,0.0001
basset hound,basset,02088238-n,02088238-n,True,1,True,True,True,0.0218,0.0002
beagle,beagle,02088364-n,02088364-n,True,1,True,True,True,0.0207,0.0002
bloodhound,bloodhound,02088466-n,02088466-n,True,1,True,True,True,0.0216,0.0002
sleuthhound,sleuth,02088466-n,10611613-n,False,-1,False,False,False,0.0203,0.0002
bluetick,bluetick,02088632-n,02088632-n,True,1,True,True,True,0.0212,0.0001
black-and-tan coonhound,black-and-tan coonhound,02089078-n,02089078-n,True,1,True,True,True,0.023,0.0001
Walker hound,Walker hound,02089867-n,02089867-n,True,1,True,True,True,0.022,0.0002
Walker foxhound,Walker hound,02089867-n,02089867-n,True,1,True,True,True,0.0235,0.0001
English foxhound,English foxhound,02089973-n,02089973-n,True,1,True,True,True,0.0229,0.0002
redbone,redbone,02090379-n,02090379-n,True,1,True,True,True,0.021,0.0001
borzoi,borzoi,02090622-n,02090622-n,True,1,True,True,True,0.0225,0.0001
Russian wolfhound,wolfhound,02090622-n,02090475-n,False,-1,False,False,False,0.0236,0.0003
Irish wolfhound,Irish wolfhound,02090721-n,02090721-n,True,1,True,True,True,0.0213,0.0001
Italian greyhound,Italian greyhound,02091032-n,02091032-n,True,1,True,True,True,0.0207,0.0001
whippet,whippet,02091134-n,02091134-n,True,1,True,True,True,0.0222,0.0002
Ibizan hound,Ibizan hound,02091244-n,02091244-n,True,1,True,True,True,0.0219,0.0002
Ibizan Podenco,Ibizan hound,02091244-n,02091244-n,True,1,True,True,True,0.0227,0.0001
Norwegian elkhound,Norwegian elkhound,02091467-n,02091467-n,True,1,True,True,True,0.0209,0.0001
elkhound,Norwegian elkhound,02091467-n,02091467-n,True,1,True,True,True,0.0229,0.0001
otterhound,otter,02091635-n,14765785-n,False,3,False,True,True,0.0203,0.0001
otter hound,otter,02091635-n,14765785-n,False,2,False,True,True,0.0204,0.0002
Saluki,Saluki,02091831-n,02091831-n,True,1,True,True,True,0.0206,0.0001
gazelle hound,gazelle,02091831-n,02423022-n,False,-1,False,False,False,0.0197,0.0001
Scottish deerhound,Scottish deerhound,02092002-n,02092002-n,True,1,True,True,True,0.0209,0.0001
deerhound,Scottish deerhound,02092002-n,02092002-n,True,1,True,True,True,0.0217,0.0001
Weimaraner,Weimaraner,02092339-n,02092339-n,True,1,True,True,True,0.0217,0.0001
Staffordshire bullterrier,Staffordshire bullterrier,02093256-n,02093256-n,True,1,True,True,True,0.1231,0.0001
Staffordshire bull terrier,Staffordshire bullterrier,02093256-n,02093256-n,True,1,True,True,True,0.0392,0.0001
American Staffordshire terrier,American Staffordshire terrier,02093428-n,02093428-n,True,1,True,True,True,0.0249,0.0002
Staffordshire terrier,American Staffordshire terrier,02093428-n,02093428-n,True,1,True,True,True,0.0436,0.0001
American pit bull terrier,Boston bull,02093428-n,02096585-n,False,-1,False,False,False,0.0494,0.0001
pit bull terrier,terrier,02093428-n,02092468-n,False,-1,False,False,False,0.0429,0.0001
Bedlington terrier,Bedlington terrier,02093647-n,02093647-n,True,1,True,True,True,0.0387,0.0001
Border terrier,Border terrier,02093754-n,02093754-n,True,1,True,True,True,0.0338,0.0001
Kerry blue terrier,Kerry blue terrier,02093859-n,02093859-n,True,1,True,True,True,0.0212,0.0002
Irish terrier,Irish terrier,02093991-n,02093991-n,True,1,True,True,True,0.0213,0.0001
Norfolk terrier,Norfolk terrier,02094114-n,02094114-n,True,1,True,True,True,0.0203,0.0001
Norwich terrier,Norwich terrier,02094258-n,02094258-n,True,1,True,True,True,0.0211,0.0002
Yorkshire terrier,Yorkshire terrier,02094433-n,02094433-n,True,1,True,True,True,0.0203,0.0001
wire-haired fox terrier,wire-haired fox terrier,02095314-n,02095314-n,True,1,True,True,True,0.0216,0.0001
Lakeland terrier,Lakeland terrier,02095570-n,02095570-n,True,1,True,True,True,0.0209,0.0001
Sealyham terrier,Sealyham terrier,02095889-n,02095889-n,True,1,True,True,True,0.0297,0.0002
Sealyham,Sealyham terrier,02095889-n,02095889-n,True,1,True,True,True,0.0446,0.0001
Airedale,Airedale,02096051-n,02096051-n,True,1,True,True,True,0.0234,0.0001
Airedale terrier,Airedale,02096051-n,02096051-n,True,1,True,True,True,0.0428,0.0001
cairn,cairn,02096177-n,02096177-n,True,1,True,True,True,0.0324,0.0001
cairn terrier,cairn,02096177-n,02096177-n,True,1,True,True,True,0.0206,0.0001
Australian terrier,Australian terrier,02096294-n,02096294-n,True,1,True,True,True,0.0239,0.0001
Dandie Dinmont,Dandie Dinmont,02096437-n,02096437-n,True,1,True,True,True,0.022,0.0001
Dandie Dinmont terrier,Dandie Dinmont,02096437-n,02096437-n,True,1,True,True,True,0.0215,0.0001
Boston bull,Boston bull,02096585-n,02096585-n,True,1,True,True,True,0.0204,0.0004
Boston terrier,Boston bull,02096585-n,02096585-n,True,1,True,True,True,0.0221,0.0001
miniature schnauzer,miniature schnauzer,02097047-n,02097047-n,True,1,True,True,True,0.0202,0.0002
giant schnauzer,giant schnauzer,02097130-n,02097130-n,True,1,True,True,True,0.0214,0.0001
standard schnauzer,standard schnauzer,02097209-n,02097209-n,True,1,True,True,True,0.0204,0.0002
Scotch terrier,Scotch terrier,02097298-n,02097298-n,True,1,True,True,True,0.0216,0.0001
Scottish terrier,Scotch terrier,02097298-n,02097298-n,True,1,True,True,True,0.0196,0.0002
Scottie,Scott,02097298-n,11289709-n,False,-1,False,False,False,0.0209,0.0001
Tibetan terrier,Tibetan terrier,02097474-n,02097474-n,True,1,True,True,True,0.0216,0.0003
chrysanthemum dog,chrysanthemum,02097474-n,11951271-n,False,-1,False,False,False,0.0207,0.0001
silky terrier,silky terrier,02097658-n,02097658-n,True,1,True,True,True,0.0212,0.0004
Sydney silky,silky terrier,02097658-n,02097658-n,True,1,True,True,True,0.0201,0.0001
soft-coated wheaten terrier,soft-coated wheaten terrier,02098105-n,02098105-n,True,1,True,True,True,0.0228,0.0002
West Highland white terrier,West Highland white terrier,02098286-n,02098286-n,True,1,True,True,True,0.0209,0.0001
Lhasa,Lhasa,02098413-n,02098413-n,True,1,True,True,True,0.0215,0.0001
Lhasa apso,Lhasa,02098413-n,02098413-n,True,1,True,True,True,0.023,0.0002
flat-coated retriever,flat-coated retriever,02099267-n,02099267-n,True,1,True,True,True,0.0201,0.0001
curly-coated retriever,curly-coated retriever,02099429-n,02099429-n,True,1,True,True,True,0.0216,0.0001
golden retriever,golden retriever,02099601-n,02099601-n,True,1,True,True,True,0.0203,0.0002
Labrador retriever,Labrador retriever,02099712-n,02099712-n,True,1,True,True,True,0.0214,0.0002
Chesapeake Bay retriever,Chesapeake Bay retriever,02099849-n,02099849-n,True,1,True,True,True,0.0217,0.0002
German short-haired pointer,German short-haired pointer,02100236-n,02100236-n,True,1,True,True,True,0.0214,0.0002
vizsla,vizsla,02100583-n,02100583-n,True,1,True,True,True,0.0219,0.0002
Hungarian pointer,pointer,02100583-n,02099997-n,False,-1,False,False,False,0.0212,0.0002
English setter,English setter,02100735-n,02100735-n,True,1,True,True,True,0.0211,0.0001
Irish setter,Irish setter,02100877-n,02100877-n,True,1,True,True,True,0.0205,0.0001
red setter,Irish setter,02100877-n,02100877-n,True,1,True,True,True,0.022,0.0002
Gordon setter,Gordon setter,02101006-n,02101006-n,True,1,True,True,True,0.0199,0.0001
Brittany spaniel,Brittany spaniel,02101388-n,02101388-n,True,1,True,True,True,0.0207,0.0001
clumber,clumber,02101556-n,02101556-n,True,1,True,True,True,0.0203,0.0002
clumber spaniel,clumber,02101556-n,02101556-n,True,1,True,True,True,0.0219,0.0002
English springer,English springer,02102040-n,02102040-n,True,1,True,True,True,0.0204,0.0002
English springer spaniel,English springer,02102040-n,02102040-n,True,1,True,True,True,0.021,0.0001
Welsh springer spaniel,Welsh springer spaniel,02102177-n,02102177-n,True,1,True,True,True,0.0203,0.0002
cocker spaniel,cocker spaniel,02102318-n,02102318-n,True,1,True,True,True,0.0212,0.0001
English cocker spaniel,cocker spaniel,02102318-n,02102318-n,True,1,True,True,True,0.0189,0.0002
cocker,cocklebur,02102318-n,12033139-n,False,3,False,True,True,0.0231,0.0001
Sussex spaniel,Sussex spaniel,02102480-n,02102480-n,True,1,True,True,True,0.0225,0.0001
Irish water spaniel,Irish water spaniel,02102973-n,02102973-n,True,1,True,True,True,0.0204,0.0001
kuvasz,kuvasz,02104029-n,02104029-n,True,1,True,True,True,0.0236,0.0003
schipperke,schipperke,02104365-n,02104365-n,True,1,True,True,True,0.0439,0.0001
groenendael,groenendael,02105056-n,02105056-n,True,1,True,True,True,0.0326,0.0001
malinois,malinois,02105162-n,02105162-n,True,1,True,True,True,0.0223,0.0001
briard,briard,02105251-n,02105251-n,True,1,True,True,True,0.0198,0.0001
kelpie,kelpie,02105412-n,02105412-n,True,1,True,True,True,0.0207,0.0001
komondor,komondor,02105505-n,02105505-n,True,1,True,True,True,0.02,0.0001
Old English sheepdog,Old English sheepdog,02105641-n,02105641-n,True,1,True,True,True,0.0201,0.0001
bobtail,bobtail,02105641-n,02158066-n,False,-1,False,False,False,0.0212,0.0001
Shetland sheepdog,Shetland sheepdog,02105855-n,02105855-n,True,1,True,True,True,0.0187,0.0001
Shetland sheep dog,Shetland sheepdog,02105855-n,02105855-n,True,1,True,True,True,0.0232,0.0003
Shetland,Shetland wool,02105855-n,15039335-n,False,2,False,True,True,0.0203,0.0001
collie,collie,02106030-n,02106030-n,True,1,True,True,True,0.0213,0.0002
Border collie,Border collie,02106166-n,02106166-n,True,1,True,True,True,0.0193,0.0001
Bouvier des Flandres,Bouvier des Flandres,02106382-n,02106382-n,True,1,True,True,True,0.0222,0.0001
Bouviers des Flandres,Bouvier des Flandres,02106382-n,02106382-n,True,1,True,True,True,0.0207,0.0002
Rottweiler,Rottweiler,02106550-n,02106550-n,True,1,True,True,True,0.0208,0.0002
German shepherd,German shepherd,02106662-n,02106662-n,True,1,True,True,True,0.0212,0.0001
German shepherd dog,German shepherd,02106662-n,02106662-n,True,1,True,True,True,0.0205,0.0001
German police dog,police dog,02106662-n,02106854-n,False,2,False,True,True,0.0241,0.0001
alsatian,Alsatian,02106662-n,09785786-n,False,-1,False,False,False,0.0217,0.0002
Doberman,Doberman,02107142-n,02107142-n,True,1,True,True,True,0.0212,0.0001
Doberman pinscher,miniature pinscher,02107142-n,02107312-n,False,3,False,True,True,0.0218,0.0001
miniature pinscher,miniature pinscher,02107312-n,02107312-n,True,1,True,True,True,0.0216,0.0001
Greater Swiss Mountain dog,Greater Swiss Mountain dog,02107574-n,02107574-n,True,1,True,True,True,0.0211,0.0001
Bernese mountain dog,Bernese mountain dog,02107683-n,02107683-n,True,1,True,True,True,0.0223,0.0001
Appenzeller,Appenzeller,02107908-n,02107908-n,True,1,True,True,True,0.0319,0.0001
EntleBucher,EntleBucher,02108000-n,02108000-n,True,1,True,True,True,0.0203,0.0002
boxer,boxer,02108089-n,09870208-n,False,3,False,True,True,0.0228,0.0002
bull mastiff,bull mastiff,02108422-n,02108422-n,True,1,True,True,True,0.0267,0.0002
Tibetan mastiff,Tibetan mastiff,02108551-n,02108551-n,True,1,True,True,True,0.0266,0.0002
French bulldog,French bulldog,02108915-n,02108915-n,True,1,True,True,True,0.0274,0.0002
Great Dane,Great Dane,02109047-n,02109047-n,True,1,True,True,True,0.0199,0.0001
Saint Bernard,Saint Bernard,02109525-n,02109525-n,True,1,True,True,True,0.0209,0.0001
St Bernard,Saint Bernard,02109525-n,02109525-n,True,1,True,True,True,0.0201,0.0001
Eskimo dog,Eskimo dog,02109961-n,02109961-n,True,1,True,True,True,0.0221,0.0002
husky,Siberian husky,02109961-n,02110185-n,False,-1,False,False,False,0.0198,0.0002
malamute,malamute,02110063-n,02110063-n,True,1,True,True,True,0.021,0.0001
malemute,man,02110063-n,10289176-n,False,-1,False,False,False,0.02,0.0001
Alaskan malamute,malamute,02110063-n,02110063-n,True,1,True,True,True,0.0223,0.0002
Siberian husky,Siberian husky,02110185-n,02110185-n,True,1,True,True,True,0.0197,0.0002
dalmatian,Dalmatian,02110341-n,09988918-n,False,2,False,True,True,0.0239,0.0001
coach dog,coach,02110341-n,09931640-n,False,-1,False,False,False,0.0239,0.0002
carriage dog,carriage,02110341-n,02968473-n,False,-1,False,False,False,0.02,0.0001
affenpinscher,affenpinscher,02110627-n,02110627-n,True,1,True,True,True,0.0234,0.0002
monkey pinscher,pinscher,02110627-n,02106966-n,False,-1,False,False,False,0.0238,0.0002
monkey dog,monkey,02110627-n,02484322-n,False,-1,False,False,False,0.0201,0.0001
basenji,basenji,02110806-n,02110806-n,True,1,True,True,True,0.0207,0.0001
pug,pug,02110958-n,02110958-n,True,1,True,True,True,0.021,0.0002
pug-dog,pug,02110958-n,02110958-n,True,1,True,True,True,0.0247,0.0002
Leonberg,Leonberg,02111129-n,02111129-n,True,1,True,True,True,0.0224,0.0001
Newfoundland,Newfoundland,02111277-n,02111277-n,True,1,True,True,True,0.0217,0.0002
Newfoundland dog,Newfoundland,02111277-n,02111277-n,True,1,True,True,True,0.0205,0.0002
Great Pyrenees,Great Pyrenees,02111500-n,02111500-n,True,1,True,True,True,0.0212,0.0001
Samoyed,Samoyed,02111889-n,09707887-n,False,2,False,True,True,0.0216,0.0002
Samoyede,Samoyed,02111889-n,09707887-n,False,3,False,True,True,0.0208,0.0002
Pomeranian,Pomeranian,02112018-n,02112018-n,True,1,True,True,True,0.0194,0.0002
chow,chow,02112137-n,07565161-n,False,2,False,True,True,0.0206,0.0002
chow chow,chow,02112137-n,07565161-n,False,2,False,True,True,0.021,0.0002
keeshond,keeshond,02112350-n,02112350-n,True,1,True,True,True,0.0218,0.0002
Brabancon griffon,Brabancon griffon,02112706-n,02112706-n,True,1,True,True,True,0.0215,0.0004
Pembroke,Pembroke,02113023-n,02113023-n,True,1,True,True,True,0.0218,0.0001
Pembroke Welsh corgi,Pembroke,02113023-n,02113023-n,True,1,True,True,True,0.0221,0.0002
Cardigan,cardigan,02113186-n,02963159-n,False,2,False,True,True,0.0201,0.0001
Cardigan Welsh corgi,Cardigan,02113186-n,02113186-n,True,1,True,True,True,0.0215,0.0002
toy poodle,toy poodle,02113624-n,02113624-n,True,1,True,True,True,0.0211,0.0002
miniature poodle,miniature poodle,02113712-n,02113712-n,True,1,True,True,True,0.0218,0.0002
standard poodle,standard poodle,02113799-n,02113799-n,True,1,True,True,True,0.0203,0.0001
Mexican hairless,Mexican hairless,02113978-n,02113978-n,True,1,True,True,True,0.0205,0.0001
timber wolf,timber wolf,02114367-n,02114367-n,True,1,True,True,True,0.0217,0.0002
grey wolf,red wolf,02114367-n,02114712-n,False,-1,False,False,False,0.0206,0.0001
gray wolf,red wolf,02114367-n,02114712-n,False,-1,False,False,False,0.0209,0.0002
Canis lupus,lupus,02114367-n,14229912-n,False,-1,False,False,False,0.0219,0.0002
white wolf,white wolf,02114548-n,02114548-n,True,1,True,True,True,0.0217,0.0002
Arctic wolf,white wolf,02114548-n,02114548-n,True,1,True,True,True,0.021,0.0002
Canis lupus tundrarum,Canis,02114548-n,02083863-n,False,-1,False,False,False,0.0216,0.0001
red wolf,red wolf,02114712-n,02114712-n,True,1,True,True,True,0.0215,0.0002
maned wolf,wolfhound,02114712-n,02090475-n,False,-1,False,False,False,0.02,0.0001
Canis rufus,Canis,02114712-n,02083863-n,False,-1,False,False,False,0.0219,0.0001
Canis niger,Nigerien,02114712-n,09725124-n,False,-1,False,False,False,0.0218,0.0001
coyote,coyote,02114855-n,09973749-n,False,3,False,True,True,0.022,0.0001
prairie wolf,wolf,02114855-n,02114100-n,False,-1,False,False,False,0.0212,0.0001
brush wolf,wolf,02114855-n,10787197-n,False,-1,False,False,False,0.024,0.0002
Canis latrans,canistel,02114855-n,07755262-n,False,-1,False,False,False,0.0215,0.0002
dingo,dingo,02115641-n,02115641-n,True,1,True,True,True,0.0219,0.0001
warrigal,warrigal,02115641-n,02381744-n,False,-1,False,False,False,0.0224,0.0001
warragal,waratah,02115641-n,12223764-n,False,-1,False,False,False,0.0211,0.0001
Canis dingo,dingo,02115641-n,02115641-n,True,1,True,True,True,0.0219,0.0003
dhole,dhole,02115913-n,02115913-n,True,1,True,True,True,0.0215,0.0001
Cuon alpinus,curassow,02115913-n,01799679-n,False,-1,False,False,False,0.0233,0.0001
African hunting dog,African hunting dog,02116738-n,02116738-n,True,1,True,True,True,0.0199,0.0002
hyena dog,hyena,02116738-n,02117135-n,False,-1,False,False,False,0.0203,0.0001
Cape hunting dog,African hunting dog,02116738-n,02116738-n,True,1,True,True,True,0.0205,0.0002
Lycaon pictus,picador,02116738-n,09836786-n,False,-1,False,False,False,0.0213,0.0001
hyena,hyena,02117135-n,02117135-n,True,1,True,True,True,0.0238,0.0001
hyaena,hyacinth,02117135-n,12458383-n,False,-1,False,False,False,0.0213,0.0002
red fox,red fox,02119022-n,02119477-n,False,2,False,True,True,0.0226,0.0002
Vulpes vulpes,kit fox,02119022-n,02119789-n,False,-1,False,False,False,0.0224,0.0001
kit fox,kit fox,02119789-n,02119634-n,False,2,False,True,True,0.0212,0.0002
Vulpes macrotis,vulvitis,02119789-n,14358993-n,False,-1,False,False,False,0.0215,0.0001
Arctic fox,Arctic fox,02120079-n,02120079-n,True,1,True,True,True,0.0228,0.0001
white fox,fox,02120079-n,14764910-n,False,-1,False,False,False,0.0208,0.0002
Alopex lagopus,Alopex,02120079-n,02119961-n,False,-1,False,False,False,0.0215,0.0002
grey fox,grey fox,02120505-n,02120505-n,True,1,True,True,True,0.0207,0.0002
gray fox,fox,02120505-n,14764910-n,False,2,False,True,True,0.0216,0.0001
Urocyon cinereoargenteus,urochesia,02120505-n,13572226-n,False,-1,False,False,False,0.0223,0.0001
tabby,tabby,02123045-n,02123045-n,True,1,True,True,True,0.0193,0.0001
tabby cat,tabby,02123045-n,02122878-n,False,2,False,True,True,0.021,0.0001
tiger cat,tiger cat,02123159-n,02123159-n,True,1,True,True,True,0.0229,0.0002
Persian cat,Persian cat,02123394-n,02123394-n,True,1,True,True,True,0.0486,0.0002
Siamese cat,Siamese cat,02123597-n,02123597-n,True,1,True,True,True,0.0254,0.0001
Siamese,siamese,02123597-n,04212573-n,False,2,False,True,True,0.0246,0.0002
Egyptian cat,Egyptian cat,02124075-n,02124075-n,True,1,True,True,True,0.0238,0.0001
cougar,cougar,02125311-n,02125311-n,True,1,True,True,True,0.0198,0.0001
puma,puka,02125311-n,12949160-n,False,-1,False,False,False,0.0196,0.0001
catamount,cation,02125311-n,09238294-n,False,-1,False,False,False,0.0207,0.0002
mountain lion,lion,02125311-n,02129165-n,False,-1,False,False,False,0.0218,0.0002
painter,painter,02125311-n,10391653-n,False,-1,False,False,False,0.0198,0.0001
panther,panther,02125311-n,02128669-n,False,-1,False,False,False,0.0196,0.0001
Felis concolor,Felis,02125311-n,02121234-n,False,-1,False,False,False,0.0236,0.0002
lynx,lynx,02127052-n,02127052-n,True,1,True,True,True,0.0215,0.0001
catamount,cation,02127052-n,09238294-n,False,-1,False,False,False,0.0103,0.0001
leopard,leopard,02128385-n,14765422-n,False,2,False,True,True,0.0202,0.0001
Panthera pardus,panther,02128385-n,02128669-n,False,-1,False,False,False,0.0202,0.0001
snow leopard,snow leopard,02128757-n,02128757-n,True,1,True,True,True,0.0204,0.0001
ounce,ounce,02128757-n,13719922-n,False,-1,False,False,False,0.0207,0.0002
Panthera uncia,panther,02128757-n,02128669-n,False,-1,False,False,False,0.0208,0.0002
jaguar,jaguar,02128925-n,02128925-n,True,1,True,True,True,0.0206,0.0001
panther,panther,02128925-n,02128669-n,False,-1,False,False,False,0.0098,0.0001
Panthera onca,panther,02128925-n,02128669-n,False,-1,False,False,False,0.0212,0.0002
Felis onca,felucca,02128925-n,03327133-n,False,-1,False,False,False,0.0201,0.0001
lion,lion,02129165-n,10265070-n,False,2,False,True,True,0.0198,0.0001
king of beasts,beast,02129165-n,09845589-n,False,-1,False,False,False,0.0411,0.0001
Panthera leo,panther,02129165-n,02128669-n,False,-1,False,False,False,0.022,0.0001
tiger,tiger,02129604-n,10710632-n,False,2,False,True,True,0.0215,0.0002
Panthera tigris,tigress,02129604-n,02129923-n,False,-1,False,False,False,0.0218,0.0001
cheetah,cheetah,02130308-n,02130308-n,True,1,True,True,True,0.0214,0.0002
chetah,Akwa'ala,02130308-n,09646112-n,False,-1,False,False,False,0.0203,0.0001
Acinonyx jubatus,circus acrobat,02130308-n,09923561-n,False,-1,False,False,False,0.0213,0.0002
brown bear,brown bear,02132136-n,02132136-n,True,1,True,True,True,0.0211,0.0002
bruin,bruin,02132136-n,02132320-n,False,-1,False,False,False,0.0211,0.0001
Ursus arctos,ursinia,02132136-n,12030092-n,False,-1,False,False,False,0.0218,0.0002
American black bear,American black bear,02133161-n,02133161-n,True,1,True,True,True,0.0212,0.0001
black bear,American black bear,02133161-n,02133161-n,True,1,True,True,True,0.0207,0.0001
Ursus americanus,urial,02133161-n,02415130-n,False,-1,False,False,False,0.0205,0.0001
Euarctos americanus,Macowanites americanus,02133161-n,13048447-n,False,-1,False,False,False,0.0242,0.0002
ice bear,ice bear,02134084-n,02134084-n,True,1,True,True,True,0.0217,0.0002
polar bear,ice bear,02134084-n,02134084-n,True,1,True,True,True,0.0332,0.0001
Ursus Maritimus,ursinia,02134084-n,12030092-n,False,-1,False,False,False,0.0278,0.0002
Thalarctos maritimus,mariposa,02134084-n,12446200-n,False,-1,False,False,False,0.0227,0.0001
sloth bear,sloth bear,02134418-n,02134418-n,True,1,True,True,True,0.0212,0.0001
Melursus ursinus,Melursus,02134418-n,02134240-n,False,-1,False,False,False,0.0223,0.0002
Ursus ursinus,ursinia,02134418-n,12030092-n,False,-1,False,False,False,0.0216,0.0002
mongoose,mongoose,02137549-n,02137549-n,True,1,True,True,True,0.0219,0.0001
meerkat,meerkat,02138441-n,02138441-n,True,1,True,True,True,0.0391,0.0001
mierkat,meerkat,02138441-n,02138441-n,True,1,True,True,True,0.033,0.0002
tiger beetle,tiger beetle,02165105-n,02165105-n,True,1,True,True,True,0.0423,0.0001
ladybug,ladybug,02165456-n,02165456-n,True,1,True,True,True,0.0375,0.0002
ladybeetle,Lady,02165456-n,10242791-n,False,4,False,False,True,0.0315,0.0002
lady beetle,ladybug,02165456-n,02165456-n,True,1,True,True,True,0.0211,0.0001
ladybird,songbird,02165456-n,01526521-n,False,-1,False,False,False,0.0211,0.0002
ladybird beetle,beetle,02165456-n,02164464-n,False,2,False,True,True,0.0209,0.0001
ground beetle,ground beetle,02167151-n,02167151-n,True,1,True,True,True,0.0207,0.0002
carabid beetle,beetle,02167151-n,02164464-n,False,-1,False,False,False,0.0209,0.0002
long-horned beetle,long-horned beetle,02168699-n,02168699-n,True,1,True,True,True,0.0227,0.0002
longicorn,longfin mako,02168699-n,01484447-n,False,-1,False,False,False,0.0204,0.0002
longicorn beetle,long-horned beetle,02168699-n,02168699-n,True,1,True,True,True,0.021,0.0002
leaf beetle,leaf beetle,02169497-n,02169497-n,True,1,True,True,True,0.0212,0.0001
chrysomelid,Chrysaora quinquecirrha,02169497-n,01911403-n,False,-1,False,False,False,0.0238,0.0001
dung beetle,dung beetle,02172182-n,02172182-n,True,1,True,True,True,0.0245,0.0003
rhinoceros beetle,rhinoceros beetle,02174001-n,02174001-n,True,1,True,True,True,0.0236,0.0002
weevil,weevil,02177972-n,02177972-n,True,1,True,True,True,0.023,0.0002
fly,fly,02190166-n,01940403-v,False,-1,False,False,False,0.0248,0.0001
bee,bee,02206856-n,02206856-n,True,1,True,True,True,0.0202,0.0001
ant,ant,02219486-n,02219486-n,True,1,True,True,True,0.0214,0.0002
emmet,Emetrol,02219486-n,03283717-n,False,-1,False,False,False,0.0221,0.0002
pismire,piste,02219486-n,03948347-n,False,-1,False,False,False,0.0213,0.0001
grasshopper,grasshopper,02226429-n,07915213-n,False,2,False,True,True,0.0219,0.0002
hopper,hopper,02226429-n,10185327-n,False,-1,False,False,False,0.0215,0.0001
cricket,cricket ball,02229544-n,03131967-n,False,-1,False,False,False,0.0208,0.0002
walking stick,walking stick,02231487-n,04546194-n,False,2,False,True,True,0.0207,0.0001
walkingstick,walking stick,02231487-n,04546194-n,False,2,False,True,True,0.0216,0.0002
stick insect,walking stick,02231487-n,02231487-n,True,1,True,True,True,0.0236,0.0002
cockroach,cockroach,02233338-n,02233338-n,True,1,True,True,True,0.0216,0.0001
roach,roach,02233338-n,05261088-n,False,-1,False,False,False,0.0211,0.0002
mantis,mantis,02236044-n,02236044-n,True,1,True,True,True,0.0228,0.0001
mantid,Mandaean,02236044-n,06988808-n,False,-1,False,False,False,0.021,0.0001
cicada,cicada,02256656-n,02256656-n,True,1,True,True,True,0.0219,0.0002
cicala,cirrus,02256656-n,13102946-n,False,-1,False,False,False,0.0241,0.0001
leafhopper,leafhopper,02259212-n,02259212-n,True,1,True,True,True,0.0221,0.0001
lacewing,lacewing,02264363-n,02264363-n,True,1,True,True,True,0.0259,0.0002
lacewing fly,brown lacewing,02264363-n,02265330-n,False,2,False,True,True,0.0208,0.0001
dragonfly,dragonfly,02268443-n,02268443-n,True,1,True,True,True,0.0211,0.0002
darning needle,darning needle,02268443-n,03162556-n,False,-1,False,False,False,0.0251,0.0002
devil's darning needle,darning needle,02268443-n,03162556-n,False,-1,False,False,False,0.024,0.0002
sewing needle,sewing needle,02268443-n,04180063-n,False,-1,False,False,False,0.0261,0.0002
snake feeder,serpent,02268443-n,04174500-n,False,-1,False,False,False,0.0244,0.0002
snake doctor,snake,02268443-n,10615702-n,False,-1,False,False,False,0.0226,0.0002
mosquito hawk,hawk,02268443-n,01605630-n,False,-1,False,False,False,0.0242,0.0001
skeeter hawk,Cooper's hawk,02268443-n,01606809-n,False,-1,False,False,False,0.0228,0.0002
damselfly,damselfly,02268853-n,02268853-n,True,1,True,True,True,0.0213,0.0001
admiral,fleet admiral,02276258-n,10096016-n,False,-1,False,False,False,0.021,0.0001
ringlet,ringlet,02277742-n,04093157-n,False,2,False,True,True,0.0222,0.0002
ringlet butterfly,ringlet,02277742-n,02277742-n,True,1,True,True,True,0.0227,0.0001
monarch,monarch,02279972-n,02279972-n,True,1,True,True,True,0.0219,0.0001
