query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
Scotch terrier,Scotch terrier,02097298-n,02097298-n,True,2.3984,0.0124
Scottish terrier,Skye terrier,02097298-n,02097786-n,False,2.4055,0.0004
Scottie,Scott,02097298-n,11289709-n,False,2.3935,0.0592
Tibetan terrier,Tibetan terrier,02097474-n,02097474-n,True,2.4053,0.0379
chrysanthemum dog,chrysanthemum,02097474-n,11951271-n,False,2.3914,0.0695
silky terrier,silky terrier,02097658-n,02097658-n,True,2.4039,0.0118
Sydney silky,silky terrier,02097658-n,02097658-n,True,2.4106,0.0404
soft-coated wheaten terrier,soft-coated wheaten terrier,02098105-n,02098105-n,True,2.3941,0.0273
West Highland white terrier,West Highland white terrier,02098286-n,02098286-n,True,2.4016,0.0004
Lhasa,Lhasa,02098413-n,02098413-n,True,2.3901,0.0452
Lhasa apso,Lhasa,02098413-n,02098413-n,True,2.3935,0.0384
flat-coated retriever,flat-coated retriever,02099267-n,02099267-n,True,2.4079,0.0383
curly-coated retriever,curly-coated retriever,02099429-n,02099429-n,True,2.4116,0.009
golden retriever,golden retriever,02099601-n,02099601-n,True,2.4113,0.0356
Labrador retriever,Labrador retriever,02099712-n,02099712-n,True,2.402,0.0279
Chesapeake Bay retriever,Chesapeake Bay retriever,02099849-n,02099849-n,True,2.5746,0.0263
German short-haired pointer,German short-haired pointer,02100236-n,02100236-n,True,2.407,0.0615
vizsla,vizsla,02100583-n,02100583-n,True,2.4209,0.0729
Hungarian pointer,pointer,02100583-n,02099997-n,False,2.4038,0.0469
English setter,English setter,02100735-n,02100735-n,True,2.407,0.0604
Irish setter,Irish setter,02100877-n,02100877-n,True,2.3851,0.0199
red setter,Irish setter,02100877-n,02100877-n,True,2.394,0.0095
Gordon setter,Gordon setter,02101006-n,02101006-n,True,2.4865,0.0325
Brittany spaniel,Brittany spaniel,02101388-n,02101388-n,True,2.4405,0.0165
clumber,clumber,02101556-n,02101556-n,True,2.3862,0.054
clumber spaniel,clumber,02101556-n,02101556-n,True,2.5273,0.0098
English springer,English springer,02102040-n,02102040-n,True,2.5461,0.06
English springer spaniel,English springer,02102040-n,02102040-n,True,2.3825,0.0004
Welsh springer spaniel,Welsh springer spaniel,02102177-n,02102177-n,True,2.388,0.0003
cocker spaniel,cocker spaniel,02102318-n,02102318-n,True,2.3846,0.0132
English cocker spaniel,cocker spaniel,02102318-n,02102318-n,True,2.5646,0.0004
cocker,cocksucker,02102318-n,09933324-n,False,2.4048,0.0285
Sussex spaniel,Sussex spaniel,02102480-n,02102480-n,True,2.4089,0.0004
Irish water spaniel,Irish water spaniel,02102973-n,02102973-n,True,2.4042,0.0552
kuvasz,kuvasz,02104029-n,02104029-n,True,2.4044,0.0822
schipperke,schipperke,02104365-n,02104365-n,True,2.4034,0.0816
groenendael,groenendael,02105056-n,02105056-n,True,2.4303,0.0604
malinois,Malian,02105162-n,09722279-n,False,2.4842,0.0563
briard,briard,02105251-n,02105251-n,True,2.3942,0.0601
kelpie,kelpie,02105412-n,02105412-n,True,2.5971,0.0583
komondor,komondor,02105505-n,02105505-n,True,2.5321,0.055
Old English sheepdog,Old English sheepdog,02105641-n,02105641-n,True,2.397,0.0616
bobtail,bobtail,02105641-n,02158066-n,False,2.3852,0.0532
Shetland sheepdog,Shetland sheepdog,02105855-n,02105855-n,True,2.3755,0.0235
Shetland sheep dog,Shetland sheepdog,02105855-n,02105855-n,True,2.4199,0.0112
Shetland,Shetland wool,02105855-n,15039335-n,False,2.3904,0.0268
collie,collie,02106030-n,02106030-n,True,2.3923,0.0351
Border collie,Border collie,02106166-n,02106166-n,True,2.3757,0.0271
Bouvier des Flandres,Bouvier des Flandres,02106382-n,02106382-n,True,2.3998,0.0559
Bouviers des Flandres,Bouvier des Flandres,02106382-n,02106382-n,True,2.392,0.0005
Rottweiler,Rottweiler,02106550-n,02106550-n,True,2.3898,0.0323
German shepherd,German shepherd,02106662-n,02106662-n,True,2.3659,0.0415
German shepherd dog,German shepherd,02106662-n,02106662-n,True,2.3718,0.0004
German police dog,police dog,02106662-n,02106854-n,False,2.3716,0.0222
alsatian,Alsatian,02106662-n,09785786-n,False,2.3906,0.0607
Doberman,Doberman,02107142-n,02107142-n,True,2.3903,0.0592
Doberman pinscher,Doberman,02107142-n,02107142-n,True,2.3835,0.0236
miniature pinscher,miniature pinscher,02107312-n,02107312-n,True,2.3792,0.035
Greater Swiss Mountain dog,Greater Swiss Mountain dog,02107574-n,02107574-n,True,2.3777,0.0615
Bernese mountain dog,Bernese mountain dog,02107683-n,02107683-n,True,2.3631,0.01
Appenzeller,Appenzeller,02107908-n,02107908-n,True,2.3718,0.0519
EntleBucher,EntleBucher,02108000-n,02108000-n,True,2.3711,0.0558
boxer,Boxer,02108089-n,09870746-n,False,2.3938,0.0571
bull mastiff,bull mastiff,02108422-n,02108422-n,True,2.3833,0.0404
Tibetan mastiff,Tibetan mastiff,02108551-n,02108551-n,True,2.3795,0.0098
French bulldog,French bulldog,02108915-n,02108915-n,True,2.3834,0.0571
Great Dane,Great Dane,02109047-n,02109047-n,True,2.3802,0.0482
Saint Bernard,Saint Bernard,02109525-n,02109525-n,True,2.3759,0.046
St Bernard,Saint Bernard,02109525-n,02109525-n,True,2.3824,0.0135
Eskimo dog,Eskimo dog,02109961-n,02109961-n,True,2.3838,0.0673
husky,Siberian husky,02109961-n,02110185-n,False,2.3607,0.0348
malamute,malamute,02110063-n,02110063-n,True,2.3726,0.0554
malemute,male horse,02110063-n,02376918-n,False,2.3696,0.0589
Alaskan malamute,malamute,02110063-n,02110063-n,True,2.3713,0.0199
Siberian husky,Siberian husky,02110185-n,02110185-n,True,2.3917,0.0324
dalmatian,Dalmatian,02110341-n,09988918-n,False,2.361,0.0593
coach dog,coach,02110341-n,09931640-n,False,2.3649,0.0539
carriage dog,carriage,02110341-n,02968473-n,False,2.3724,0.0317
affenpinscher,affenpinscher,02110627-n,02110627-n,True,2.3929,0.0608
monkey pinscher,pinscher,02110627-n,02106966-n,False,2.3731,0.0363
monkey dog,monkey,02110627-n,02484322-n,False,2.375,0.0475
basenji,basenji,02110806-n,02110806-n,True,2.3825,0.0566
pug,pug,02110958-n,02110958-n,True,2.3704,0.0539
pug-dog,pug,02110958-n,02110958-n,True,2.3674,0.012
Leonberg,Leonberg,02111129-n,02111129-n,True,2.3748,0.0526
Newfoundland,Newfoundland,02111277-n,02111277-n,True,2.3789,0.0603
Newfoundland dog,Newfoundland,02111277-n,02111277-n,True,2.3671,0.0003
Great Pyrenees,Great Pyrenees,02111500-n,02111500-n,True,2.374,0.0181
Samoyed,Samoyed,02111889-n,09707887-n,False,2.3812,0.0597
Samoyede,Samoyed,02111889-n,09707887-n,False,2.3701,0.0168
Pomeranian,Pomeranian,02112018-n,02112018-n,True,2.3906,0.0168
chow,chow,02112137-n,02112137-n,True,2.3853,0.0838
chow chow,chow,02112137-n,02112137-n,True,2.3981,0.0004
keeshond,keeshond,02112350-n,02112350-n,True,2.3793,0.0854
Brabancon griffon,Brabancon griffon,02112706-n,02112706-n,True,2.3805,0.0633
Pembroke,Pembroke,02113023-n,02113023-n,True,2.3702,0.0503
Pembroke Welsh corgi,Pembroke,02113023-n,02113023-n,True,2.4195,0.047
Cardigan,cardigan,02113186-n,02963159-n,False,2.3804,0.049
Cardigan Welsh corgi,Cardigan,02113186-n,02113186-n,True,2.3891,0.0143
toy poodle,toy poodle,02113624-n,02113624-n,True,2.469,0.053
miniature poodle,miniature poodle,02113712-n,02113712-n,True,2.3748,0.0245
standard poodle,standard poodle,02113799-n,02113799-n,True,2.3703,0.0005
Mexican hairless,Mexican hairless,02113978-n,02113978-n,True,2.365,0.0498
timber wolf,timber wolf,02114367-n,02114367-n,True,2.3726,0.0252
grey wolf,red wolf,02114367-n,02114712-n,False,2.3768,0.0243
gray wolf,red wolf,02114367-n,02114712-n,False,2.3784,0.0004
Canis lupus,lupus,02114367-n,14229912-n,False,2.3617,0.0706
white wolf,white wolf,02114548-n,02114548-n,True,2.3648,0.0004
Arctic wolf,white wolf,02114548-n,02114548-n,True,2.3709,0.0131
Canis lupus tundrarum,Canis,02114548-n,02083863-n,False,2.367,0.0192
red wolf,red wolf,02114712-n,02114712-n,True,2.3638,0.0004
maned wolf,wolf,02114712-n,02114100-n,False,2.3576,0.0129
Canis rufus,Canis,02114712-n,02083863-n,False,2.3721,0.0388
Canis niger,Nigerien,02114712-n,09725124-n,False,2.3525,0.0462
coyote,coyote,02114855-n,09973903-n,False,2.38,0.0581
prairie wolf,wolf,02114855-n,02114100-n,False,2.3677,0.0147
brush wolf,wolf,02114855-n,02114100-n,False,2.3874,0.0232
Canis latrans,canistel,02114855-n,07755262-n,False,2.3658,0.0446
dingo,dingo,02115641-n,02115641-n,True,2.3883,0.0503
warrigal,warrigal,02115641-n,02381744-n,False,2.3937,0.0606
warragal,waratah,02115641-n,12223764-n,False,2.3654,0.0247
Canis dingo,dingo,02115641-n,02115641-n,True,2.3657,0.0004
dhole,dhole,02115913-n,02115913-n,True,2.3487,0.0603
Cuon alpinus,curassow,02115913-n,01799679-n,False,2.3778,0.0454
African hunting dog,African hunting dog,02116738-n,02116738-n,True,2.3685,0.0607
hyena dog,hyena,02116738-n,02117135-n,False,2.3873,0.0569
Cape hunting dog,African hunting dog,02116738-n,02116738-n,True,2.382,0.0332
Lycaon pictus,picador,02116738-n,09836786-n,False,2.4078,0.0596
hyena,hyena,02117135-n,02117135-n,True,2.3655,0.0004
hyaena,hyacinth,02117135-n,12458383-n,False,2.3643,0.0509
red fox,red fox,02119022-n,02119022-n,True,2.364,0.0514
Vulpes vulpes,kit fox,02119022-n,02119789-n,False,2.3804,0.0518
kit fox,kit fox,02119789-n,02119634-n,False,2.3643,0.0259
Vulpes macrotis,vulvitis,02119789-n,14358993-n,False,2.3674,0.0331
Arctic fox,Arctic fox,02120079-n,02120079-n,True,2.3606,0.0212
white fox,silver fox,02120079-n,02119359-n,False,2.356,0.0252
Alopex lagopus,Alopex,02120079-n,02119961-n,False,2.3623,0.0395
grey fox,grey fox,02120505-n,02120505-n,True,2.3655,0.0004
gray fox,fox,02120505-n,14764910-n,False,2.3675,0.0004
Urocyon cinereoargenteus,urochesia,02120505-n,13572226-n,False,2.3566,0.0478
tabby,tabby,02123045-n,02123045-n,True,2.3643,0.0538
tabby cat,tabby,02123045-n,02123045-n,True,2.3546,0.0315
tiger cat,tiger cat,02123159-n,02123159-n,True,2.3579,0.0558
Persian cat,Persian cat,02123394-n,02123394-n,True,2.3642,0.0535
Siamese cat,Siamese cat,02123597-n,02123597-n,True,2.3623,0.0637
Siamese,siamese,02123597-n,04212573-n,False,2.5793,0.0252
Egyptian cat,Egyptian cat,02124075-n,02124075-n,True,2.5772,0.0305
cougar,cougar,02125311-n,02125311-n,True,2.4722,0.0485
puma,puka,02125311-n,12949160-n,False,2.4009,0.0604
catamount,catamite,02125311-n,09900873-n,False,2.3754,0.0575
mountain lion,lion,02125311-n,02129165-n,False,2.3773,0.0314
painter,painter,02125311-n,10393909-n,False,2.3803,0.0512
panther,panther,02125311-n,02128669-n,False,2.3633,0.0445
Felis concolor,Felis,02125311-n,02121234-n,False,2.3598,0.0518
lynx,lynx,02127052-n,02127052-n,True,2.393,0.0491
catamount,catamite,02127052-n,09900873-n,False,2.3844,0.0004
leopard,leopard,02128385-n,14765422-n,False,2.3628,0.0571
Panthera pardus,panther,02128385-n,02128669-n,False,2.3695,0.0099
snow leopard,snow leopard,02128757-n,02128757-n,True,2.3702,0.0004
ounce,ounce,02128757-n,13719922-n,False,2.4291,0.0606
Panthera uncia,panther,02128757-n,02128669-n,False,2.3845,0.0092
jaguar,jaguar,02128925-n,02128925-n,True,2.3788,0.0401
panther,panther,02128925-n,02128669-n,False,2.369,0.0004
Panthera onca,panther,02128925-n,02128669-n,False,2.3769,0.0004
Felis onca,felucca,02128925-n,03327133-n,False,2.3678,0.0349
lion,lion,02129165-n,02129165-n,True,2.3779,0.0222
king of beasts,beast,02129165-n,09845589-n,False,2.3763,0.0332
Panthera leo,panther,02129165-n,02128669-n,False,2.3715,0.0265
tiger,tiger,02129604-n,10710632-n,False,2.3883,0.0124
Panthera tigris,tigress,02129604-n,02129923-n,False,2.395,0.0323
cheetah,cheetah,02130308-n,02130308-n,True,2.3629,0.055
chetah,Akwa'ala,02130308-n,09646112-n,False,2.3871,0.0542
Acinonyx jubatus,circus acrobat,02130308-n,09923561-n,False,2.3754,0.0445
brown bear,brown bear,02132136-n,02132136-n,True,2.3892,0.0255
bruin,bruin,02132136-n,02132320-n,False,2.3756,0.0559
Ursus arctos,ursinia,02132136-n,12030092-n,False,2.3909,0.0479
American black bear,American black bear,02133161-n,02133161-n,True,2.3884,0.0115
black bear,American black bear,02133161-n,02133161-n,True,2.3973,0.0098
Ursus americanus,urial,02133161-n,02415130-n,False,2.3619,0.0308
Euarctos americanus,Macowanites americanus,02133161-n,13048447-n,False,2.3895,0.062
ice bear,ice bear,02134084-n,02134084-n,True,2.3699,0.0229
polar bear,bear,02134084-n,02131653-n,False,2.3608,0.0227
Ursus Maritimus,ursinia,02134084-n,12030092-n,False,2.3889,0.0378
Thalarctos maritimus,mariposa,02134084-n,12446200-n,False,2.3676,0.0481
sloth bear,sloth bear,02134418-n,02134418-n,True,2.3769,0.0619
Melursus ursinus,Melursus,02134418-n,02134240-n,False,2.3659,0.0415
Ursus ursinus,ursinia,02134418-n,12030092-n,False,2.368,0.0095
mongoose,mongoose,02137549-n,02137549-n,True,2.3631,0.0577
meerkat,meerkat,02138441-n,02138441-n,True,2.3679,0.0596
mierkat,Miwok,02138441-n,09661397-n,False,2.3762,0.0374
tiger beetle,tiger beetle,02165105-n,02165105-n,True,2.3633,0.0537
ladybug,ladybug,02165456-n,02165456-n,True,2.3747,0.0597
ladybeetle,Lady,02165456-n,10242791-n,False,2.4029,0.0402
lady beetle,ladybug,02165456-n,02165456-n,True,2.3761,0.0088
ladybird,songbird,02165456-n,01526521-n,False,2.3606,0.0004
ladybird beetle,ladybug,02165456-n,02165456-n,True,2.3545,0.012
ground beetle,ground beetle,02167151-n,02167151-n,True,2.3602,0.0129
carabid beetle,beetle,02167151-n,02164464-n,False,2.3571,0.0123
long-horned beetle,long-horned beetle,02168699-n,02168699-n,True,2.3606,0.051
longicorn,longwool,02168699-n,02414209-n,False,2.3717,0.0331
longicorn beetle,long-horned beetle,02168699-n,02168699-n,True,2.3964,0.0003
leaf beetle,leaf beetle,02169497-n,02169497-n,True,2.3672,0.0228
chrysomelid,Chrysaora quinquecirrha,02169497-n,01911403-n,False,2.3726,0.0447
dung beetle,dung beetle,02172182-n,02172182-n,True,2.3669,0.0242
rhinoceros beetle,rhinoceros beetle,02174001-n,02174001-n,True,2.4843,0.047
weevil,weevil,02177972-n,02177972-n,True,2.3743,0.0605
fly,fly,02190166-n,01940403-v,False,2.5504,0.046
bee,bee,02206856-n,02206856-n,True,2.3744,0.0353
ant,slave-making ant,02219486-n,02221820-n,False,2.3736,0.0631
emmet,Emetrol,02219486-n,03283717-n,False,2.368,0.0565
pismire,piste,02219486-n,03948347-n,False,2.3856,0.0397
grasshopper,grasshopper,02226429-n,07915213-n,False,2.3703,0.0602
hopper,hopper,02226429-n,10185327-n,False,2.3761,0.0562
cricket,cricket ball,02229544-n,03131967-n,False,2.3724,0.052
walking stick,walking stick,02231487-n,04546194-n,False,2.377,0.053
walkingstick,walking stick,02231487-n,04546194-n,False,2.3587,0.0212
stick insect,walking stick,02231487-n,02231487-n,True,2.3661,0.0577
cockroach,cockroach,02233338-n,02233338-n,True,2.39,0.0599
roach,roach,02233338-n,04095853-n,False,2.3541,0.0518
mantis,mantis,02236044-n,02236044-n,True,2.3601,0.0545
mantid,Mandaean,02236044-n,06988808-n,False,2.3758,0.0523
cicada,cicada,02256656-n,02256656-n,True,2.3656,0.0375
cicala,cirrus,02256656-n,13102946-n,False,2.3758,0.0532
leafhopper,leafhopper,02259212-n,02259212-n,True,2.4129,0.0331
lacewing,lacewing,02264363-n,02264363-n,True,2.4208,0.0495
lacewing fly,lacewing,02264363-n,02264363-n,True,2.3805,0.0265
dragonfly,dragonfly,02268443-n,02268443-n,True,2.3572,0.0237
darning needle,darning needle,02268443-n,03162556-n,False,2.3846,0.0536
devil's darning needle,darning needle,02268443-n,03162556-n,False,2.4135,0.0105
sewing needle,sewing needle,02268443-n,04180063-n,False,2.5787,0.0444
snake feeder,snakebird,02268443-n,02054502-n,False,2.4433,0.0331
snake doctor,snake oil,02268443-n,15043579-n,False,2.3796,0.0128
mosquito hawk,hawkmoth,02268443-n,02298541-n,False,2.3878,0.0547
skeeter hawk,Cooper's hawk,02268443-n,01606809-n,False,2.3809,0.0329
damselfly,damselfly,02268853-n,02268853-n,True,2.3735,0.0512
admiral,admiral,02276258-n,09771204-n,False,2.5313,0.0515
ringlet,ringlet,02277742-n,04093157-n,False,2.3795,0.0542
ringlet butterfly,ringlet,02277742-n,02277742-n,True,2.3726,0.0331
monarch,monarch,02279972-n,02279972-n,True,2.3944,0.0531
monarch butterfly,monarch,02279972-n,02279972-n,True,2.3767,0.0348
milkweed butterfly,showy milkweed,02279972-n,13235159-n,False,2.3702,0.0658
Danaus plexippus,danaid,02279972-n,02279637-n,False,2.3907,0.0583
cabbage butterfly,cabbage butterfly,02280649-n,02280649-n,True,2.3618,0.0579
sulphur butterfly,sulphur butterfly,02281406-n,02281406-n,True,2.376,0.0419
sulfur butterfly,sulphur butterfly,02281406-n,02281406-n,True,2.3819,0.0132
lycaenid,lycaenid,02281787-n,02281787-n,True,2.3824,0.0535
lycaenid butterfly,lycaenid,02281787-n,02281787-n,True,2.4104,0.025
starfish,sand stargazer,02317335-n,02612167-n,False,2.3843,0.0673
sea star,star,02317335-n,09444783-n,False,2.3835,0.0395
sea urchin,urchin,02319095-n,10741367-n,False,2.3686,0.0572
sea cucumber,sea cucumber,02321529-n,02321529-n,True,2.3663,0.0669
holothurian,horehound,02321529-n,12854048-n,False,2.3757,0.0551
wood rabbit,wood rabbit,02325366-n,02325366-n,True,2.3793,0.0635
cottontail,eastern cottontail,02325366-n,02325722-n,False,2.4012,0.06
cottontail rabbit,rabbit,02325366-n,02324045-n,False,2.3988,0.0348
hare,hare,02326432-n,02326432-n,True,2.5098,0.0498
Angora,Angora,02328150-n,02123478-n,False,2.393,0.0825
Angora rabbit,Angora,02328150-n,02328150-n,True,2.5422,0.0004
hamster,hamster,02342885-n,02342885-n,True,2.3802,0.0451
porcupine,Canada porcupine,02346627-n,02348173-n,False,2.3784,0.0596
hedgehog,hedgehog,02346627-n,01893825-n,False,2.3878,0.0595
fox squirrel,squirrel,02356798-n,02355227-n,False,2.3904,0.0417
eastern fox squirrel,eastern grey squirrel,02356798-n,02356381-n,False,2.3845,0.045
Sciurus niger,Nigerien,02356798-n,09725124-n,False,2.3788,0.0411
marmot,marmot,02361337-n,02361337-n,True,2.3657,0.0582
beaver,beaver,02363005-n,02363005-n,True,2.3781,0.0545
guinea pig,guinea pig,02364673-n,02364673-n,True,2.3765,0.056
Cavia cobaya,caviar,02364673-n,07799579-n,False,2.3679,0.0351
sorrel,sorrel,02389026-n,02389026-n,True,2.3612,0.0581
zebra,zebra,02391049-n,02391049-n,True,2.3814,0.059
hog,hog,02395406-n,10179649-n,False,2.3879,0.0504
pig,pig,02395406-n,03934998-n,False,2.3847,0.0428
grunter,grunter,02395406-n,10149436-n,False,2.3816,0.0525
squealer,squabbler,02395406-n,10642499-n,False,2.3725,0.0552
Sus scrofa,scorzonera,02395406-n,07735294-n,False,2.3539,0.0518
wild boar,wild boar,02396427-n,02396427-n,True,2.3967,0.0232
boar,boar,02396427-n,02396014-n,False,2.3832,0.0116
Sus scrofa,scorzonera,02396427-n,07735294-n,False,2.3694,0.0005
warthog,warthog,02397096-n,02397096-n,True,2.372,0.0097
hippopotamus,hippopotamus,02398521-n,02398521-n,True,2.3826,0.0513
hippo,Hippo,02398521-n,08707145-n,False,2.3783,0.0342
river horse,river boat,02398521-n,04095210-n,False,2.3754,0.0504
Hippopotamus amphibius,hippopotamus,02398521-n,02398521-n,True,2.3789,0.01
ox,ox,02403003-n,02402175-n,False,2.3871,0.0605
water buffalo,water buffalo,02408429-n,02408429-n,True,2.3703,0.0579
water ox,ox,02408429-n,02402175-n,False,2.3735,0.0471
Asiatic buffalo,Indian buffalo,02408429-n,02408660-n,False,2.3748,0.0245
Bubalus bubalis,burgoo,02408429-n,07589724-n,False,2.3738,0.0526
bison,bison,02410509-n,02410509-n,True,2.3823,0.0444
ram,ram,02412080-n,04050410-n,False,2.3758,0.0605
tup,Tupi,02412080-n,09695132-n,False,2.3774,0.0422
bighorn,bighorn,02415577-n,02415577-n,True,2.3692,0.0626
bighorn sheep,bighorn,02415577-n,02415577-n,True,2.3733,0.0004
cimarron,citrange,02415577-n,07750299-n,False,2.3816,0.0255
Rocky Mountain bighorn,bighorn,02415577-n,02415577-n,True,2.367,0.0137
Rocky Mountain sheep,mountain sheep,02415577-n,02415435-n,False,2.3795,0.0114
Ovis canadensis,canistel,02415577-n,07755262-n,False,2.3619,0.0582
ibex,ibex,02417914-n,02417914-n,True,2.3859,0.0456
Capra ibex,ibex,02417914-n,02417914-n,True,2.5085,0.0185
hartebeest,hartebeest,02422106-n,02422106-n,True,2.4159,0.0587
impala,impala,02422699-n,02422699-n,True,2.3731,0.0575
Aepyceros melampus,Aepyceros,02422699-n,02422561-n,False,2.3776,0.0455
gazelle,gazelle,02423022-n,02423022-n,True,2.5225,0.0127
Arabian camel,Arabian camel,02437312-n,02437312-n,True,2.3869,0.0591
dromedary,drey,02437312-n,09270160-n,False,2.379,0.0554
Camelus dromedarius,camellia,02437312-n,12929403-n,False,2.3803,0.0346
llama,llama,02437616-n,02437616-n,True,2.3854,0.0472
weasel,weasel,02441942-n,10771990-n,False,2.3817,0.0531
mink,mink,02442845-n,14765497-n,False,2.3671,0.0569
polecat,polecat,02443114-n,02443114-n,True,2.3647,0.0511
fitch,proctor,02443114-n,10478960-n,False,2.3643,0.0509
foulmart,foul,02443114-n,01147855-v,False,2.3786,0.0514
foumart,Fauve,02443114-n,10082423-n,False,2.3854,0.0587
Mustela putorius,mustachio,02443114-n,05262534-n,False,2.3874,0.0564
black-footed ferret,black-footed ferret,02443484-n,02443484-n,True,2.3652,0.0535
ferret,ferret,02443484-n,02443346-n,False,2.3754,0.0004
Mustela nigripes,nipa,02443484-n,07891613-n,False,2.3748,0.0508
otter,otter,02444819-n,02444819-n,True,2.3845,0.0118
skunk,skunk,02445715-n,02445715-n,True,2.3731,0.0903
polecat,polecat,02445715-n,02443114-n,False,2.3583,0.0004
wood pussy,wood,02445715-n,15098161-n,False,2.3724,0.0524
badger,badger,02447366-n,02447366-n,True,2.3558,0.0788
armadillo,armadillo,02454379-n,02454379-n,True,2.3987,0.0593
three-toed sloth,three-toed sloth,02457408-n,02457408-n,True,2.4156,0.0432
ai,artificial intelligence,02457408-n,06133203-n,False,2.369,0.0563
Bradypus tridactylus,triskelion,02457408-n,04485884-n,False,2.3719,0.0558
orangutan,orangutan,02480495-n,02480495-n,True,2.3682,0.0357
orang,orangutan,02480495-n,02480495-n,True,2.3771,0.0224
orangutang,orangutan,02480495-n,02480495-n,True,2.3745,0.011
Pongo pygmaeus,pygmy,02480495-n,10496626-n,False,2.3777,0.0316
gorilla,gorilla,02480855-n,02480855-n,True,2.3666,0.052
Gorilla gorilla,gorilla,02480855-n,02480855-n,True,2.3623,0.0003
chimpanzee,chimpanzee,02481823-n,02481823-n,True,2.3653,0.0923
chimp,chichi,02481823-n,09916109-n,False,2.3815,0.0479
Pan troglodytes,pan,02481823-n,01998302-v,False,2.363,0.0569
gibbon,gibbon,02483362-n,02483362-n,True,2.3832,0.0346
Hylobates lar,hypobasidium,02483362-n,12994711-n,False,2.3567,0.0619
siamang,siamang,02483708-n,02483708-n,True,2.3754,0.0299
Hylobates syndactylus,Hylobates,02483708-n,02483224-n,False,2.3885,0.0354
Symphalangus syndactylus,synapsid,02483708-n,01719403-n,False,2.363,0.0349
guenon,guenon,02484975-n,02484975-n,True,2.388,0.0533
guenon monkey,guenon,02484975-n,02484975-n,True,2.3816,0.0253
patas,patina,02486261-n,03899612-n,False,2.3685,0.0532
hussar monkey,hussar,02486261-n,10194341-n,False,2.3813,0.0371
Erythrocebus patas,eriogonum,02486261-n,12602262-n,False,2.379,0.0356
baboon,baboon,02486410-n,02486410-n,True,2.3766,0.0388
macaque,macaque,02487347-n,02487347-n,True,2.3715,0.0339
langur,langur,02488291-n,02488291-n,True,2.3687,0.0308
colobus,colobus,02488702-n,02488702-n,True,2.3732,0.056
colobus monkey,colobus,02488702-n,02488702-n,True,2.3823,0.0005
proboscis monkey,proboscis monkey,02489166-n,02489166-n,True,2.389,0.0447
Nasalis larvatus,larvacean,02489166-n,01470479-n,False,2.413,0.0451
marmoset,true marmoset,02490219-n,02490597-n,False,2.4305,0.0332
capuchin,capuchin,02492035-n,02958264-n,False,2.5249,0.0394
ringtail,ringtail,02492035-n,01614690-n,False,2.3886,0.0557
Cebus capucinus,Cebuan,02492035-n,09697246-n,False,2.3778,0.0426
howler monkey,howler monkey,02492660-n,02492660-n,True,2.3971,0.0401
howler,howler,02492660-n,00076323-n,False,2.3794,0.0301
titi,titi,02493509-n,12751172-n,False,2.3784,0.0602
titi monkey,titi,02493509-n,02493509-n,True,2.3961,0.0256
spider monkey,spider monkey,02493793-n,02493793-n,True,2.3515,0.0219
Ateles geoffroyi,Geoffroea,02493793-n,12531144-n,False,2.3639,0.0424
squirrel monkey,squirrel monkey,02494079-n,02494079-n,True,2.3739,0.0102
Saimiri sciureus,scimitar,02494079-n,04147793-n,False,2.3779,0.0506
Madagascar cat,Madagascar cat,02497673-n,02497673-n,True,2.3783,0.0516
ring-tailed lemur,lemur,02497673-n,02496913-n,False,2.3888,0.0616
Lemur catta,Madagascar cat,02497673-n,02497673-n,True,2.4227,0.0004
indri,genus Indri,02500267-n,02500144-n,False,2.4584,0.0548
indris,woolly indris,02500267-n,02500596-n,False,2.4495,0.0238
Indri indri,genus Indri,02500267-n,02500144-n,False,2.4325,0.0095
Indri brevicaudatus,genus Indri,02500267-n,02500144-n,False,2.3756,0.0124
Indian elephant,Indian elephant,02504013-n,02504013-n,True,2.445,0.0559
Elephas maximus,emperor,02504013-n,10053004-n,False,2.3818,0.0519
African elephant,African elephant,02504458-n,02504458-n,True,2.3819,0.0141
Loxodonta africana,Loxodonta,02504458-n,02504323-n,False,2.4337,0.0532
lesser panda,lesser panda,02509815-n,02509815-n,True,2.381,0.0624
red panda,lesser panda,02509815-n,02509815-n,True,2.3954,0.011
panda,panda car,02509815-n,03881534-n,False,2.3768,0.0145
bear cat,bear,02509815-n,02131653-n,False,2.3619,0.0108
cat bear,bear,02509815-n,02131653-n,False,2.361,0.0003
Ailurus fulgens,fustian,02509815-n,03408340-n,False,2.3708,0.032
giant panda,giant panda,02510455-n,02510455-n,True,2.3758,0.013
panda,panda car,02510455-n,03881534-n,False,2.3848,0.0004
panda bear,giant panda,02510455-n,02510455-n,True,2.3819,0.0111
coon bear,coon,02510455-n,09613559-n,False,2.3884,0.0222
Ailuropoda melanoleuca,Ailuropoda,02510455-n,02510240-n,False,2.3764,0.0439
barracouta,barracouta,02514041-n,02514041-n,True,2.3658,0.0668
snoek,snook,02514041-n,02560110-n,False,2.3783,0.0596
eel,eel,02526121-n,07783967-n,False,2.5277,0.0584
coho,coho,02536864-n,02536864-n,True,2.576,0.0324
cohoe,pahoehoe,02536864-n,14931559-n,False,2.403,0.0339
coho salmon,coho,02536864-n,02536864-n,True,2.3794,0.0477
blue jack,bluejacket,02536864-n,09861395-n,False,2.3812,0.0582
