query,closest_label,target_id,result_id,correct,rank,hit@1,hit@3,hit@5,time_sec_candidate_selection,time_sec_disambiguation
Pekinese,pekinese,02086079-n,02086079-n,True,1,True,True,True,0.0001,0.0
Pekingese,pekinese,02086079-n,02086079-n,True,1,True,True,True,0.0001,0.0
Peke,pekinese,02086079-n,02086079-n,True,1,True,True,True,0.0001,0.0
Shih-Tzu,shih-tzu,02086240-n,02086240-n,True,1,True,True,True,0.0001,0.0
Blenheim spaniel,blenheim spaniel,02086646-n,02086646-n,True,1,True,True,True,0.0001,0.0
papillon,papillon,02086910-n,02086910-n,True,1,True,True,True,0.0001,0.0
toy terrier,toy terrier,02087046-n,02087046-n,True,1,True,True,True,0.0001,0.0
Rhodesian ridgeback,rhodesian ridgeback,02087394-n,02087394-n,True,1,True,True,True,0.0001,0.0001
Afghan hound,afghan hound,02088094-n,02088094-n,True,1,True,True,True,0.0001,0.0001
Afghan,afghan,02088094-n,02683323-n,False,-1,False,False,False,0.0003,0.0
basset,basset,02088238-n,02088238-n,True,1,True,True,True,0.0002,0.0
basset hound,basset,02088238-n,02088238-n,True,1,True,True,True,0.0001,0.0
beagle,beagle,02088364-n,02088364-n,True,1,True,True,True,0.0001,0.0
bloodhound,bloodhound,02088466-n,02088466-n,True,1,True,True,True,0.0001,0.0
sleuthhound,sleuth,02088466-n,10611613-n,False,2,False,True,True,0.0001,0.0
bluetick,bluetick,02088632-n,02088632-n,True,1,True,True,True,0.0001,0.0
black-and-tan coonhound,black-and-tan coonhound,02089078-n,02089078-n,True,1,True,True,True,0.0001,0.0
Walker hound,walker hound,02089867-n,02089867-n,True,1,True,True,True,0.0001,0.0
Walker foxhound,walker hound,02089867-n,02089867-n,True,1,True,True,True,0.0001,0.0
English foxhound,english foxhound,02089973-n,02089973-n,True,1,True,True,True,0.0001,0.0
redbone,redbone,02090379-n,02090379-n,True,1,True,True,True,0.0001,0.0
borzoi,borzoi,02090622-n,02090622-n,True,1,True,True,True,0.0001,0.0
Russian wolfhound,borzoi,02090622-n,02090622-n,True,1,True,True,True,0.0001,0.0
Irish wolfhound,irish wolfhound,02090721-n,02090721-n,True,1,True,True,True,0.0001,0.0
Italian greyhound,italian greyhound,02091032-n,02091032-n,True,1,True,True,True,0.0001,0.0
whippet,whippet,02091134-n,02091134-n,True,1,True,True,True,0.0001,0.0
Ibizan hound,ibizan hound,02091244-n,02091244-n,True,1,True,True,True,0.0001,0.0
Ibizan Podenco,ibizan hound,02091244-n,02091244-n,True,1,True,True,True,0.0001,0.0
Norwegian elkhound,norwegian elkhound,02091467-n,02091467-n,True,1,True,True,True,0.0001,0.0
elkhound,norwegian elkhound,02091467-n,02091467-n,True,1,True,True,True,0.0001,0.0
otterhound,otterhound,02091635-n,02091635-n,True,1,True,True,True,0.0001,0.0
otter hound,otterhound,02091635-n,02091635-n,True,1,True,True,True,0.0001,0.0
Saluki,saluki,02091831-n,02091831-n,True,1,True,True,True,0.0001,0.0
gazelle hound,saluki,02091831-n,02091831-n,True,1,True,True,True,0.0001,0.0
Scottish deerhound,scottish deerhound,02092002-n,02092002-n,True,1,True,True,True,0.0002,0.0
deerhound,scottish deerhound,02092002-n,02092002-n,True,1,True,True,True,0.0001,0.0
Weimaraner,weimaraner,02092339-n,02092339-n,True,1,True,True,True,0.0001,0.0
Staffordshire bullterrier,staffordshire bullterrier,02093256-n,02093256-n,True,1,True,True,True,0.0001,0.0001
Staffordshire bull terrier,staffordshire bullterrier,02093256-n,02093256-n,True,1,True,True,True,0.0001,0.0
American Staffordshire terrier,american staffordshire terrier,02093428-n,02093428-n,True,1,True,True,True,0.0002,0.0
Staffordshire terrier,american staffordshire terrier,02093428-n,02093428-n,True,1,True,True,True,0.0001,0.0
American pit bull terrier,american staffordshire terrier,02093428-n,02093428-n,True,1,True,True,True,0.0001,0.0
pit bull terrier,american staffordshire terrier,02093428-n,02093428-n,True,1,True,True,True,0.0001,0.0
Bedlington terrier,bedlington terrier,02093647-n,02093647-n,True,1,True,True,True,0.0001,0.0
Border terrier,border terrier,02093754-n,02093754-n,True,1,True,True,True,0.0001,0.0
Kerry blue terrier,kerry blue terrier,02093859-n,02093859-n,True,1,True,True,True,0.0001,0.0
Irish terrier,irish terrier,02093991-n,02093991-n,True,1,True,True,True,0.0001,0.0
Norfolk terrier,norfolk terrier,02094114-n,02094114-n,True,1,True,True,True,0.0001,0.0
Norwich terrier,norwich terrier,02094258-n,02094258-n,True,1,True,True,True,0.0001,0.0
Yorkshire terrier,yorkshire terrier,02094433-n,02094433-n,True,1,True,True,True,0.0001,0.0
wire-haired fox terrier,wire-haired fox terrier,02095314-n,02095314-n,True,1,True,True,True,0.0001,0.0
Lakeland terrier,lakeland terrier,02095570-n,02095570-n,True,1,True,True,True,0.0001,0.0
Sealyham terrier,sealyham terrier,02095889-n,02095889-n,True,1,True,True,True,0.0001,0.0001
Sealyham,sealyham,02095889-n,08895623-n,False,5,False,False,True,0.0001,0.0
Airedale,airedale,02096051-n,02096051-n,True,1,True,True,True,0.0001,0.0
Airedale terrier,airedale,02096051-n,02096051-n,True,1,True,True,True,0.0001,0.0
cairn,cairn,02096177-n,02096177-n,True,1,True,True,True,0.0002,0.0
cairn terrier,cairn,02096177-n,02096177-n,True,1,True,True,True,0.0001,0.0
Australian terrier,australian terrier,02096294-n,02096294-n,True,1,True,True,True,0.0001,0.0
Dandie Dinmont,dandie dinmont,02096437-n,02096437-n,True,1,True,True,True,0.0002,0.0
Dandie Dinmont terrier,dandie dinmont,02096437-n,02096437-n,True,1,True,True,True,0.0001,0.0
Boston bull,boston bull,02096585-n,02096585-n,True,1,True,True,True,0.0001,0.0
Boston terrier,boston bull,02096585-n,02096585-n,True,1,True,True,True,0.0001,0.0
miniature schnauzer,miniature schnauzer,02097047-n,02097047-n,True,1,True,True,True,0.0001,0.0
giant schnauzer,giant schnauzer,02097130-n,02097130-n,True,1,True,True,True,0.0001,0.0
standard schnauzer,standard schnauzer,02097209-n,02097209-n,True,1,True,True,True,0.0001,0.0
Scotch terrier,scotch terrier,02097298-n,02097298-n,True,1,True,True,True,0.0002,0.0
Scottish terrier,scotch terrier,02097298-n,02097298-n,True,1,True,True,True,0.0001,0.0
Scottie,scotch terrier,02097298-n,02097298-n,True,1,True,True,True,0.0001,0.0
Tibetan terrier,tibetan terrier,02097474-n,02097474-n,True,1,True,True,True,0.0001,0.0
chrysanthemum dog,tibetan terrier,02097474-n,02097474-n,True,1,True,True,True,0.0001,0.0
silky terrier,silky terrier,02097658-n,02097658-n,True,1,True,True,True,0.0002,0.0
Sydney silky,silky terrier,02097658-n,02097658-n,True,1,True,True,True,0.0001,0.0
soft-coated wheaten terrier,soft-coated wheaten terrier,02098105-n,02098105-n,True,1,True,True,True,0.0001,0.0
West Highland white terrier,west highland white terrier,02098286-n,02098286-n,True,1,True,True,True,0.0001,0.0
Lhasa,lhasa,02098413-n,08907377-n,False,-1,False,False,False,0.0002,0.0001
Lhasa apso,lhasa,02098413-n,08907377-n,False,-1,False,False,False,0.0001,0.0
flat-coated retriever,flat-coated retriever,02099267-n,02099267-n,True,1,True,True,True,0.0001,0.0
curly-coated retriever,curly-coated retriever,02099429-n,02099429-n,True,1,True,True,True,0.0001,0.0
golden retriever,golden retriever,02099601-n,02099601-n,True,1,True,True,True,0.0001,0.0
Labrador retriever,labrador retriever,02099712-n,02099712-n,True,1,True,True,True,0.0001,0.0
Chesapeake Bay retriever,chesapeake bay retriever,02099849-n,02099849-n,True,1,True,True,True,0.0001,0.0
German short-haired pointer,german short-haired pointer,02100236-n,02100236-n,True,1,True,True,True,0.0001,0.0
vizsla,vizsla,02100583-n,02100583-n,True,1,True,True,True,0.0001,0.0
Hungarian pointer,vizsla,02100583-n,02100583-n,True,1,True,True,True,0.0001,0.0
English setter,english setter,02100735-n,02100735-n,True,1,True,True,True,0.0001,0.0
Irish setter,irish setter,02100877-n,02100877-n,True,1,True,True,True,0.0001,0.0
red setter,irish setter,02100877-n,02100877-n,True,1,True,True,True,0.0001,0.0
Gordon setter,gordon setter,02101006-n,02101006-n,True,1,True,True,True,0.0001,0.0
Brittany spaniel,brittany spaniel,02101388-n,02101388-n,True,1,True,True,True,0.0001,0.0
clumber,clumber,02101556-n,02101556-n,True,1,True,True,True,0.0001,0.0
clumber spaniel,clumber,02101556-n,02101556-n,True,1,True,True,True,0.0001,0.0
English springer,english springer,02102040-n,02102040-n,True,1,True,True,True,0.0001,0.0
English springer spaniel,english springer,02102040-n,02102040-n,True,1,True,True,True,0.0001,0.0
Welsh springer spaniel,welsh springer spaniel,02102177-n,02102177-n,True,1,True,True,True,0.0001,0.0
cocker spaniel,cocker spaniel,02102318-n,02102318-n,True,1,True,True,True,0.0001,0.0
English cocker spaniel,cocker spaniel,02102318-n,02102318-n,True,1,True,True,True,0.0001,0.0
cocker,cocker spaniel,02102318-n,02102318-n,True,1,True,True,True,0.0002,0.0
Sussex spaniel,sussex spaniel,02102480-n,02102480-n,True,1,True,True,True,0.0001,0.0
Irish water spaniel,irish water spaniel,02102973-n,02102973-n,True,1,True,True,True,0.0001,0.0001
kuvasz,kuvasz,02104029-n,02104029-n,True,1,True,True,True,0.0001,0.0
schipperke,schipperke,02104365-n,02104365-n,True,1,True,True,True,0.0001,0.0
groenendael,groenendael,02105056-n,02105056-n,True,1,True,True,True,0.0001,0.0
malinois,malinois,02105162-n,02105162-n,True,1,True,True,True,0.0001,0.0
briard,briard,02105251-n,02105251-n,True,1,True,True,True,0.0001,0.0
kelpie,kelpie,02105412-n,02105412-n,True,1,True,True,True,0.0001,0.0
komondor,komondor,02105505-n,02105505-n,True,1,True,True,True,0.0001,0.0
Old English sheepdog,old english sheepdog,02105641-n,02105641-n,True,1,True,True,True,0.0001,0.0
bobtail,bobtail,02105641-n,00319851-s,False,-1,False,False,False,0.0002,0.0
Shetland sheepdog,shetland sheepdog,02105855-n,02105855-n,True,1,True,True,True,0.0002,0.0
Shetland sheep dog,shetland sheepdog,02105855-n,02105855-n,True,1,True,True,True,0.0001,0.0001
Shetland,shetland,02105855-n,08954057-n,False,-1,False,False,False,0.0002,0.0
collie,collie,02106030-n,02106030-n,True,1,True,True,True,0.0001,0.0
Border collie,border collie,02106166-n,02106166-n,True,1,True,True,True,0.0002,0.0
Bouvier des Flandres,bouvier des flandres,02106382-n,02106382-n,True,1,True,True,True,0.0002,0.0
Bouviers des Flandres,bouvier des flandres,02106382-n,02106382-n,True,1,True,True,True,0.0001,0.0
Rottweiler,rottweiler,02106550-n,02106550-n,True,1,True,True,True,0.0001,0.0
German shepherd,german shepherd,02106662-n,02106662-n,True,1,True,True,True,0.0002,0.0
German shepherd dog,german shepherd,02106662-n,02106662-n,True,1,True,True,True,0.0001,0.0
German police dog,german shepherd,02106662-n,02106662-n,True,1,True,True,True,0.0001,0.0
alsatian,alsatian,02106662-n,02972344-a,False,-1,False,False,False,0.0002,0.0
Doberman,doberman,02107142-n,02107142-n,True,1,True,True,True,0.0001,0.0
Doberman pinscher,doberman,02107142-n,02107142-n,True,1,True,True,True,0.0001,0.0
miniature pinscher,miniature pinscher,02107312-n,02107312-n,True,1,True,True,True,0.0001,0.0
Greater Swiss Mountain dog,greater swiss mountain dog,02107574-n,02107574-n,True,1,True,True,True,0.0001,0.0001
Bernese mountain dog,bernese mountain dog,02107683-n,02107683-n,True,1,True,True,True,0.0001,0.0
Appenzeller,appenzeller,02107908-n,02107908-n,True,1,True,True,True,0.0001,0.0
EntleBucher,entlebucher,02108000-n,02108000-n,True,1,True,True,True,0.0001,0.0
boxer,boxer,02108089-n,09870208-n,False,-1,False,False,False,0.0003,0.0001
bull mastiff,bull mastiff,02108422-n,02108422-n,True,1,True,True,True,0.0001,0.0
Tibetan mastiff,tibetan mastiff,02108551-n,02108551-n,True,1,True,True,True,0.0001,0.0
French bulldog,french bulldog,02108915-n,02108915-n,True,1,True,True,True,0.0001,0.0001
Great Dane,great dane,02109047-n,02109047-n,True,1,True,True,True,0.0001,0.0
Saint Bernard,saint bernard,02109525-n,02109525-n,True,1,True,True,True,0.0001,0.0
St Bernard,saint bernard,02109525-n,02109525-n,True,1,True,True,True,0.0001,0.0
Eskimo dog,eskimo dog,02109961-n,02109961-n,True,1,True,True,True,0.0001,0.0
husky,N/A,02109961-n,N/A,False,-1,False,False,False,0.0003,0.0
malamute,malamute,02110063-n,02110063-n,True,1,True,True,True,0.0001,0.0
malemute,malamute,02110063-n,02110063-n,True,1,True,True,True,0.0001,0.0
Alaskan malamute,malamute,02110063-n,02110063-n,True,1,True,True,True,0.0001,0.0
Siberian husky,siberian husky,02110185-n,02110185-n,True,1,True,True,True,0.0001,0.0
dalmatian,dalmatian,02110341-n,09988918-n,False,-1,False,False,False,0.0003,0.0001
coach dog,dalmatian,02110341-n,09988918-n,False,-1,False,False,False,0.0001,0.0
carriage dog,dalmatian,02110341-n,09988918-n,False,-1,False,False,False,0.0001,0.0
affenpinscher,affenpinscher,02110627-n,02110627-n,True,1,True,True,True,0.0002,0.0
monkey pinscher,affenpinscher,02110627-n,02110627-n,True,1,True,True,True,0.0001,0.0
monkey dog,affenpinscher,02110627-n,02110627-n,True,1,True,True,True,0.0001,0.0
basenji,basenji,02110806-n,02110806-n,True,1,True,True,True,0.0001,0.0
pug,pug,02110958-n,02110958-n,True,1,True,True,True,0.0001,0.0
pug-dog,pug,02110958-n,02110958-n,True,1,True,True,True,0.0001,0.0
Leonberg,leonberg,02111129-n,02111129-n,True,1,True,True,True,0.0001,0.0
Newfoundland,newfoundland,02111277-n,02111277-n,True,1,True,True,True,0.0002,0.0
Newfoundland dog,newfoundland,02111277-n,02111277-n,True,1,True,True,True,0.0001,0.0
Great Pyrenees,great pyrenees,02111500-n,02111500-n,True,1,True,True,True,0.0001,0.0
Samoyed,samoyed,02111889-n,02111889-n,True,1,True,True,True,0.0002,0.0001
Samoyede,samoyed,02111889-n,02111889-n,True,1,True,True,True,0.0001,0.0
Pomeranian,pomeranian,02112018-n,02112018-n,True,1,True,True,True,0.0001,0.0
chow,chow,02112137-n,02112137-n,True,1,True,True,True,0.0002,0.0
chow chow,chow,02112137-n,02112137-n,True,1,True,True,True,0.0001,0.0
keeshond,keeshond,02112350-n,02112350-n,True,1,True,True,True,0.0001,0.0
Brabancon griffon,brabancon griffon,02112706-n,02112706-n,True,1,True,True,True,0.0001,0.0
Pembroke,pembroke,02113023-n,02113023-n,True,1,True,True,True,0.0001,0.0
Pembroke Welsh corgi,pembroke,02113023-n,02113023-n,True,1,True,True,True,0.0001,0.0
Cardigan,cardigan,02113186-n,02113186-n,True,1,True,True,True,0.0001,0.0
Cardigan Welsh corgi,cardigan,02113186-n,02113186-n,True,1,True,True,True,0.0001,0.0
toy poodle,toy poodle,02113624-n,02113624-n,True,1,True,True,True,0.0001,0.0
miniature poodle,miniature poodle,02113712-n,02113712-n,True,1,True,True,True,0.0001,0.0
standard poodle,standard poodle,02113799-n,02113799-n,True,1,True,True,True,0.0001,0.0
Mexican hairless,mexican hairless,02113978-n,02113978-n,True,1,True,True,True,0.0001,0.0
timber wolf,timber wolf,02114367-n,02114367-n,True,1,True,True,True,0.0002,0.0
grey wolf,timber wolf,02114367-n,02114367-n,True,1,True,True,True,0.0001,0.0
gray wolf,timber wolf,02114367-n,02114367-n,True,1,True,True,True,0.0001,0.0
Canis lupus,timber wolf,02114367-n,02114367-n,True,1,True,True,True,0.0001,0.0
white wolf,white wolf,02114548-n,02114548-n,True,1,True,True,True,0.0002,0.0
Arctic wolf,white wolf,02114548-n,02114548-n,True,1,True,True,True,0.0001,0.0
Canis lupus tundrarum,white wolf,02114548-n,02114548-n,True,1,True,True,True,0.0001,0.0
red wolf,red wolf,02114712-n,02114712-n,True,1,True,True,True,0.0001,0.0
maned wolf,red wolf,02114712-n,02114712-n,True,1,True,True,True,0.0001,0.0
Canis rufus,red wolf,02114712-n,02114712-n,True,1,True,True,True,0.0001,0.0
Canis niger,red wolf,02114712-n,02114712-n,True,1,True,True,True,0.0001,0.0
coyote,coyote,02114855-n,09973903-n,False,-1,False,False,False,0.0002,0.0
prairie wolf,coyote,02114855-n,09973903-n,False,-1,False,False,False,0.0001,0.0
brush wolf,coyote,02114855-n,09973903-n,False,-1,False,False,False,0.0001,0.0
Canis latrans,coyote,02114855-n,09973903-n,False,-1,False,False,False,0.0001,0.0
dingo,dingo,02115641-n,02115641-n,True,1,True,True,True,0.0001,0.0001
warrigal,warrigal,02115641-n,02381744-n,False,-1,False,False,False,0.0001,0.0
warragal,warrigal,02115641-n,02381744-n,False,-1,False,False,False,0.0001,0.0
Canis dingo,dingo,02115641-n,02115641-n,True,1,True,True,True,0.0001,0.0
dhole,dhole,02115913-n,02115913-n,True,1,True,True,True,0.0001,0.0001
Cuon alpinus,dhole,02115913-n,02115913-n,True,1,True,True,True,0.0001,0.0
African hunting dog,african hunting dog,02116738-n,02116738-n,True,1,True,True,True,0.0002,0.0
hyena dog,african hunting dog,02116738-n,02116738-n,True,1,True,True,True,0.0001,0.0
Cape hunting dog,african hunting dog,02116738-n,02116738-n,True,1,True,True,True,0.0001,0.0
Lycaon pictus,african hunting dog,02116738-n,02116738-n,True,1,True,True,True,0.0001,0.0
hyena,hyena,02117135-n,02117135-n,True,1,True,True,True,0.0001,0.0001
hyaena,hyena,02117135-n,02117135-n,True,1,True,True,True,0.0001,0.0
red fox,red fox,02119022-n,02119022-n,True,1,True,True,True,0.0002,0.0001
Vulpes vulpes,red fox,02119022-n,02119022-n,True,1,True,True,True,0.0001,0.0
kit fox,kit fox,02119789-n,02119789-n,True,1,True,True,True,0.0002,0.0001
Vulpes macrotis,kit fox,02119789-n,02119789-n,True,1,True,True,True,0.0001,0.0
Arctic fox,arctic fox,02120079-n,02120079-n,True,1,True,True,True,0.0002,0.0001
white fox,arctic fox,02120079-n,02120079-n,True,1,True,True,True,0.0001,0.0
Alopex lagopus,arctic fox,02120079-n,02120079-n,True,1,True,True,True,0.0001,0.0
grey fox,grey fox,02120505-n,02120505-n,True,1,True,True,True,0.0001,0.0001
gray fox,grey fox,02120505-n,02120505-n,True,1,True,True,True,0.0001,0.0
Urocyon cinereoargenteus,grey fox,02120505-n,02120505-n,True,1,True,True,True,0.0001,0.0
tabby,tabby,02123045-n,02122878-n,False,-1,False,False,False,0.0003,0.0001
tabby cat,tabby,02123045-n,02122878-n,False,-1,False,False,False,0.0001,0.0
tiger cat,tiger cat,02123159-n,02126465-n,False,-1,False,False,False,0.0002,0.0001
Persian cat,persian cat,02123394-n,02123394-n,True,1,True,True,True,0.0001,0.0
Siamese cat,siamese cat,02123597-n,02123597-n,True,1,True,True,True,0.0001,0.0001
Siamese,siamese,02123597-n,04212573-n,False,-1,False,False,False,0.0005,0.0001
Egyptian cat,egyptian cat,02124075-n,02124075-n,True,1,True,True,True,0.0001,0.0
cougar,cougar,02125311-n,02125311-n,True,1,True,True,True,0.0002,0.0001
puma,cougar,02125311-n,02125311-n,True,1,True,True,True,0.0001,0.0001
catamount,cougar,02125311-n,02125311-n,True,1,True,True,True,0.0001,0.0
mountain lion,cougar,02125311-n,02125311-n,True,1,True,True,True,0.0001,0.0
painter,painter,02125311-n,03876352-n,False,-1,False,False,False,0.0004,0.0001
panther,panther,02125311-n,02128669-n,False,-1,False,False,False,0.0002,0.0001
Felis concolor,cougar,02125311-n,02125311-n,True,1,True,True,True,0.0001,0.0
lynx,lynx,02127052-n,02127052-n,True,1,True,True,True,0.0001,0.0001
catamount,cougar,02127052-n,02125311-n,False,-1,False,False,False,0.0001,0.0
leopard,leopard,02128385-n,02128385-n,True,1,True,True,True,0.0002,0.0001
Panthera pardus,leopard,02128385-n,02128385-n,True,1,True,True,True,0.0001,0.0
snow leopard,snow leopard,02128757-n,02128757-n,True,1,True,True,True,0.0002,0.0001
ounce,ounce,02128757-n,13722522-n,False,-1,False,False,False,0.0002,0.0
Panthera uncia,ounce,02128757-n,13722522-n,False,2,False,True,True,0.0001,0.0
jaguar,jaguar,02128925-n,02128925-n,True,1,True,True,True,0.0001,0.0001
panther,panther,02128925-n,02128669-n,False,-1,False,False,False,0.0001,0.0
Panthera onca,panther,02128925-n,02128669-n,False,2,False,True,True,0.0001,0.0
Felis onca,jaguar,02128925-n,02128925-n,True,1,True,True,True,0.0001,0.0
lion,lion,02129165-n,02129165-n,True,1,True,True,True,0.0002,0.0001
king of beasts,lion,02129165-n,02129165-n,True,1,True,True,True,0.0001,0.0
Panthera leo,lion,02129165-n,02129165-n,True,1,True,True,True,0.0001,0.0
tiger,tiger,02129604-n,10710632-n,False,-1,False,False,False,0.0002,0.0
Panthera tigris,tiger,02129604-n,10710632-n,False,-1,False,False,False,0.0001,0.0
cheetah,cheetah,02130308-n,02130308-n,True,1,True,True,True,0.0001,0.0
chetah,cheetah,02130308-n,02130308-n,True,1,True,True,True,0.0001,0.0
Acinonyx jubatus,cheetah,02130308-n,02130308-n,True,1,True,True,True,0.0001,0.0
brown bear,brown bear,02132136-n,02132136-n,True,1,True,True,True,0.0001,0.0001
bruin,bruin,02132136-n,02132320-n,False,3,False,True,True,0.0001,0.0
Ursus arctos,brown bear,02132136-n,02132136-n,True,1,True,True,True,0.0001,0.0
American black bear,american black bear,02133161-n,02133161-n,True,1,True,True,True,0.0002,0.0001
black bear,asiatic black bear,02133161-n,02133704-n,False,-1,False,False,False,0.0001,0.0
Ursus americanus,american black bear,02133161-n,02133161-n,True,1,True,True,True,0.0001,0.0
Euarctos americanus,american black bear,02133161-n,02133161-n,True,1,True,True,True,0.0001,0.0
ice bear,ice bear,02134084-n,02134084-n,True,1,True,True,True,0.0001,0.0
polar bear,ice bear,02134084-n,02134084-n,True,1,True,True,True,0.0001,0.0
Ursus Maritimus,ice bear,02134084-n,02134084-n,True,1,True,True,True,0.0001,0.0
Thalarctos maritimus,ice bear,02134084-n,02134084-n,True,1,True,True,True,0.0001,0.0
sloth bear,sloth bear,02134418-n,02134418-n,True,1,True,True,True,0.0001,0.0
Melursus ursinus,sloth bear,02134418-n,02134418-n,True,1,True,True,True,0.0001,0.0
Ursus ursinus,sloth bear,02134418-n,02134418-n,True,1,True,True,True,0.0001,0.0
mongoose,mongoose,02137549-n,02137549-n,True,1,True,True,True,0.0001,0.0001
meerkat,meerkat,02138441-n,02138441-n,True,1,True,True,True,0.0001,0.0
mierkat,meerkat,02138441-n,02138441-n,True,1,True,True,True,0.0001,0.0
tiger beetle,tiger beetle,02165105-n,02165105-n,True,1,True,True,True,0.0001,0.0
ladybug,ladybug,02165456-n,02165456-n,True,1,True,True,True,0.0001,0.0
ladybeetle,ladybug,02165456-n,02165456-n,True,1,True,True,True,0.0001,0.0
lady beetle,ladybug,02165456-n,02165456-n,True,1,True,True,True,0.0001,0.0
ladybird,ladybug,02165456-n,02165456-n,True,1,True,True,True,0.0001,0.0
ladybird beetle,N/A,02165456-n,N/A,False,-1,False,False,False,0.0001,0.0
ground beetle,ground beetle,02167151-n,02167151-n,True,1,True,True,True,0.0001,0.0
carabid beetle,ground beetle,02167151-n,02167151-n,True,1,True,True,True,0.0001,0.0
long-horned beetle,long-horned beetle,02168699-n,02168699-n,True,1,True,True,True,0.0001,0.0
longicorn,long-horned beetle,02168699-n,02168699-n,True,1,True,True,True,0.0001,0.0
longicorn beetle,long-horned beetle,02168699-n,02168699-n,True,1,True,True,True,0.0001,0.0
leaf beetle,leaf beetle,02169497-n,02169497-n,True,1,True,True,True,0.0001,0.0
chrysomelid,leaf beetle,02169497-n,02169497-n,True,1,True,True,True,0.0001,0.0
dung beetle,dung beetle,02172182-n,02172182-n,True,1,True,True,True,0.0001,0.0
rhinoceros beetle,rhinoceros beetle,02174001-n,02174001-n,True,1,True,True,True,0.0001,0.0
weevil,weevil,02177972-n,02177972-n,True,1,True,True,True,0.0001,0.0
fly,fly,02190166-n,01402765-v,False,-1,False,False,False,0.001,0.0001
bee,bee,02206856-n,07975909-n,False,-1,False,False,False,0.0002,0.0
ant,ant,02219486-n,02219486-n,True,1,True,True,True,0.0001,0.0001
emmet,ant,02219486-n,02219486-n,True,1,True,True,True,0.0001,0.0
pismire,ant,02219486-n,02219486-n,True,1,True,True,True,0.0001,0.0
grasshopper,grasshopper,02226429-n,02226429-n,True,1,True,True,True,0.0002,0.0001
hopper,hopper,02226429-n,10185327-n,False,-1,False,False,False,0.0003,0.0
cricket,cricket,02229544-n,01076017-v,False,-1,False,False,False,0.0002,0.0001
walking stick,walking stick,02231487-n,04546194-n,False,-1,False,False,False,0.0002,0.0001
walkingstick,walking stick,02231487-n,04546194-n,False,-1,False,False,False,0.0001,0.0
stick insect,walking stick,02231487-n,04546194-n,False,-1,False,False,False,0.0001,0.0
cockroach,cockroach,02233338-n,02233338-n,True,1,True,True,True,0.0001,0.0001
roach,roach,02233338-n,05261088-n,False,-1,False,False,False,0.0005,0.0
mantis,mantis,02236044-n,02236044-n,True,1,True,True,True,0.0001,0.0
mantid,mantis,02236044-n,02236044-n,True,1,True,True,True,0.0001,0.0
cicada,cicada,02256656-n,02256656-n,True,1,True,True,True,0.0001,0.0001
cicala,cicada,02256656-n,02256656-n,True,1,True,True,True,0.0001,0.0
leafhopper,leafhopper,02259212-n,02259212-n,True,1,True,True,True,0.0001,0.0001
lacewing,lacewing,02264363-n,02264363-n,True,1,True,True,True,0.0001,0.0
lacewing fly,lacewing,02264363-n,02264363-n,True,1,True,True,True,0.0001,0.0
dragonfly,dragonfly,02268443-n,02268443-n,True,1,True,True,True,0.0002,0.0001
darning needle,darning needle,02268443-n,03162556-n,False,-1,False,False,False,0.0002,0.0
devil's darning needle,darning needle,02268443-n,03162556-n,False,-1,False,False,False,0.0002,0.0
sewing needle,sewing needle,02268443-n,04180063-n,False,-1,False,False,False,0.0002,0.0001
snake feeder,sewing needle,02268443-n,04180063-n,False,-1,False,False,False,0.0001,0.0
snake doctor,sewing needle,02268443-n,04180063-n,False,-1,False,False,False,0.0001,0.0
mosquito hawk,N/A,02268443-n,N/A,False,-1,False,False,False,0.0002,0.0
skeeter hawk,N/A,02268443-n,N/A,False,-1,False,False,False,0.0001,0.0
damselfly,damselfly,02268853-n,02268853-n,True,1,True,True,True,0.0001,0.0
admiral,admiral,02276258-n,02276258-n,True,1,True,True,True,0.0002,0.0
ringlet,ringlet,02277742-n,02277742-n,True,1,True,True,True,0.0003,0.0001
ringlet butterfly,ringlet,02277742-n,02277742-n,True,1,True,True,True,0.0001,0.0
monarch,monarch,02279972-n,02279972-n,True,1,True,True,True,0.0002,0.0001
monarch butterfly,monarch,02279972-n,02279972-n,True,1,True,True,True,0.0001,0.0
milkweed butterfly,monarch,02279972-n,02279972-n,True,1,True,True,True,0.0001,0.0
Danaus plexippus,monarch,02279972-n,02279972-n,True,1,True,True,True,0.0001,0.0
cabbage butterfly,cabbage butterfly,02280649-n,02280649-n,True,1,True,True,True,0.0001,0.0001
sulphur butterfly,sulphur butterfly,02281406-n,02281406-n,True,1,True,True,True,0.0001,0.0
sulfur butterfly,sulphur butterfly,02281406-n,02281406-n,True,1,True,True,True,0.0001,0.0
lycaenid,lycaenid,02281787-n,02281787-n,True,1,True,True,True,0.0002,0.0
lycaenid butterfly,lycaenid,02281787-n,02281787-n,True,1,True,True,True,0.0001,0.0
starfish,starfish,02317335-n,02317335-n,True,1,True,True,True,0.0001,0.0
sea star,starfish,02317335-n,02317335-n,True,1,True,True,True,0.0001,0.0
sea urchin,sea urchin,02319095-n,02319095-n,True,1,True,True,True,0.0001,0.0
sea cucumber,sea cucumber,02321529-n,02321529-n,True,1,True,True,True,0.0001,0.0
holothurian,sea cucumber,02321529-n,02321529-n,True,1,True,True,True,0.0001,0.0
wood rabbit,wood rabbit,02325366-n,02325366-n,True,1,True,True,True,0.0001,0.0001
