query,closest_label,target_id,result_id,correct,rank,hit@1,hit@3,hit@5,time_sec_candidate_selection,time_sec_disambiguation
they are three cows,dairy cattle,02403454-n,02406174-n,False,-1,False,False,False,0.0213,0.0005
cows are light brown,Brown Swiss,02403454-n,02406533-n,False,-1,False,False,False,0.0202,0.0007
bell on the cow,cowbell,02403454-n,03123917-n,False,-1,False,False,False,0.0218,0.0419
"""eyes of a cow",cow pen,02403454-n,03124590-n,False,-1,False,False,False,0.0208,0.0006
cows walking,cattle car,02403454-n,02986066-n,False,-1,False,False,False,0.0219,0.0005
cow watching,cow pen,02403454-n,03124590-n,False,5,False,False,True,0.0223,0.0005
that is a cow,cow,02403454-n,09972587-n,False,5,False,False,True,0.0221,0.0006
whole cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0211,0.0138
grass near  cows,cowslip,02403454-n,12091377-n,False,-1,False,False,False,0.022,0.0302
ear on the cow,cowbell,02403454-n,03123917-n,False,-1,False,False,False,0.0223,0.0145
two cows are black.,cows' milk,02403454-n,07845335-n,False,-1,False,False,False,0.0224,0.0006
ear of cow,auditory meatus,02403454-n,05248667-n,False,-1,False,False,False,0.0221,0.0005
horse and a cow,cow pony,02403454-n,02379081-n,False,-1,False,False,False,0.0218,0.0413
three cows,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0223,0.0005
cow is brown.,cow,02403454-n,09972587-n,False,4,False,False,True,0.022,0.0006
bunch of cows,cow town,02403454-n,08671382-n,False,-1,False,False,False,0.0238,0.0005
nostril of cow,nostril,02403454-n,05600109-n,False,-1,False,False,False,0.022,0.0374
black cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0198,0.0008
cow at a job expo,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0219,0.0138
this is a cow,cow,02403454-n,09972587-n,False,3,False,True,True,0.0219,0.0005
cow by itself,cow,02403454-n,09972587-n,False,2,False,True,True,0.022,0.0007
cow's,cow town,02403454-n,08671382-n,False,-1,False,False,False,0.0226,0.0005
three cows eating.,dairy cattle,02403454-n,02406174-n,False,-1,False,False,False,0.023,0.0006
pair of cows,dairy cattle,02403454-n,02406174-n,False,-1,False,False,False,0.0226,0.0006
head of a cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0196,0.0005
second cow,cow,02403454-n,09972587-n,False,5,False,False,True,0.02,0.0005
five cows,dairy cattle,02403454-n,02406174-n,False,-1,False,False,False,0.0218,0.0007
cows behind,cattle guard,02403454-n,02986160-n,False,-1,False,False,False,0.0226,0.0149
eye on the cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0202,0.0005
cows looking.,dairy cattle,02403454-n,02406174-n,False,-1,False,False,False,0.0198,0.0005
brown cow has,Brown Swiss,02403454-n,02406533-n,False,-1,False,False,False,0.0207,0.025
large cow,cow,02403454-n,09972587-n,False,4,False,False,True,0.0193,0.0005
between two cows,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0197,0.0007
udder of the cow,udder,02403454-n,02370360-n,False,-1,False,False,False,0.0194,0.0417
eye of a cow,cow pen,02403454-n,03124590-n,False,-1,False,False,False,0.0203,0.0005
head of cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0225,0.0006
cows standing,dairy cattle,02403454-n,02406174-n,False,-1,False,False,False,0.0201,0.0005
cow is brown,Brown Swiss,02403454-n,02406533-n,False,-1,False,False,False,0.0219,0.0006
white and brown cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0222,0.0005
roof over cows.,cattle guard,02403454-n,02986160-n,False,-1,False,False,False,0.0222,0.013
cow's hide,cowhide,02403454-n,14759444-n,False,-1,False,False,False,0.0226,0.0388
cows are eating,cows' milk,02403454-n,07845335-n,False,-1,False,False,False,0.0232,0.0127
large black cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0224,0.0005
single brown cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0209,0.0005
shadow of cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0226,0.0006
black and white cows,cows' milk,02403454-n,07845335-n,False,-1,False,False,False,0.0222,0.0006
black and white cow.,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0232,0.0005
there are cows,dairy cattle,02403454-n,02406174-n,False,-1,False,False,False,0.0226,0.0005
cow lying down,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0217,0.0006
smaller cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0211,0.0007
woman with a cow,cow,02403454-n,09972587-n,False,2,False,True,True,0.0201,0.0007
last cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0196,0.0358
with cow,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0224,0.0005
with two cows,cattleship,02403454-n,02986348-n,False,-1,False,False,False,0.0217,0.0005
cow is facing,cow,02403454-n,09972587-n,False,-1,False,False,False,0.0212,0.0005
bannister,bannister,02788148-n,02788148-n,True,1,True,True,True,0.0221,0.0667
handrail,railing,02788148-n,04047401-n,False,-1,False,False,False,0.0234,0.0132
handrails,railing,02788148-n,04047401-n,False,-1,False,False,False,0.0225,0.0111
handrail is silver,silver,02788148-n,00282652-v,False,-1,False,False,False,0.0232,0.0555
balustrade,baluster,02788148-n,02783994-n,False,-1,False,False,False,0.0229,0.0584
yellow handrails,safety rail,02788148-n,04127395-n,False,-1,False,False,False,0.0228,0.0118
banister,bannister,02788148-n,02788148-n,True,1,True,True,True,0.0224,0.0356
wooden balustrades,baluster,02788148-n,02783994-n,False,-1,False,False,False,0.0219,0.0137
two short handrails,railing,02788148-n,04047401-n,False,-1,False,False,False,0.0218,0.0141
handrails on right,rail,02788148-n,04046590-n,False,-1,False,False,False,0.0223,0.0006
plenty food,be full,00021265-n,01188342-v,False,-1,False,False,False,0.0221,0.0455
lots of food,feasting,00021265-n,00840751-n,False,-1,False,False,False,0.0221,0.026
portion of food,ingredient,00021265-n,07809096-n,False,-1,False,False,False,0.0225,0.0246
some wrapped food,wrap,00021265-n,07698782-n,False,-1,False,False,False,0.0228,0.0394
food on it,food,00021265-n,07555863-n,False,2,False,True,True,0.0215,0.0113
refrigerated food,refrigeration,00021265-n,13548531-n,False,-1,False,False,False,0.0193,0.065
utensil with food,utensil,00021265-n,04516672-n,False,-1,False,False,False,0.0225,0.0667
sesame seeds on food,sesame seed,00021265-n,07827410-n,False,-1,False,False,False,0.0226,0.0658
dish of food,dish,00021265-n,07557434-n,False,-1,False,False,False,0.0209,0.066
cooking food,cook,00021265-n,09963320-n,False,-1,False,False,False,0.0216,0.0576
pet food,dog food,00021265-n,07805966-n,False,3,False,True,True,0.022,0.046
no food,food,00021265-n,07555863-n,False,-1,False,False,False,0.0219,0.0441
piece of food,piece,00021265-n,03932203-n,False,-1,False,False,False,0.0223,0.0472
man prepares food,chef,00021265-n,09963574-n,False,-1,False,False,False,0.0218,0.0106
foods,food,00021265-n,00021265-n,True,1,True,True,True,0.0218,0.0255
food.,food,00021265-n,07555863-n,False,2,False,True,True,0.0225,0.0123
bits of food,bit,00021265-n,09222051-n,False,-1,False,False,False,0.0223,0.0238
cans of food,canned food,00021265-n,07572957-n,False,-1,False,False,False,0.0223,0.0353
pot of food,pot,00021265-n,03991062-n,False,-1,False,False,False,0.0221,0.0006
canned food,canned food,00021265-n,07572957-n,False,-1,False,False,False,0.0216,0.0096
look food,look,00021265-n,00877127-n,False,-1,False,False,False,0.0225,0.0486
plate of yummy food,plate,00021265-n,03959485-n,False,-1,False,False,False,0.0221,0.0005
jars of food,jar,00021265-n,03593526-n,False,-1,False,False,False,0.021,0.0645
boxes of food,box,00021265-n,02883344-n,False,-1,False,False,False,0.0216,0.0134
giraffe's find food,giraffe,00021265-n,02439033-n,False,-1,False,False,False,0.0221,0.0006
spoon over food,spoon,00021265-n,04284002-n,False,-1,False,False,False,0.022,0.0114
with food,eating,00021265-n,00838367-n,False,-1,False,False,False,0.0206,0.0341
mixed food,mix,00021265-n,07882886-n,False,-1,False,False,False,0.0231,0.5886
man holds his food,food cache,00021265-n,07572519-n,False,-1,False,False,False,0.4708,0.0119
other food,food,00021265-n,07555863-n,False,3,False,True,True,0.0232,0.0132
this food,food,00021265-n,07555863-n,False,2,False,True,True,0.0224,0.0005
orange food,orange,00021265-n,12708293-n,False,-1,False,False,False,0.0213,0.0006
eating food,eating,00021265-n,00838367-n,False,-1,False,False,False,0.0222,0.0246
food,food,00021265-n,00021265-n,True,1,True,True,True,0.0216,0.0133
plate of asian food,plate,00021265-n,03959485-n,False,-1,False,False,False,0.0223,0.0006
fried food,fry cook,00021265-n,10114384-n,False,-1,False,False,False,0.0223,0.0248
picture of food,food,00021265-n,07555863-n,False,3,False,True,True,0.0228,0.0005
can of food,canned food,00021265-n,07572957-n,False,-1,False,False,False,0.0213,0.0005
sitting food.,sit,00021265-n,01543123-v,False,-1,False,False,False,0.023,0.0252
prepairing food,precook,00021265-n,01665836-v,False,-1,False,False,False,0.0217,0.0484
table with food,dining table,00021265-n,03201208-n,False,-1,False,False,False,0.0222,0.0275
for food,convenience food,00021265-n,07593549-n,False,-1,False,False,False,0.0226,0.0284
food to eat,food,00021265-n,00021265-n,True,1,True,True,True,0.0225,0.0006
play food,game,00021265-n,07650449-n,False,-1,False,False,False,0.0218,0.0643
some food,food,00021265-n,07555863-n,False,2,False,True,True,0.0221,0.0132
eating her food,eating,00021265-n,00838367-n,False,-1,False,False,False,0.0219,0.0128
chunks of food,meal,00021265-n,07567707-n,False,-1,False,False,False,0.0208,0.0334
pile of food,pile,00021265-n,03936045-n,False,-1,False,False,False,0.0226,0.0148
plate with food,plate,00021265-n,03959485-n,False,-1,False,False,False,0.0229,0.0004
various foods,food,00021265-n,00021265-n,True,1,True,True,True,0.0214,0.0261
counter has food,meat counter,00021265-n,03735963-n,False,-1,False,False,False,0.022,0.0645
fast food,fast food,00021265-n,07560193-n,False,-1,False,False,False,0.0214,0.0492
yellow food,yellow,00021265-n,00289840-v,False,-1,False,False,False,0.0215,0.014
their food,feed,00021265-n,01178565-v,False,-1,False,False,False,0.0226,0.0005
food sitting,meal,00021265-n,07573696-n,False,-1,False,False,False,0.0208,0.012
pink food,pink,00021265-n,04970916-n,False,-1,False,False,False,0.0222,0.0005
cooked food,cooked,00021265-n,00615757-a,False,-1,False,False,False,0.0211,0.0225
package of food,packaged goods,00021265-n,03871255-n,False,-1,False,False,False,0.0217,0.0235
different food,food,00021265-n,00021265-n,True,1,True,True,True,0.0225,0.0005
woman eating food,eating,00021265-n,00838367-n,False,4,False,False,True,0.0218,0.0005
uneaten food.,fresh food,00021265-n,07572712-n,False,-1,False,False,False,0.0191,0.0351
selling food,selling,00021265-n,01113068-n,False,-1,False,False,False,0.0219,0.053
whole foods,whole milk,00021265-n,07846802-n,False,-1,False,False,False,0.0215,0.0408
food is served,meal,00021265-n,07573696-n,False,-1,False,False,False,0.0233,0.0111
mexican food,Spanish rice,00021265-n,07877299-n,False,-1,False,False,False,0.0229,0.052
plates of food,plate,00021265-n,03959485-n,False,-1,False,False,False,0.022,0.0005
two types of food,food,00021265-n,00021265-n,True,1,True,True,True,0.0224,0.0009
healthy food,health food,00021265-n,07702362-n,False,-1,False,False,False,0.0224,0.05
hand holding food,finger food,00021265-n,07560331-n,False,-1,False,False,False,0.0207,0.0004
green food,greenling,00021265-n,02648625-n,False,-1,False,False,False,0.0223,0.0408
frozen food,frozen food,00021265-n,07572858-n,False,-1,False,False,False,0.0217,0.0367
chinese food,Chinese,00021265-n,09698108-n,False,-1,False,False,False,0.0229,0.0656
italian food,pizza,00021265-n,07873807-n,False,-1,False,False,False,0.0221,0.0361
looking for food,meal,00021265-n,07567707-n,False,-1,False,False,False,0.023,0.0245
assorted foods,combination salad,00021265-n,07807317-n,False,-1,False,False,False,0.0225,0.0126
jar of food,jar,00021265-n,03593526-n,False,-1,False,False,False,0.0229,0.0221
bowl of food,bowl,00021265-n,02880940-n,False,-1,False,False,False,0.022,0.0151
pink squarish food,persimmon,00021265-n,07746186-n,False,-1,False,False,False,0.0229,0.0437
man holding food,food,00021265-n,07555863-n,False,-1,False,False,False,0.0228,0.0006
vegetarian food,vegetarian,00021265-n,10747119-n,False,-1,False,False,False,0.0218,0.0564
clump of food,food,00021265-n,07555863-n,False,-1,False,False,False,0.0233,0.0392
plate of food,plate,00021265-n,03959485-n,False,-1,False,False,False,0.0227,0.0006
plate holding food,plate,00021265-n,03959485-n,False,-1,False,False,False,0.0231,0.0006
fresh foods,fresh food,00021265-n,07572712-n,False,-1,False,False,False,0.0218,0.0455
blue person's food.,blue book,00021265-n,06507711-n,False,-1,False,False,False,0.0232,0.0248
white colored scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0228,0.0497
red scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0221,0.0005
thick scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0221,0.0106
dark purple scarf,purple,04143897-n,00285088-v,False,-1,False,False,False,0.0227,0.0102
purple scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0227,0.0004
person has scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0216,0.0167
stripe on scarf.,stripe,04143897-n,01273263-v,False,-1,False,False,False,0.0231,0.0005
orange scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0199,0.0108
knitted scarf,knit,04143897-n,03625355-n,False,-1,False,False,False,0.0213,0.0128
scarves,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0234,0.0365
striped scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0218,0.0006
skier has a scarf,ski mask,04143897-n,04229816-n,False,2,False,True,True,0.0226,0.0146
black scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0221,0.0005
yellow scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0215,0.0006
"""white scarf",scarf,04143897-n,04143897-n,True,1,True,True,True,0.0228,0.0133
scarf is beige,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0233,0.0005
long scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0218,0.0007
scarfs,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0228,0.0005
pink scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0223,0.0006
brown scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0222,0.0006
red scarf.,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0233,0.0006
girl with scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0215,0.0005
girl with a scarf on,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0238,0.0006
scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0216,0.0005
part of a scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0213,0.0005
knot on scarf.,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0223,0.0113
wearing the scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0225,0.0005
this is a scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0227,0.0155
white scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0225,0.0005
blue scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0224,0.0006
green scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0225,0.0006
wearing pink scarf,scarf,04143897-n,04143897-n,True,1,True,True,True,0.0223,0.0005
zebras in the shade,zebra,13984613-n,02391049-n,False,-1,False,False,False,0.0237,0.0286
fixture has shade,fixture,13984613-n,03354613-n,False,5,False,False,True,0.0224,0.0119
lamp has shade,lampshade,13984613-n,03637318-n,False,-1,False,False,False,0.0226,0.0141
red shade.,pink,13984613-n,00379595-s,False,-1,False,False,False,0.0219,0.0005
woman makes a shade,shade,13984613-n,04181718-n,False,-1,False,False,False,0.0224,0.0142
for shade,shade,13984613-n,04181718-n,False,-1,False,False,False,0.0229,0.0004
trees for shade,shade tree,13984613-n,13108545-n,False,-1,False,False,False,0.0212,0.0282
black shade,black,13984613-n,00274068-s,False,-1,False,False,False,0.0217,0.0153
in  shade,shade,13984613-n,04181718-n,False,-1,False,False,False,0.0223,0.0005
different shades,shade,13984613-n,00113605-v,False,-1,False,False,False,0.0226,0.0264
are shades of green,green,13984613-n,02545257-s,False,-1,False,False,False,0.0232,0.0103
shade.,shade,13984613-n,04181718-n,False,-1,False,False,False,0.0225,0.0006
there is shade,shade,13984613-n,04181718-n,False,-1,False,False,False,0.0216,0.0005
birds some shade,feather,13984613-n,01896031-n,False,-1,False,False,False,0.0221,0.0144
part of a shade,shade,13984613-n,04181718-n,False,-1,False,False,False,0.0227,0.0005
light has a shade,shade,13984613-n,04181718-n,False,2,False,True,True,0.0223,0.0005
shade is white,white,13984613-n,00393105-a,False,-1,False,False,False,0.0219,0.0116
shades,shades of,13984613-n,05814019-n,False,-1,False,False,False,0.0216,0.0005
built in shade,shade,13984613-n,04181718-n,False,-1,False,False,False,0.0217,0.0006
yellow shade,orange yellow,13984613-n,04966717-n,False,-1,False,False,False,0.0194,0.0222
tree has shade,shade tree,13984613-n,13108545-n,False,-1,False,False,False,0.0202,0.0005
shades of gray.,grey,13984613-n,03456186-n,False,-1,False,False,False,0.0223,0.0095
white shade,dull-white,13984613-n,00389150-s,False,-1,False,False,False,0.0196,0.0113
pink shade,pink,13984613-n,04970916-n,False,-1,False,False,False,0.0193,0.0107
dark shades,dark,13984613-n,00534250-s,False,-1,False,False,False,0.0194,0.0119
tarps are for shade,tar pit,13984613-n,09454744-n,False,-1,False,False,False,0.0198,0.0646
"part of a shade""",shade,13984613-n,04181718-n,False,-1,False,False,False,0.022,0.0005
shades of blue,blue,13984613-n,02855925-n,False,-1,False,False,False,0.0216,0.0005
green shade,bluish green,13984613-n,00371163-s,False,-1,False,False,False,0.0226,0.0006
cow is in shade.,cow,13984613-n,09972587-n,False,-1,False,False,False,0.0227,0.0007
shades of purple,purple,13984613-n,00285088-v,False,-1,False,False,False,0.0232,0.0007
black shades,black,13984613-n,00274068-s,False,-1,False,False,False,0.0229,0.0125
rolling shade,roll,13984613-n,04101375-n,False,-1,False,False,False,0.0221,0.051
shade,shade,13984613-n,04181718-n,False,-1,False,False,False,0.0235,0.0006
in the shade,shade,13984613-n,04181718-n,False,-1,False,False,False,0.022,0.0005
candlabra has shades,candelilla,13984613-n,12928307-n,False,-1,False,False,False,0.0217,0.0555
round shades,shades of,13984613-n,05814019-n,False,-1,False,False,False,0.0223,0.0005
right cow has shade.,cow,13984613-n,09972587-n,False,-1,False,False,False,0.0228,0.0007
light shade,shade,13984613-n,04181718-n,False,4,False,False,True,0.0233,0.0005
chandelier has shade,chandelier,13984613-n,03005285-n,False,-1,False,False,False,0.0326,0.0111
two shades,shades of,13984613-n,05814019-n,False,-1,False,False,False,0.0237,0.0005
shade is tan,tan,13984613-n,00103875-v,False,-1,False,False,False,0.0203,0.0006
man with board,board,15101854-n,15101854-n,True,1,True,True,True,0.0195,0.0617
windsurfing board,windage,15101854-n,11505210-n,False,-1,False,False,False,0.0205,0.0657
bulleting board,bulletin board,15101854-n,02916538-n,False,-1,False,False,False,0.0203,0.0361
2 yellow boards,board,15101854-n,02856463-n,False,-1,False,False,False,0.0204,0.0232
marks on the board,marking,15101854-n,04680285-n,False,-1,False,False,False,0.0182,0.0128
their boards.,board,15101854-n,07565259-n,False,-1,False,False,False,0.02,0.0345
floating board,wake board,15101854-n,04544626-n,False,-1,False,False,False,0.0269,0.0492
key board,computer keyboard,15101854-n,03085013-n,False,-1,False,False,False,0.0227,0.0616
missing boards,board,15101854-n,15101854-n,True,1,True,True,True,0.0201,0.0006
white board,white,15101854-n,04579986-n,False,2,False,True,True,0.0201,0.0109
board.,board,15101854-n,07565259-n,False,-1,False,False,False,0.0197,0.0007
writing on board,writing board,15101854-n,04608127-n,False,-1,False,False,False,0.0202,0.0372
boards,board,15101854-n,15101854-n,True,1,True,True,True,0.0182,0.0006
surfing board,surfboard,15101854-n,04363559-n,False,-1,False,False,False,0.0432,0.0006
server is board,server,15101854-n,04175147-n,False,-1,False,False,False,0.0219,0.0373
hand is on the board,hand,15101854-n,10158506-n,False,-1,False,False,False,0.02,0.0006
red board,board,15101854-n,02856463-n,False,-1,False,False,False,0.0213,0.0013
woman holding board,board,15101854-n,15101854-n,True,1,True,True,True,0.0425,0.0153
design for the board,board,15101854-n,02856463-n,False,2,False,True,True,0.0187,0.013
board behind,backboard,15101854-n,02768114-n,False,-1,False,False,False,0.0197,0.0116
spaced boards,board,15101854-n,15101854-n,True,1,True,True,True,0.0191,0.0115
board is flipping.,board,15101854-n,02856463-n,False,-1,False,False,False,0.0204,0.0252
wooden cutting board,board,15101854-n,15101854-n,True,1,True,True,True,0.0298,0.0277
woman with board,board,15101854-n,15101854-n,True,1,True,True,True,0.02,0.0139
composite board,CPU board,15101854-n,03125057-n,False,3,False,True,True,0.0435,0.0232
parallel to board.,parallel,15101854-n,02659222-v,False,-1,False,False,False,0.0227,0.0757
green board,board,15101854-n,07565259-n,False,-1,False,False,False,0.0411,0.0006
board is black,black,15101854-n,02846260-n,False,-1,False,False,False,0.0202,0.0114
yellow and red board,board,15101854-n,02856463-n,False,-1,False,False,False,0.0202,0.0006
on the board,board,15101854-n,02856463-n,False,-1,False,False,False,0.0191,0.0098
skating board,skateboard,15101854-n,04225987-n,False,-1,False,False,False,0.0195,0.0006
skate boards,skateboard,15101854-n,04225987-n,False,-1,False,False,False,0.0204,0.0006
board is visible,board,15101854-n,02857023-n,False,3,False,True,True,0.0193,0.0005
back of the board,backboard,15101854-n,02768114-n,False,-1,False,False,False,0.0196,0.013
tip of board,tip,15101854-n,08663156-n,False,-1,False,False,False,0.0197,0.0327
red object on board,board,15101854-n,02856463-n,False,-1,False,False,False,0.0198,0.0005
wooden boards,board,15101854-n,15101854-n,True,1,True,True,True,0.0198,0.0005
drawing board,drafting board,15101854-n,03231024-n,False,3,False,True,True,0.0195,0.0126
people to board.,boards,15101854-n,02857907-n,False,-1,False,False,False,0.0197,0.0104
surfer on a board,surfer,15101854-n,10679054-n,False,-1,False,False,False,0.02,0.0005
running board,running board,15101854-n,04120339-n,False,-1,False,False,False,0.0196,0.0466
running boards,running board,15101854-n,04120339-n,False,2,False,True,True,0.0194,0.0007
shadow of a board,shadow,15101854-n,13959642-n,False,-1,False,False,False,0.0197,0.0005
yellow board visible,board,15101854-n,02856463-n,False,-1,False,False,False,0.019,0.0114
lettering on board,board,15101854-n,02856463-n,False,-1,False,False,False,0.0199,0.0005
white cutting board,white,15101854-n,04579986-n,False,2,False,True,True,0.0193,0.0005
planks,planking,15101854-n,15102359-n,False,-1,False,False,False,0.0189,0.0111
inflatable board,inflater,15101854-n,03569494-n,False,-1,False,False,False,0.0192,0.0122
board is red,board,15101854-n,02856463-n,False,-1,False,False,False,0.0197,0.0005
boy on board,board,15101854-n,15101854-n,True,1,True,True,True,0.0191,0.0004
board is yellow,board,15101854-n,02856463-n,False,-1,False,False,False,0.0201,0.0011
skate board,skateboard,15101854-n,04225987-n,False,-1,False,False,False,0.0431,0.0006
magnetic board,magnet,15101854-n,03705379-n,False,-1,False,False,False,0.0193,0.0507
wooden board,board,15101854-n,15101854-n,True,1,True,True,True,0.0194,0.0006
ironing board,ironing board,15101854-n,03586090-n,False,-1,False,False,False,0.0198,0.0654
knot on the board,knot,15101854-n,15102712-n,False,-1,False,False,False,0.0205,0.0379
on his board,board,15101854-n,02018049-v,False,-1,False,False,False,0.0195,0.0005
broken plank,planking,15101854-n,15102359-n,False,-1,False,False,False,0.0197,0.0006
man on board,man,15101854-n,03716327-n,False,-1,False,False,False,0.0198,0.0006
end of boards,board,15101854-n,15101854-n,True,1,True,True,True,0.02,0.0005
bottom of board,bottom,15101854-n,08511970-n,False,-1,False,False,False,0.0194,0.0125
board,board,15101854-n,07565259-n,False,-1,False,False,False,0.0199,0.0005
board is white,white,15101854-n,04579986-n,False,2,False,True,True,0.0196,0.0005
top board,top,15101854-n,08663860-n,False,-1,False,False,False,0.0186,0.0005
cutting  board,chopping board,15101854-n,03025513-n,False,-1,False,False,False,0.0196,0.033
wooden plank,plank-bed,15101854-n,03956531-n,False,-1,False,False,False,0.0197,0.0005
long board,board,15101854-n,15101854-n,True,1,True,True,True,0.0192,0.0137
part of a board,board,15101854-n,15101854-n,True,1,True,True,True,0.0199,0.0005
chopping board,chopping board,15101854-n,03025513-n,False,-1,False,False,False,0.0191,0.0306
orange board,board,15101854-n,07565259-n,False,-1,False,False,False,0.0192,0.0005
board different,board,15101854-n,15101854-n,True,1,True,True,True,0.0188,0.0005
person on board,board member,15101854-n,10308168-n,False,-1,False,False,False,0.0203,0.0123
board for cutting,chopping board,15101854-n,03025513-n,False,2,False,True,True,0.0195,0.0005
edge of board,edge,15101854-n,08565701-n,False,-1,False,False,False,0.0194,0.021
surface of board,board,15101854-n,02857023-n,False,-1,False,False,False,0.0196,0.0199
burton on the board,Burton,15101854-n,07889990-n,False,-1,False,False,False,0.0202,0.0383
cutting boards,chopping board,15101854-n,03025513-n,False,2,False,True,True,0.0197,0.0006
surfer carries board,surfer,15101854-n,10679054-n,False,-1,False,False,False,0.0192,0.0005
blue board,blue chip,15101854-n,02856013-n,False,-1,False,False,False,0.0191,0.0006
served on board,board,15101854-n,07565259-n,False,-1,False,False,False,0.0195,0.0109
stand for boards,board,15101854-n,15101854-n,True,1,True,True,True,0.0194,0.0005
two boards,board,15101854-n,15101854-n,True,1,True,True,True,0.0191,0.0006
surfer on board,surfer,15101854-n,10679054-n,False,-1,False,False,False,0.0198,0.0006
standing on board,board,15101854-n,02856463-n,False,-1,False,False,False,0.0189,0.0005
cutting board,chopping board,15101854-n,03025513-n,False,-1,False,False,False,0.019,0.0005
board cut out,chopping board,15101854-n,03025513-n,False,2,False,True,True,0.0191,0.0305
bright blue board,board,15101854-n,02856463-n,False,-1,False,False,False,0.0193,0.0006
plank,planking,15101854-n,15102359-n,False,-1,False,False,False,0.0189,0.0005
wooden planks,planking,15101854-n,15102359-n,False,-1,False,False,False,0.0197,0.0007
cake on board,cake,15101854-n,02937469-n,False,-1,False,False,False,0.0196,0.0256
holding a board,board,15101854-n,15101854-n,True,1,True,True,True,0.0202,0.0006
white fin of board,white,15101854-n,04579986-n,False,-1,False,False,False,0.0203,0.036
reflection of board,reflection,15101854-n,11503060-n,False,-1,False,False,False,0.0198,0.0005
brown cutting board,board,15101854-n,15101854-n,True,1,True,True,True,0.0192,0.0005
deck has planks,deck,15101854-n,03167666-n,False,-1,False,False,False,0.0199,0.0569
knot on top of board,knot,15101854-n,15102712-n,False,-1,False,False,False,0.0197,0.0208
on the boards,boards,15101854-n,02857907-n,False,-1,False,False,False,0.0201,0.0007
yellow board,board,15101854-n,02856463-n,False,-1,False,False,False,0.0195,0.0005
purple board,purple,15101854-n,00285088-v,False,-1,False,False,False,0.0193,0.0006
serving board,board,15101854-n,07565259-n,False,-1,False,False,False,0.0188,0.0005
surfer's board.,surfer,15101854-n,10679054-n,False,-1,False,False,False,0.0196,0.0007
black board,black,15101854-n,02846260-n,False,-1,False,False,False,0.0197,0.0006
trim boards,trim,15101854-n,00359903-n,False,-1,False,False,False,0.0197,0.0207
keys on board white.,white,15101854-n,04579986-n,False,-1,False,False,False,0.0201,0.0005
dry erase board,blackboard eraser,15101854-n,02846619-n,False,-1,False,False,False,0.0205,0.0607
erase board,blackboard eraser,15101854-n,02846619-n,False,-1,False,False,False,0.022,0.0114
white fin on board,fin,15101854-n,03340581-n,False,-1,False,False,False,0.0208,0.0252
digital board,digital computer,15101854-n,03196324-n,False,-1,False,False,False,0.0198,0.05
man carrying board.,man,15101854-n,03716327-n,False,-1,False,False,False,0.0207,0.0464
cooking,cook,00243918-n,09963320-n,False,2,False,True,True,0.0417,0.0006
gear on chest,gear,05552607-n,03430959-n,False,-1,False,False,False,0.0196,0.0489
