query,closest_label,target_id,result_id,correct,rank,hit@1,hit@3,hit@5,time_sec_candidate_selection,time_sec_disambiguation
light strings hang,string,04337974-n,04337974-n,True,1,True,True,True,0.021,0.0239
yellow strings,string,04337974-n,04337974-n,True,1,True,True,True,0.0276,0.001
black string,string,04337974-n,04337974-n,True,1,True,True,True,0.091,0.0005
two strings,string,04337974-n,04337974-n,True,1,True,True,True,0.0203,0.0256
left string,unstring,04337974-n,01359303-v,False,-1,False,False,False,0.0207,0.0004
with green string,string,04337974-n,04337974-n,True,1,True,True,True,0.0206,0.0008
part of a string,string,04337974-n,01360316-v,False,-1,False,False,False,0.0198,0.0137
right string,string,04337974-n,01360423-v,False,-1,False,False,False,0.0207,0.0005
clear strings,string,04337974-n,01360316-v,False,-1,False,False,False,0.0192,0.0102
with strings,string,04337974-n,01359145-v,False,-1,False,False,False,0.0207,0.0005
windmills,windmill,04587559-n,04587559-n,True,1,True,True,True,0.0208,0.0645
windmill,windmill,04587559-n,04587559-n,True,1,True,True,True,0.0206,0.0006
red windmill,windmill,04587559-n,04587559-n,True,1,True,True,True,0.0208,0.026
service,service,00577525-n,00577525-n,True,1,True,True,True,0.0204,0.0579
bus not in service,bus,00577525-n,02924116-n,False,-1,False,False,False,0.0214,0.0006
not in service,service,00577525-n,00456937-v,False,-1,False,False,False,0.0212,0.0341
th slotted turner,turner,11353195-n,10733350-n,False,4,False,False,True,0.0219,0.0639
turner,turner,11353195-n,10733350-n,False,5,False,False,True,0.0214,0.0005
brown side,brown,08649345-n,04971928-n,False,-1,False,False,False,0.0203,0.0006
gravel on side,gravel,08649345-n,14698884-n,False,-1,False,False,False,0.0212,0.0561
right side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0208,0.0006
side of white,white,08649345-n,04579986-n,False,-1,False,False,False,0.0217,0.0125
people on the side,side,08649345-n,05551318-n,False,2,False,True,True,0.0214,0.0006
on right side,side,08649345-n,05551318-n,False,-1,False,False,False,0.022,0.0007
two sides,side,08649345-n,05551318-n,False,-1,False,False,False,0.0214,0.0006
train from the side,train,08649345-n,04468476-n,False,-1,False,False,False,0.0218,0.0123
land on other side,landward,08649345-n,00385822-r,False,-1,False,False,False,0.0209,0.0102
side of train tracks,train,08649345-n,04468476-n,False,-1,False,False,False,0.0213,0.0526
older side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0217,0.0215
boy's right side,side,08649345-n,05551318-n,False,-1,False,False,False,0.021,0.0005
opposite side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0212,0.0006
meter on the side,meter,08649345-n,03753077-n,False,-1,False,False,False,0.0203,0.0576
dark brown side,blackish-brown,08649345-n,00370601-s,False,-1,False,False,False,0.0219,0.0007
railing on the side,railing,08649345-n,04047401-n,False,-1,False,False,False,0.0216,0.0006
emblems on the side,emblem,08649345-n,03282591-n,False,-1,False,False,False,0.0335,0.0469
back side,back,08649345-n,00074407-r,False,-1,False,False,False,0.0203,0.0005
both sides,side,08649345-n,05551318-n,False,-1,False,False,False,0.0208,0.0133
flag on the side,flag,08649345-n,02158846-n,False,-1,False,False,False,0.0211,0.0007
letters on the side,letter,08649345-n,01692579-v,False,-1,False,False,False,0.0222,0.0132
ladder on side,ladder,08649345-n,03632277-n,False,-1,False,False,False,0.0235,0.0271
gravel on the side,gravel,08649345-n,14698884-n,False,-1,False,False,False,0.0239,0.0007
reverse side,reverse,08649345-n,04085181-n,False,-1,False,False,False,0.0233,0.0483
man's right side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0218,0.0006
along the side,side,08649345-n,08649345-n,True,1,True,True,True,0.0207,0.0006
to side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0206,0.0007
car parked on side,parking space,08649345-n,08615810-n,False,-1,False,False,False,0.0201,0.0006
grass on the side,side yard,08649345-n,04216013-n,False,-1,False,False,False,0.0218,0.0116
driver has a side,driver,08649345-n,10035314-n,False,-1,False,False,False,0.0231,0.0158
wheel on side,wheel,08649345-n,04575723-n,False,-1,False,False,False,0.0213,0.0005
side handle,side,08649345-n,05551318-n,False,-1,False,False,False,0.0228,0.0006
picture on the side,side,08649345-n,05551318-n,False,2,False,True,True,0.0204,0.0007
boat's side,boat,08649345-n,02858304-n,False,-1,False,False,False,0.0208,0.0134
hydrant on the side,hydrant,08649345-n,03550916-n,False,-1,False,False,False,0.0206,0.0007
silver side,silver,08649345-n,00282652-v,False,-1,False,False,False,0.0209,0.0107
smooth beige side,beige,08649345-n,04973291-n,False,-1,False,False,False,0.0209,0.0111
side.,side,08649345-n,05551318-n,False,-1,False,False,False,0.0318,0.0006
sides,side,08649345-n,05551318-n,False,-1,False,False,False,0.0207,0.013
man's side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0237,0.0005
vase on the side,vase,08649345-n,04522168-n,False,-1,False,False,False,0.0208,0.029
side of traffic ligh,side street,08649345-n,04215287-n,False,-1,False,False,False,0.0254,0.0004
bear looking to side,bear,08649345-n,09845191-n,False,-1,False,False,False,0.0223,0.0005
window on side.,window,08649345-n,04588986-n,False,-1,False,False,False,0.0209,0.0005
door on side,side door,08649345-n,04214535-n,False,-1,False,False,False,0.0249,0.0005
other side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0253,0.0006
each side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0209,0.01
on the left side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0332,0.0013
polygonal side,polygonal,08649345-n,03100611-a,False,-1,False,False,False,0.0221,0.06
from the side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0218,0.0005
tile on side,tile,08649345-n,04435180-n,False,-1,False,False,False,0.0204,0.0007
upper side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0226,0.0116
left side.,left,08649345-n,08625462-n,False,-1,False,False,False,0.0208,0.0005
building on side,side,08649345-n,08649345-n,True,1,True,True,True,0.0221,0.0006
left side of,left,08649345-n,08625462-n,False,-1,False,False,False,0.0207,0.0006
buildings on side,side street,08649345-n,04215287-n,False,-1,False,False,False,0.0212,0.0007
tree on side,tree,08649345-n,13104059-n,False,-1,False,False,False,0.0213,0.0007
light pole on side,sidelight,08649345-n,04214649-n,False,-1,False,False,False,0.0217,0.0012
windows on side,side,08649345-n,08510666-n,False,-1,False,False,False,0.0206,0.0006
trees along side,tree,08649345-n,13104059-n,False,-1,False,False,False,0.0198,0.0005
rocks on side,rock hind,08649345-n,02569631-n,False,-1,False,False,False,0.0219,0.0004
gray side.,grey,08649345-n,00289392-v,False,-1,False,False,False,0.0255,0.0013
letters on side,letter,08649345-n,01692579-v,False,-1,False,False,False,0.0452,0.0005
grass on side,side yard,08649345-n,04216013-n,False,-1,False,False,False,0.0205,0.0006
on the sides,side,08649345-n,05551318-n,False,2,False,True,True,0.0197,0.0112
wing on side,wing,08649345-n,04592741-n,False,-1,False,False,False,0.0215,0.0006
curved sides,bend,08649345-n,02829696-n,False,-1,False,False,False,0.0203,0.0245
front side,front,08649345-n,03398467-n,False,-1,False,False,False,0.0221,0.0005
building side,side,08649345-n,08510666-n,False,2,False,True,True,0.0199,0.0005
dual side mirrors,rearview mirror,08649345-n,04059947-n,False,-1,False,False,False,0.021,0.0011
hanging side by side,hang,08649345-n,04931837-n,False,-1,False,False,False,0.0204,0.0005
side rocky,rocky,08649345-n,00747910-s,False,-1,False,False,False,0.0211,0.0005
driver's side,driver,08649345-n,10034906-n,False,-1,False,False,False,0.0207,0.0114
bricks on a side,row of bricks,08649345-n,04115670-n,False,-1,False,False,False,0.0273,0.0012
sunny side,east side,08649345-n,08650073-n,False,-1,False,False,False,0.0329,0.013
white side,west side,08649345-n,08650593-n,False,-1,False,False,False,0.0207,0.0005
dark out side,black out,08649345-n,00312648-v,False,-1,False,False,False,0.022,0.0105
side of can,north side,08649345-n,08650305-n,False,-1,False,False,False,0.0223,0.0006
legs to side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0241,0.0005
elephant on its side,elephant,08649345-n,02503517-n,False,-1,False,False,False,0.0202,0.0005
gravel is on side,gravel,08649345-n,14698884-n,False,-1,False,False,False,0.0215,0.0004
side by side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0208,0.0006
windows on the side,sash window,08649345-n,04137089-n,False,-1,False,False,False,0.0209,0.0006
left side,left,08649345-n,08625462-n,False,-1,False,False,False,0.0198,0.0006
box on side,box,08649345-n,02883344-n,False,-1,False,False,False,0.0206,0.0005
graffiti on the side,side,08649345-n,08649345-n,True,1,True,True,True,0.0227,0.0007
sandwich and sides.,sandwich,08649345-n,07695965-n,False,-1,False,False,False,0.02,0.0135
its side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0208,0.0005
side of,side,08649345-n,05551318-n,False,-1,False,False,False,0.02,0.0004
spots on side,spot,08649345-n,04682462-n,False,-1,False,False,False,0.02,0.0006
by side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0229,0.0106
steep side,steep,08649345-n,09445008-n,False,-1,False,False,False,0.0203,0.0111
horse's side,horseback,08649345-n,01902274-n,False,-1,False,False,False,0.0213,0.0006
bench near the side,bench,08649345-n,02829116-n,False,-1,False,False,False,0.0222,0.0392
trees at the side,tree,08649345-n,13104059-n,False,-1,False,False,False,0.023,0.0006
tracks side by side,track,08649345-n,04463983-n,False,-1,False,False,False,0.0212,0.0238
window's side,window,08649345-n,04588986-n,False,-1,False,False,False,0.021,0.0005
hair to one side,hair,08649345-n,05254795-n,False,-1,False,False,False,0.0209,0.0415
side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0201,0.0005
wooden sides,side,08649345-n,08510666-n,False,-1,False,False,False,0.0196,0.0005
hedges on the side,hedge thorn,08649345-n,11771746-n,False,-1,False,False,False,0.0218,0.0007
on both sides,side,08649345-n,05551318-n,False,-1,False,False,False,0.0207,0.0006
mirrors on side,mirror image,08649345-n,04747115-n,False,-1,False,False,False,0.0214,0.0006
on side,side,08649345-n,05551318-n,False,2,False,True,True,0.02,0.0007
window on side,window,08649345-n,04588986-n,False,-1,False,False,False,0.0218,0.0005
cars parked on side,parking space,08649345-n,08615810-n,False,-1,False,False,False,0.0212,0.0006
person on side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0212,0.0006
right side is shaven,side,08649345-n,05551318-n,False,-1,False,False,False,0.0236,0.001
hinge on side,hinge,08649345-n,03521076-n,False,-1,False,False,False,0.0228,0.0739
brown sides,brown,08649345-n,04971928-n,False,-1,False,False,False,0.0215,0.0007
building on sides,side,08649345-n,08510666-n,False,-1,False,False,False,0.0352,0.0013
plant on side,side,08649345-n,08649345-n,True,1,True,True,True,0.067,0.0005
wires on side,wire,08649345-n,08684107-n,False,-1,False,False,False,0.02,0.0142
fence on the side,fence,08649345-n,03327234-n,False,-1,False,False,False,0.0242,0.0008
window on side of,window,08649345-n,04588986-n,False,-1,False,False,False,0.0246,0.0006
chairs on side,armchair,08649345-n,02738535-n,False,-1,False,False,False,0.0216,0.0006
on the side of stree,styrax,08649345-n,12777436-n,False,-1,False,False,False,0.0248,0.0641
bottom side,bottom,08649345-n,08511241-n,False,-1,False,False,False,0.0206,0.0006
down side,side,08649345-n,02441215-a,False,-1,False,False,False,0.022,0.0266
bicycle on side,bicycle,08649345-n,02834778-n,False,-1,False,False,False,0.0214,0.0006
writing on the side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0214,0.001
rear side,rear,08649345-n,08629508-n,False,-1,False,False,False,0.0219,0.0006
to one side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0206,0.0007
bike on it's side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0215,0.0138
side mirrors,rearview mirror,08649345-n,04059947-n,False,-1,False,False,False,0.0211,0.0007
see chairs on side,chair,08649345-n,03001627-n,False,-1,False,False,False,0.0221,0.0007
bus' side,bus,08649345-n,02924116-n,False,-1,False,False,False,0.0202,0.0009
logo on side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0208,0.0006
at the side,side,08649345-n,08649345-n,True,1,True,True,True,0.0219,0.0007
lower side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0198,0.0006
multiple sides,side,08649345-n,04213626-n,False,-1,False,False,False,0.0206,0.0101
either side,side,08649345-n,05551318-n,False,-1,False,False,False,0.022,0.0006
chains on side,chain,08649345-n,02999410-n,False,-1,False,False,False,0.0202,0.062
bushes on the side,bush,08649345-n,08505018-n,False,-1,False,False,False,0.0203,0.0166
to the side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0241,0.0005
horse on side,horseback,08649345-n,01902274-n,False,-1,False,False,False,0.0208,0.0006
railing on side,railing,08649345-n,04047401-n,False,-1,False,False,False,0.0204,0.0007
right top side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0304,0.0009
lights on sides,sidelight,08649345-n,04214649-n,False,-1,False,False,False,0.0278,0.0007
trees along the side,tree,08649345-n,01616293-v,False,-1,False,False,False,0.0202,0.0006
smooth sides,smooth,08649345-n,02313098-v,False,-1,False,False,False,0.0205,0.0225
8 sides,eight-sided,08649345-n,00238712-s,False,-1,False,False,False,0.0247,0.0102
left front side,left,08649345-n,08625462-n,False,-1,False,False,False,0.0336,0.0007
bus has a side,bus,08649345-n,02924116-n,False,-1,False,False,False,0.0217,0.0005
driver' side mirrors,car mirror,08649345-n,02965783-n,False,-1,False,False,False,0.0423,0.0005
flat side,flat,08649345-n,09281411-n,False,-1,False,False,False,0.0471,0.0006
this side,side,08649345-n,05551318-n,False,-1,False,False,False,0.0217,0.0006
bag on side,bag,08649345-n,02773838-n,False,-1,False,False,False,0.0299,0.0143
far side.,side,08649345-n,05551318-n,False,-1,False,False,False,0.0208,0.0005
building's side,side,08649345-n,08510666-n,False,-1,False,False,False,0.0199,0.0005
wispy sides,wisp,08649345-n,10784436-n,False,-1,False,False,False,0.0207,0.0006
window on the side,window,08649345-n,04588986-n,False,-1,False,False,False,0.0201,0.0006
side burn,sideburn,08649345-n,05262802-n,False,-1,False,False,False,0.0196,0.0005
on the side,side,08649345-n,08649345-n,True,1,True,True,True,0.0204,0.0004
mountian side,side,08649345-n,08649345-n,True,1,True,True,True,0.0214,0.0007
drink and sides.,drink,08649345-n,09270508-n,False,-1,False,False,False,0.0337,0.0209
master,master,10280130-n,10298647-n,False,-1,False,False,False,0.022,0.057
conductor of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0203,0.0123
platform by train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0234,0.0011
train stopped,train,04468005-n,04468476-n,False,2,False,True,True,0.0259,0.0007
winshield of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0213,0.0147
red lines on train,train,04468005-n,04468476-n,False,2,False,True,True,0.0211,0.014
top of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0212,0.0004
right train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0206,0.0008
windows of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0215,0.0007
stepney on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0202,0.0006
multiple trains,train,04468005-n,04468476-n,False,2,False,True,True,0.0212,0.0005
of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0203,0.0006
green train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0222,0.0006
graffiti on a train,train,04468005-n,04468476-n,False,2,False,True,True,0.021,0.0005
looking at train,train,04468005-n,04468476-n,False,2,False,True,True,0.0213,0.0006
edge of a train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0212,0.0006
door to the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0202,0.0137
front train,train,04468005-n,04468476-n,False,2,False,True,True,0.0213,0.0005
yellow door on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0215,0.0008
trains.,train,04468005-n,04468476-n,False,2,False,True,True,0.0218,0.0005
two trains passing,train,04468005-n,04468005-n,True,1,True,True,True,0.0206,0.0104
at train crossing,crossing,04468005-n,03137228-n,False,-1,False,False,False,0.0214,0.014
top of the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0263,0.0007
side of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0232,0.0005
train parked,train,04468005-n,04468476-n,False,2,False,True,True,0.0198,0.0005
off train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0196,0.0004
on  train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0202,0.0006
wheels of train,locomotive,04468005-n,03684823-n,False,3,False,True,True,0.022,0.014
train is white,train,04468005-n,04468476-n,False,-1,False,False,False,0.021,0.0006
train crossing,crossing,04468005-n,03137228-n,False,-1,False,False,False,0.0203,0.0122
train to,train,04468005-n,01936537-v,False,-1,False,False,False,0.0214,0.0129
lights of train.,train,04468005-n,04468476-n,False,-1,False,False,False,0.0214,0.0135
big blue train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0218,0.0194
window of the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0218,0.0005
number 9 train.,train,04468005-n,04468476-n,False,-1,False,False,False,0.0216,0.0006
old train.,train,04468005-n,04468476-n,False,-1,False,False,False,0.0244,0.0017
moving train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0436,0.0006
three trains,third rail,04468005-n,04426184-n,False,3,False,True,True,0.0211,0.0006
sign of a train,train,04468005-n,04468476-n,False,2,False,True,True,0.0204,0.0005
walkway above train,train,04468005-n,04468476-n,False,2,False,True,True,0.0203,0.0151
easel near train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0212,0.0517
advertising on train,train,04468005-n,04468005-n,True,1,True,True,True,0.0208,0.0222
train is back,train,04468005-n,04468476-n,False,2,False,True,True,0.0204,0.0116
black train,train,04468005-n,04468476-n,False,-1,False,False,False,0.022,0.0112
train is in front,train,04468005-n,04468476-n,False,2,False,True,True,0.0221,0.0007
2 trains,train,04468005-n,04468005-n,True,1,True,True,True,0.022,0.0009
train has red trim,train,04468005-n,04468476-n,False,-1,False,False,False,0.0206,0.0149
two men on train,train,04468005-n,04468005-n,True,1,True,True,True,0.0211,0.0006
very long train,train,04468005-n,04468476-n,False,-1,False,False,False,0.02,0.0006
another train,train,04468005-n,04468476-n,False,2,False,True,True,0.0212,0.0007
stripes on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0197,0.0006
trains top,train,04468005-n,04468476-n,False,2,False,True,True,0.0206,0.0005
train.,train,04468005-n,00100044-v,False,-1,False,False,False,0.02,0.0006
trains,train,04468005-n,04468476-n,False,2,False,True,True,0.0205,0.0006
shadow from train,shadow,04468005-n,10585359-n,False,-1,False,False,False,0.0194,0.0004
smoke from train,smoker,04468005-n,04246855-n,False,-1,False,False,False,0.0209,0.0239
train pulling up,pull in,04468005-n,02015384-v,False,-1,False,False,False,0.0205,0.024
train's,train,04468005-n,04468476-n,False,-1,False,False,False,0.0202,0.0007
headlights on train,headlight,04468005-n,03503997-n,False,-1,False,False,False,0.022,0.0009
grey train,grey,04468005-n,03456186-n,False,-1,False,False,False,0.0204,0.0006
design on the train,train,04468005-n,04468476-n,False,3,False,True,True,0.02,0.0005
sign above train,train,04468005-n,04468476-n,False,-1,False,False,False,0.021,0.0007
long train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0202,0.0006
number on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0197,0.0007
stripe on train,magnetic stripe,04468005-n,03707766-n,False,-1,False,False,False,0.0198,0.0005
train is visible,train,04468005-n,04468476-n,False,2,False,True,True,0.0208,0.0007
white train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0203,0.0007
train is gray,grey,04468005-n,03456186-n,False,-1,False,False,False,0.0307,0.0008
train is silver,silver,04468005-n,00289532-v,False,-1,False,False,False,0.0205,0.0015
front of the train,train,04468005-n,04468476-n,False,2,False,True,True,0.0361,0.0004
front of a train,train,04468005-n,04468476-n,False,2,False,True,True,0.0206,0.0007
several trains,train,04468005-n,04468476-n,False,2,False,True,True,0.0201,0.0004
train looks old,train,04468005-n,04468476-n,False,2,False,True,True,0.0215,0.0005
train is red,train,04468005-n,04468476-n,False,2,False,True,True,0.0209,0.0007
train i,train,04468005-n,00100044-v,False,-1,False,False,False,0.0215,0.0006
edge of train,edge,04468005-n,01246843-v,False,-1,False,False,False,0.0213,0.0113
pilot (train),pilot engine,04468005-n,03939565-n,False,-1,False,False,False,0.0232,0.0135
next to the train,train,04468005-n,04468476-n,False,2,False,True,True,0.0242,0.0009
train coming,train,04468005-n,04468476-n,False,-1,False,False,False,0.0235,0.0008
train is orange,train,04468005-n,04468476-n,False,-1,False,False,False,0.0206,0.0005
train is travelling,train,04468005-n,04468476-n,False,2,False,True,True,0.0199,0.0006
to avoid train,train,04468005-n,00100044-v,False,-1,False,False,False,0.0205,0.0006
train going across,train,04468005-n,04468476-n,False,2,False,True,True,0.0194,0.0005
part of a train,train,04468005-n,04468476-n,False,3,False,True,True,0.0231,0.0004
words on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0251,0.0009
train has a front,train,04468005-n,04468476-n,False,2,False,True,True,0.0195,0.0006
side of the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0227,0.0005
train is modern,train,04468005-n,04468476-n,False,2,False,True,True,0.0261,0.0005
two train,train,04468005-n,04468476-n,False,2,False,True,True,0.0344,0.0006
train reads montana,Montanan,04468005-n,09744075-n,False,-1,False,False,False,0.0241,0.0456
depot for train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0198,0.0235
train is still,train,04468005-n,04468476-n,False,2,False,True,True,0.0207,0.0005
front  train,train,04468005-n,04468476-n,False,2,False,True,True,0.022,0.0008
bottom of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0227,0.0006
white yellow train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0207,0.0008
front of train.,train,04468005-n,04468476-n,False,2,False,True,True,0.0321,0.0008
other trains,train,04468005-n,04468476-n,False,2,False,True,True,0.021,0.0006
writing on the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0214,0.0116
yellow trains,train,04468005-n,04468476-n,False,-1,False,False,False,0.0206,0.0006
yellow train.,train,04468005-n,04468476-n,False,-1,False,False,False,0.02,0.0006
train this is.,train,04468005-n,00603298-v,False,-1,False,False,False,0.0198,0.0005
train is traveling,train,04468005-n,04468476-n,False,2,False,True,True,0.0214,0.0006
blue train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0216,0.0006
door is on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0201,0.0006
doors on  train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0206,0.0006
gravel by train,gravel,04468005-n,14698884-n,False,-1,False,False,False,0.0434,0.0007
for train,train,04468005-n,04468476-n,False,-1,False,False,False,0.027,0.0013
boy beside train.,train,04468005-n,04468476-n,False,2,False,True,True,0.0402,0.0004
train is blue,train,04468005-n,04468476-n,False,-1,False,False,False,0.0204,0.0007
train has,train,04468005-n,04468476-n,False,-1,False,False,False,0.0265,0.0005
train's front.,train,04468005-n,04468476-n,False,2,False,True,True,0.0198,0.0006
man watching train,trainbandsman,04468005-n,10722137-n,False,-1,False,False,False,0.0202,0.0122
gray train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0209,0.0006
"train has ""montana""",Montana,04468005-n,09108164-n,False,-1,False,False,False,0.0227,0.0007
train back,retrain,04468005-n,00603179-v,False,-1,False,False,False,0.0202,0.0005
walkway beside train,train,04468005-n,04468476-n,False,2,False,True,True,0.0201,0.0124
door on a train.,train,04468005-n,04468476-n,False,-1,False,False,False,0.0216,0.0005
number  the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0217,0.0006
there are two trains,train,04468005-n,04468005-n,True,1,True,True,True,0.0196,0.0005
pink doors on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0203,0.0004
more than six trains,train,04468005-n,04468476-n,False,3,False,True,True,0.0205,0.0005
trains are coming,train,04468005-n,04468005-n,True,1,True,True,True,0.0214,0.0006
men in the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0193,0.0008
orange train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0215,0.0005
black n red on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0211,0.0006
window of  train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0206,0.0006
purple train,purple,04468005-n,00285088-v,False,-1,False,False,False,0.0202,0.0008
window in train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0209,0.0007
other train,train,04468005-n,04468476-n,False,2,False,True,True,0.022,0.0006
engine of the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0194,0.0006
doors on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0207,0.0004
silhouette of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0207,0.0006
train's front,train,04468005-n,04468476-n,False,2,False,True,True,0.0213,0.0005
trains shadow,train,04468005-n,04468476-n,False,-1,False,False,False,0.0202,0.0005
train stack,train,04468005-n,04468476-n,False,-1,False,False,False,0.0202,0.021
train,train,04468005-n,00100044-v,False,-1,False,False,False,0.0202,0.0004
windshied of train,wind,04468005-n,02738701-v,False,-1,False,False,False,0.0206,0.0127
side of a train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0204,0.0004
power to the trains,train,04468005-n,04468005-n,True,1,True,True,True,0.0193,0.0005
back of dark train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0202,0.0007
two trains,train,04468005-n,04468005-n,True,1,True,True,True,0.022,0.0006
old train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0208,0.0008
towards train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0213,0.0007
sticker on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0238,0.0233
logo of a train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0191,0.0006
second train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0204,0.0006
train is seen,train,04468005-n,04468476-n,False,2,False,True,True,0.0193,0.0004
doors on the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0223,0.0005
pathway by train,pathway,04468005-n,03899533-n,False,-1,False,False,False,0.0241,0.0106
behind the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0211,0.0007
train is black,train,04468005-n,04468476-n,False,-1,False,False,False,0.0211,0.0006
beware of trains,train,04468005-n,04468476-n,False,2,False,True,True,0.0208,0.0004
lower train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0212,0.0121
number of the train,train,04468005-n,04468476-n,False,2,False,True,True,0.0236,0.0006
boot on train,train,04468005-n,00100044-v,False,-1,False,False,False,0.0204,0.0006
one train,train,04468005-n,04468476-n,False,2,False,True,True,0.0209,0.0004
train is yellow,train,04468005-n,04468476-n,False,-1,False,False,False,0.0235,0.0006
lights of a train,train,04468005-n,04468476-n,False,3,False,True,True,0.0196,0.0009
blue wall on train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0243,0.0005
of the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0264,0.0005
train connects,train,04468005-n,04468476-n,False,2,False,True,True,0.0224,0.0005
front of train,train,04468005-n,04468476-n,False,2,False,True,True,0.0264,0.0005
back of the train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0209,0.0005
end of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0206,0.0006
pavers at train,pave,04468005-n,03900393-n,False,-1,False,False,False,0.0207,0.0137
red train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0204,0.0005
trains smoke,train,04468005-n,04468476-n,False,2,False,True,True,0.0209,0.0006
tom the train,tom,04468005-n,02122725-n,False,-1,False,False,False,0.0205,0.0276
train is d8,train,04468005-n,04468476-n,False,-1,False,False,False,0.0216,0.0004
train looks green,train,04468005-n,04468476-n,False,-1,False,False,False,0.0203,0.0008
rear of train,train,04468005-n,04468476-n,False,-1,False,False,False,0.0202,0.0004
number of a train,train,04468005-n,04468476-n,False,2,False,True,True,0.0207,0.0006
