query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
writing on the train,train,04468005-n,04468476-n,False,2.5,0.04
yellow trains,train,04468005-n,04468476-n,False,2.5,0.04
yellow train.,train,04468005-n,04468476-n,False,2.64,0.04
train this is.,train,04468005-n,00603298-v,False,2.5,0.04
train is traveling,train,04468005-n,04468005-n,True,2.44,0.04
blue train,blue,04468005-n,02855925-n,False,2.44,0.04
door is on train,train,04468005-n,04468476-n,False,2.44,0.04
doors on  train,train,04468005-n,04468476-n,False,2.44,0.06
gravel by train,gravel,04468005-n,14698884-n,False,2.44,0.04
for train,train,04468005-n,04468476-n,False,2.47,0.04
boy beside train.,train,04468005-n,04468476-n,False,2.43,0.04
train is blue,train,04468005-n,04468476-n,False,2.45,0.04
train has,train,04468005-n,04468476-n,False,2.42,0.04
train's front.,train,04468005-n,04468476-n,False,2.43,0.04
man watching train,trainman,04468005-n,10722758-n,False,2.54,0.04
gray train,grey,04468005-n,03456186-n,False,2.43,0.04
"train has ""montana""",Montana,04468005-n,09108164-n,False,2.46,0.04
train back,retrain,04468005-n,00603179-v,False,2.44,0.04
walkway beside train,train,04468005-n,04468476-n,False,2.44,0.04
door on a train.,train,04468005-n,04468476-n,False,2.46,0.04
number  the train,train,04468005-n,04468476-n,False,2.43,0.04
there are two trains,train,04468005-n,04468005-n,True,2.45,0.04
pink doors on train,train,04468005-n,04468476-n,False,2.43,0.04
more than six trains,train set,04468005-n,04468707-n,False,2.44,0.04
trains are coming,train,04468005-n,04468005-n,True,2.45,0.04
men in the train,trainman,04468005-n,10722758-n,False,2.44,0.04
orange train,orange,04468005-n,12708293-n,False,2.44,0.04
black n red on train,train,04468005-n,04468476-n,False,2.44,0.04
window of  train,train,04468005-n,04468476-n,False,2.43,0.04
purple train,purple,04468005-n,00285088-v,False,2.47,0.04
window in train,train,04468005-n,04468476-n,False,2.44,0.04
other train,train,04468005-n,04468476-n,False,2.44,0.04
engine of the train,locomotive,04468005-n,03684823-n,False,2.41,0.04
doors on train,train,04468005-n,04468476-n,False,2.46,0.04
silhouette of train,train,04468005-n,04468476-n,False,2.65,0.04
train's front,train,04468005-n,04468476-n,False,2.44,0.04
trains shadow,train,04468005-n,04468476-n,False,2.45,0.04
train stack,train,04468005-n,04468476-n,False,2.44,0.04
train,train,04468005-n,00100044-v,False,2.43,0.04
windshied of train,wind,04468005-n,02738701-v,False,2.44,0.04
side of a train,train,04468005-n,04468476-n,False,2.64,0.04
power to the trains,train,04468005-n,04468005-n,True,2.48,0.06
back of dark train,train,04468005-n,04468476-n,False,2.62,0.04
two trains,train,04468005-n,04468005-n,True,2.48,0.04
old train,train,04468005-n,04468476-n,False,2.43,0.04
towards train,train,04468005-n,04468476-n,False,2.43,0.04
sticker on train,train,04468005-n,04468476-n,False,2.44,0.04
logo of a train,train,04468005-n,04468476-n,False,2.44,0.04
second train,train,04468005-n,04468476-n,False,2.43,0.04
train is seen,train,04468005-n,04468476-n,False,2.44,0.04
doors on the train,train,04468005-n,04468476-n,False,2.45,0.04
pathway by train,pathway,04468005-n,03899533-n,False,2.44,0.04
behind the train,train,04468005-n,04468476-n,False,2.43,0.04
train is black,train,04468005-n,04468476-n,False,2.44,0.04
beware of trains,train,04468005-n,04468476-n,False,2.44,0.04
lower train,train,04468005-n,04468476-n,False,2.44,0.04
number of the train,train,04468005-n,04468476-n,False,2.44,0.04
boot on train,train,04468005-n,00100044-v,False,2.43,0.04
one train,train,04468005-n,04468476-n,False,2.42,0.04
train is yellow,train,04468005-n,04468476-n,False,2.45,0.04
lights of a train,train,04468005-n,04468476-n,False,2.43,0.04
blue wall on train,train,04468005-n,04468476-n,False,2.4,2.13
of the train,train,04468005-n,04468476-n,False,3.22,0.05
train connects,train,04468005-n,04468005-n,True,2.61,0.04
front of train,train,04468005-n,04468476-n,False,2.44,0.04
back of the train,train,04468005-n,04468476-n,False,2.44,0.04
end of train,train,04468005-n,04468476-n,False,2.45,0.05
pavers at train,pave,04468005-n,03900393-n,False,2.44,0.84
red train,train,04468005-n,04468476-n,False,2.44,0.05
trains smoke,train,04468005-n,04468476-n,False,2.44,0.04
tom the train,tom,04468005-n,02122725-n,False,2.44,0.04
train is d8,train,04468005-n,04468476-n,False,2.42,1.7
train looks green,train,04468005-n,04468476-n,False,2.41,0.04
rear of train,train,04468005-n,04468476-n,False,2.45,0.04
number of a train,train,04468005-n,04468476-n,False,2.43,0.04
mrs on train,train,04468005-n,04468476-n,False,2.45,0.04
powered train,electric locomotive,04468005-n,03272562-n,False,2.47,0.04
line for train,train,04468005-n,04468476-n,False,2.44,0.04
people riding train,passenger train,04468005-n,03896233-n,False,2.6,0.04
doors on a train,train,04468005-n,04468476-n,False,2.48,0.04
colored train,train,04468005-n,04468476-n,False,2.44,0.04
logo on train.,train,04468005-n,04468476-n,False,2.49,0.04
train is arriving,train,04468005-n,04468476-n,False,2.43,0.04
windshield of train,train,04468005-n,04468476-n,False,2.44,0.05
light of a train,train,04468005-n,04468476-n,False,2.45,0.04
reflectors on train,reflector,04468005-n,04069276-n,False,2.44,0.04
left of train,train,04468005-n,04468476-n,False,2.43,0.04
on a train,train,04468005-n,04468476-n,False,2.44,0.04
reflection of train,train,04468005-n,04468476-n,False,2.43,0.04
graffitti on train,graffito,04468005-n,03451798-n,False,2.45,0.04
train says steamrail,steam locomotive,04468005-n,04310018-n,False,2.44,0.04
inside a train,train,04468005-n,04468476-n,False,2.45,0.04
on train,train,04468005-n,04468476-n,False,2.44,0.04
train in,train,04468005-n,00100044-v,False,2.44,0.04
door of the train,train,04468005-n,04468476-n,False,2.45,0.04
alongside  train,train,04468005-n,04468476-n,False,2.44,0.04
go by train,train,04468005-n,04468476-n,False,2.42,0.04
train tacks,tack,04468005-n,08681084-n,False,2.44,0.04
bus and train,bus,04468005-n,02924116-n,False,2.44,0.04
parked train,car train,04468005-n,02971579-n,False,2.46,0.04
train featured.,train,04468005-n,04468476-n,False,2.45,0.04
he train has stopped,train,04468005-n,04468476-n,False,2.5,0.04
small train,train,04468005-n,04468476-n,False,2.44,0.04
no train,train,04468005-n,04468476-n,False,2.44,0.04
trains are lit,train,04468005-n,04468476-n,False,2.43,0.05
"""part of train",train,04468005-n,04468476-n,False,2.4,1.36
back of train,train,04468005-n,04468476-n,False,2.8,0.04
to trains,train,04468005-n,04468476-n,False,2.43,0.04
shadow of train,train,04468005-n,04468476-n,False,2.48,0.04
to push other trains,train,04468005-n,04468476-n,False,2.46,0.04
of the trains,train,04468005-n,04468476-n,False,2.45,0.04
yellow train,train,04468005-n,07294777-n,False,2.44,0.04
window on a train,train,04468005-n,04468476-n,False,2.47,0.04
wheels of the train,train,04468005-n,04468476-n,False,2.45,0.04
whole train,train,04468005-n,04468476-n,False,2.44,0.04
brick path by train,train,04468005-n,04468476-n,False,2.45,0.04
people on the train,passenger train,04468005-n,03896233-n,False,2.45,0.04
headlight of train,headlight,04468005-n,03503997-n,False,2.45,0.04
right of train,train,04468005-n,04468476-n,False,2.45,0.04
floor covering,floor cover,03365592-n,03366823-n,False,2.52,0.04
patterned flooring,flooring,03365592-n,14871370-n,False,2.45,0.04
tiles on floor,tile,03365592-n,04435180-n,False,2.44,0.04
carpet on the floor,carpet,03365592-n,09236766-n,False,2.44,0.04
of a floor,floor,03365592-n,03366301-n,False,2.45,0.04
bucket on floor,bucket,03365592-n,02909870-n,False,2.45,0.04
floor is grey,grey,03365592-n,03456186-n,False,2.48,0.04
dirty floor,dirty,03365592-n,01534147-v,False,2.47,0.04
line on floor.,floor,03365592-n,09282208-n,False,2.46,0.04
room has floors,room,03365592-n,04105893-n,False,2.6,0.04
beige tiled floor,tile,03365592-n,04435180-n,False,2.64,0.04
reflection in floor,reflection,03365592-n,11503060-n,False,2.47,0.04
branch on the floor,branch,03365592-n,09228324-n,False,2.44,0.04
concrete floor,floor,03365592-n,09282208-n,False,2.45,0.04
wheels on the floor,floor,03365592-n,09282208-n,False,2.44,0.04
shadows on floor.,shadow,03365592-n,13984944-n,False,2.48,0.04
section of floor,floor,03365592-n,03365592-n,True,2.45,0.04
three floors,floor,03365592-n,03366301-n,False,2.4,2.6
floor.,floor,03365592-n,03366301-n,False,2.42,0.04
part of a floor,floor,03365592-n,03365592-n,True,2.86,0.04
this is the floor,floor,03365592-n,03365592-n,True,2.45,0.04
floor in room wood,floor,03365592-n,03365592-n,True,2.46,0.04
room has floor,floor,03365592-n,03366301-n,False,2.45,0.04
second floor,floor,03365592-n,03366301-n,False,2.45,0.04
dustbin on the floor,dustmop,03365592-n,03258905-n,False,2.66,0.04
leveled floors,floor,03365592-n,03365991-n,False,2.44,0.04
flooring trim,trimming,03365592-n,04484160-n,False,2.45,0.04
floor is large,floor,03365592-n,03366301-n,False,2.44,0.04
on floor,floor,03365592-n,09282208-n,False,2.45,0.04
floor white,white,03365592-n,04579986-n,False,2.43,0.04
vent on floor,vent,03365592-n,09470550-n,False,2.45,0.04
table on floor,table,03365592-n,04379243-n,False,2.44,0.04
water on floor,floor,03365592-n,09282084-n,False,2.48,0.04
chair is on floor,chair,03365592-n,03002096-n,False,2.44,0.04
rust colored floor,rust,03365592-n,13552270-n,False,2.47,0.04
floor is black,black,03365592-n,02846260-n,False,2.44,0.04
floor has,floor,03365592-n,03366301-n,False,2.44,0.04
carpeted floor.,carpet,03365592-n,09236766-n,False,2.42,0.04
flooring,flooring,03365592-n,14871370-n,False,2.44,0.04
floor is white,white,03365592-n,04579986-n,False,2.44,0.04
slippery floors,floor,03365592-n,09282208-n,False,2.64,2.46
strip of flooring,flooring,03365592-n,14871370-n,False,2.56,0.04
shiny floor,dance floor,03365592-n,03162080-n,False,2.44,0.04
grey flooring,grey,03365592-n,00289679-v,False,2.44,0.04
carpet on floor,carpet,03365592-n,09236766-n,False,2.44,0.04
marbled floor,marblewood,03365592-n,12771085-n,False,2.44,0.04
white flooring,flooring,03365592-n,14871370-n,False,2.44,0.04
round rug on floor,rug,03365592-n,04118021-n,False,2.45,0.04
grey floor,grey,03365592-n,03456186-n,False,2.44,0.04
top floors,floor,03365592-n,03366301-n,False,2.45,0.04
large floor,floor,03365592-n,03366301-n,False,2.43,0.04
floor trim,trim,03365592-n,00359903-n,False,2.44,0.04
lower floor,floor,03365592-n,03365592-n,True,2.44,0.04
red floor,floor,03365592-n,03366301-n,False,2.45,0.04
many floors,floor,03365592-n,03365991-n,False,2.42,0.04
chairs on the floor,floor,03365592-n,03365592-n,True,2.44,0.04
brown floor,brown,03365592-n,00372111-s,False,2.44,0.04
on the floor,floor,03365592-n,09282208-n,False,2.45,0.04
grate on floor,grate,03365592-n,03454536-n,False,2.43,0.04
reflecting on floor,reflecting,03365592-n,02008245-s,False,2.45,0.04
wooden flooring,flooring,03365592-n,14871370-n,False,2.43,0.04
blue floor,blue,03365592-n,02855925-n,False,2.44,0.04
black floor,black,03365592-n,02846260-n,False,2.44,0.04
bottom floor,floor,03365592-n,09282363-n,False,2.43,0.52
pile on floor,pile,03365592-n,03936269-n,False,2.4,1.45
flooring is wooden,flooring,03365592-n,14871370-n,False,3.0,0.04
dark floor,darkroom,03365592-n,03162460-n,False,2.44,0.04
floor is carpeted,carpet,03365592-n,09236766-n,False,2.44,0.04
floor looks dark,floor,03365592-n,03365592-n,True,2.45,0.04
floor is brown,brown,03365592-n,00372111-s,False,2.44,0.04
colored floor,floor,03365592-n,03366301-n,False,2.45,0.04
sitting on the floor,sitting,03365592-n,01565139-s,False,2.45,0.04
floor is pink.,pink,03365592-n,04970916-n,False,2.46,0.04
stroller on floor,floor,03365592-n,09282208-n,False,2.46,0.04
white floor,white,03365592-n,04579986-n,False,2.44,0.04
ceramic floor,ceramic,03365592-n,02997391-n,False,2.43,0.04
floor is gray,grey,03365592-n,03456186-n,False,2.66,0.04
upper floors,floor,03365592-n,03366301-n,False,2.43,0.04
on floor next,floor,03365592-n,09282208-n,False,2.43,0.04
"""floor",floor,03365592-n,03365592-n,True,2.43,0.04
that is on the floor,floor,03365592-n,09282208-n,False,2.44,0.04
third floor,floor,03365592-n,03366301-n,False,2.62,0.04
floor is dark,floor,03365592-n,03365592-n,True,2.55,0.04
part f a floor,floor,03365592-n,03366301-n,False,2.44,0.04
3 floor,floor,03365592-n,03366301-n,False,2.44,0.04
balcony on 2 floor,balcony,03365592-n,02777927-n,False,2.44,0.05
top floor,floor,03365592-n,03365592-n,True,2.45,0.04
angled floors,floor plan,03365592-n,03367147-n,False,2.43,0.04
floor shows,floor,03365592-n,03366301-n,False,2.44,0.04
fourth floor,floor,03365592-n,03366301-n,False,2.46,0.04
building floor,flooring,03365592-n,14871370-n,False,2.43,0.04
part of floor,floor,03365592-n,03365592-n,True,2.43,0.04
tiled floor seen,tile,03365592-n,04435180-n,False,2.44,0.04
part of the floor,floor,03365592-n,03365592-n,True,2.44,0.04
balcony on top floor,balcony,03365592-n,02777927-n,False,2.43,0.05
floor of,floor,03365592-n,03366301-n,False,2.44,0.04
drain cover in floor,floor cover,03365592-n,03366823-n,False,2.44,0.04
green floor,greenroom,03365592-n,03458128-n,False,2.45,0.04
floor of  terminal,terminal,03365592-n,04412901-n,False,2.57,0.04
white snow on floor,snow,03365592-n,15043763-n,False,2.63,0.04
floor,floor,03365592-n,03366301-n,False,2.6,0.04
is on the floor,floor,03365592-n,09282208-n,False,2.6,0.04
wall and floor,floor,03365592-n,03365592-n,True,2.44,0.04
shiny wooden floor,dance floor,03365592-n,03162080-n,False,2.54,0.04
floors,floor,03365592-n,03366301-n,False,2.53,0.04
drain in the floor,drain,03365592-n,03231912-n,False,2.43,0.04
floor is tiled,tile,03365592-n,04435180-n,False,2.46,0.04
wooden floor,floor,03365592-n,03366301-n,False,2.37,0.04
tiled floor,tile,03365592-n,04435180-n,False,2.44,0.04
filthy floor,floor,03365592-n,07976596-n,False,2.44,0.04
4th floor,floor,03365592-n,03366301-n,False,2.43,0.04
floor is blue,blue,03365592-n,02855925-n,False,2.72,0.04
tile on the floor,tile,03365592-n,04435180-n,False,2.45,0.04
brown flooring,brown,03365592-n,00372111-s,False,2.43,0.04
two floors,floor,03365592-n,03365991-n,False,2.46,0.04
different floors,floor,03365592-n,03365991-n,False,2.44,0.04
floor is beige,beige,03365592-n,04973291-n,False,2.46,0.04
vent is on floor,vent,03365592-n,09470550-n,False,2.74,0.04
thrown on the floor,thrown,03365592-n,02493395-s,False,2.46,0.04
2nd floor,floor,03365592-n,03366301-n,False,2.43,0.04
tile on floor,tile,03365592-n,04435180-n,False,2.44,0.04
plank flooring,planking,03365592-n,03956623-n,False,2.43,0.04
floor below,floor,03365592-n,03365592-n,True,2.43,0.05
in flooring,flooring,03365592-n,14871370-n,False,2.43,0.04
floor wooden,floor,03365592-n,03366301-n,False,2.43,0.04
first floor,floor,03365592-n,03366301-n,False,2.42,0.04
connector on floor,jumper,03365592-n,03604629-n,False,2.5,0.04
white tiles on floor,tile,03365592-n,15074568-n,False,2.43,0.04
floor is,floor,03365592-n,03366301-n,False,2.44,0.04
floor is wooden,floor,03365592-n,03365592-n,True,2.43,0.04
upper floor,floor,03365592-n,03366301-n,False,2.44,0.04
yellow top floor,yellow,03365592-n,00289840-v,False,2.4,2.19
carpeted flooring,carpet,03365592-n,09236766-n,False,2.99,0.04
walkaway,hideaway,07475107-n,03517647-n,False,2.49,0.04
runaways,fugitive,07475107-n,10115082-n,False,2.45,0.04
prevent runaways,runaway,07475107-n,00601150-s,False,2.46,0.04
white monitor,screen,03782190-n,04152829-n,False,2.43,0.04
monitors,monitor,03782190-n,03782190-n,True,2.43,0.04
monitor.,monitor,03782190-n,03782190-n,True,2.43,0.05
monitor in back,monitor,03782190-n,03782190-n,True,2.46,0.04
this is a monitor,computer monitor,03782190-n,03085219-n,False,2.43,0.04
monitor,monitor,03782190-n,03782190-n,True,2.43,0.04
large monitor,monitor,03782190-n,03782190-n,True,2.42,0.04
monitor is off.,monitor,03782190-n,03782190-n,True,2.44,0.05
monitors.,monitor,03782190-n,03782190-n,True,2.44,0.04
two monitors,monitor,03782190-n,03782190-n,True,2.52,0.04
dual monitors.,dual scan display,03782190-n,03252787-n,False,2.52,0.04
two monitors.,monitor,03782190-n,03782190-n,True,2.49,0.05
row of monitors,monitor,03782190-n,03782190-n,True,2.59,0.04
four monitors,monitor,03782190-n,03782190-n,True,2.43,0.04
green monitor,computer monitor,03782190-n,03085219-n,False,2.43,0.04
both monitors,monitor,03782190-n,03782190-n,True,2.44,0.04
monitor is,monitor,03782190-n,03782190-n,True,2.44,0.04
base of monitor,base,03782190-n,02798117-n,False,2.45,0.04
one monitor.,monitor,03782190-n,03782190-n,True,2.44,0.04
monitor is large,monitor,03782190-n,03782190-n,True,2.46,0.04
there is a monitor,monitor,03782190-n,03782190-n,True,2.46,0.04
of monitor,monitor,03782190-n,03782190-n,True,2.44,0.04
monitor is little,monitor,03782190-n,03782190-n,True,2.51,2.23
turned on monitor,monitor,03782190-n,03782190-n,True,2.4,0.04
below monitor,monitor,03782190-n,03782190-n,True,2.49,0.04
shadow of monitor,shadow,03782190-n,13959642-n,False,2.65,0.04
three monitors,monitor,03782190-n,03782190-n,True,2.65,0.05
black monitor,monitor,03782190-n,03782190-n,True,2.64,0.04
green ivy,ivy,11798978-n,11798978-n,True,2.48,0.04
ivy leaves,ivy,11798978-n,11798978-n,True,2.51,0.05
basket has ivy,ivy,11798978-n,11798978-n,True,2.49,0.04
flowers and ivy,ivy,11798978-n,11798978-n,True,2.46,0.05
ivy,ivy,11798978-n,11798978-n,True,2.45,0.05
potted ivy,Boston ivy,11798978-n,13148208-n,False,2.64,0.05
spiral bound book,spiral bandage,06410904-n,04279858-n,False,2.44,0.04
books are upright,book,06410904-n,02870526-n,False,2.43,0.04
books,paperback book,06410904-n,03886432-n,False,2.48,0.04
book.,paperback book,06410904-n,03886432-n,False,2.44,0.04
book titled,paperback book,06410904-n,03886432-n,False,2.48,0.04
comic book,comic book,06410904-n,06596364-n,False,2.48,0.04
thick books,book,06410904-n,02870526-n,False,2.45,0.04
girl has books,book,06410904-n,06410904-n,True,2.43,0.04
open book,open,06410904-n,00036254-s,False,2.46,0.04
pile of books,book,06410904-n,02870526-n,False,2.45,0.04
book stack,stacks,06410904-n,04295571-n,False,2.44,0.04
small book,booklet,06410904-n,06413889-n,False,2.43,0.04
"""book on end table",bookend,06410904-n,02871005-n,False,2.44,0.04
shelf has books.,bookshelf,06410904-n,02871439-n,False,2.43,0.04
shelf has books,bookshelf,06410904-n,02871439-n,False,2.44,0.04
shelf has red books,bookshelf,06410904-n,02871439-n,False,2.44,0.04
lots of books,paperback book,06410904-n,03886432-n,False,2.48,0.04
comic books,comic book,06410904-n,06596364-n,False,2.44,0.04
row of books,book,06410904-n,02870526-n,False,2.44,0.05
book on side table,coffee-table book,06410904-n,03064118-n,False,2.44,0.04
rows of books,book,06410904-n,02870526-n,False,2.45,0.04
bookshelf has books,bookshelf,06410904-n,02871439-n,False,2.43,0.04
book that is purple,purple,06410904-n,00285088-v,False,2.44,0.04
two worn books,book,06410904-n,02870526-n,False,2.44,0.04
white book,blue book,06410904-n,06414151-n,False,2.43,0.04
remote on book,book,06410904-n,06410904-n,True,2.43,0.04
these blue books,blue book,06410904-n,06414151-n,False,2.48,0.04
two books,paperback book,06410904-n,03886432-n,False,2.4,2.33
black book,black,06410904-n,02846260-n,False,3.0,0.04
brown book,brown study,06410904-n,05701107-n,False,2.48,0.04
books on book shelf,bookshelf,06410904-n,02871439-n,False,2.43,0.04
books on the,paperback book,06410904-n,03886432-n,False,2.85,0.04
this is a book,paperback book,06410904-n,03886432-n,False,2.53,0.04
multiple books,paperback book,06410904-n,03886432-n,False,2.43,0.04
opened book,opening,06410904-n,06397476-n,False,2.45,0.04
six books,paperback book,06410904-n,03886432-n,False,2.45,0.04
paper and books,paperback book,06410904-n,03886432-n,False,2.47,0.04
large book,book,06410904-n,02870526-n,False,2.44,0.04
seven books,paperback book,06410904-n,03886432-n,False,2.43,0.04
net book,net,06410904-n,03819595-n,False,2.44,0.04
spine of book,spine,06410904-n,04277980-n,False,2.46,0.05
medical book,National Library of Medicine,06410904-n,03810741-n,False,2.42,0.05
books are white,white,06410904-n,04579986-n,False,2.44,0.04
edge of book,fore edge,06410904-n,03382533-n,False,2.44,2.24
baking book,cookbook,06410904-n,06413020-n,False,2.95,0.05
books are,paperback book,06410904-n,03886432-n,False,2.53,0.04
coloring book,coloring book,06410904-n,03071782-n,False,2.51,0.04
purple book,purple,06410904-n,00285088-v,False,2.45,0.04
blue row of books,blue book,06410904-n,06414151-n,False,2.46,0.04
several books,paperback book,06410904-n,03886432-n,False,2.45,0.04
red books,paperback book,06410904-n,03886432-n,False,2.44,0.04
thin books,paperback book,06410904-n,03886432-n,False,2.47,0.04
books.,paperback book,06410904-n,03886432-n,False,2.42,0.04
books lay,paperback book,06410904-n,03886432-n,False,2.44,0.04
desk with books,desk,06410904-n,03179701-n,False,2.48,0.04
black and blue books,blue book,06410904-n,06414151-n,False,2.49,0.04
red book,paperback book,06410904-n,03886432-n,False,2.45,0.04
stack of books,stacks,06410904-n,04295571-n,False,2.45,0.04
orange book,orange,06410904-n,14991210-n,False,2.56,0.04
set of books,book,06410904-n,02870526-n,False,2.59,0.04
book,paperback book,06410904-n,03886432-n,False,2.45,0.04
mountaing goat,mountain goat,02416519-n,02418465-n,False,2.44,0.04
right eye of goat,bull's eye,02416519-n,08517449-n,False,2.44,0.04
curved horn of goat,horn,02416519-n,01325417-n,False,2.44,0.04
two goats,goat,02416519-n,02416519-n,True,2.5,0.04
left eye of goat,bull's eye,02416519-n,08517449-n,False,2.65,0.04
this is a goat,goat,02416519-n,02416519-n,True,2.64,0.04
goat is feeding,goats' milk,02416519-n,07845495-n,False,2.55,0.04
right horn of goat,horn,02416519-n,01325417-n,False,2.59,0.05
goat's milk cheese,goat cheese,02416519-n,07853560-n,False,2.45,0.04
four goats,goat,02416519-n,02416519-n,True,2.44,0.05
forehead of goat,head,02416519-n,08664184-n,False,2.46,0.04
left knee of goat,mountain goat,02416519-n,02418465-n,False,2.44,0.05
black nose of goat,wild goat,02416519-n,02417534-n,False,2.44,0.04
neck of goat,neck,02416519-n,07661357-n,False,2.44,0.04
front of goat,front,02416519-n,08573472-n,False,2.49,0.04
goat,goat,02416519-n,02416519-n,True,2.44,0.04
nose of goat,nose,02416519-n,05598147-n,False,2.44,0.04
goats,goats' milk,02416519-n,07845495-n,False,2.43,0.04
eyes of goat,bull's eye,02416519-n,08517449-n,False,2.45,0.04
rocks behind goat,mountain goat,02416519-n,02418465-n,False,2.44,0.04
three goats,goats' milk,02416519-n,07845495-n,False,2.44,0.04
hoof of goat,hoof,02416519-n,02153959-n,False,2.44,0.04
right leg of goat,mountain goat,02416519-n,02418465-n,False,2.44,0.04
smallest goat,kid,02416519-n,02416820-n,False,2.45,0.04
tee shirt is white.,dress shirt,03595614-n,03238879-n,False,2.44,0.04
"lime green t-shirt""",lime,03595614-n,07749731-n,False,2.45,0.04
man in red t-shirt,man's clothing,03595614-n,03746330-n,False,2.43,0.04
man wearing t-shirt,T-man,03595614-n,10713254-n,False,2.44,0.04
grey t-shirt,grey,03595614-n,03456186-n,False,2.43,0.04
red t-shirt,shirt,03595614-n,04197391-n,False,2.45,0.04
orange t-shirts,orange,03595614-n,12708293-n,False,2.45,0.04
tee shirt is red,shirt,03595614-n,04197391-n,False,2.62,0.04
man in gray t-shirt,grey,03595614-n,03456186-n,False,2.66,0.05
blue t-shirt,blue,03595614-n,02855925-n,False,2.51,0.04
man's orange t-shirt,dress shirt,03595614-n,03238879-n,False,2.48,0.04
yellow t-shirt,shirt,03595614-n,00049007-v,False,2.52,0.04
hanging from t-shirt,shirt,03595614-n,04197391-n,False,2.65,0.04
t-shirts,shirting,03595614-n,04198233-n,False,2.64,0.04
tee shirts,shirting,03595614-n,04198233-n,False,2.49,0.04
black tee shirt,shirt,03595614-n,04197391-n,False,2.44,0.04
green t-shirt,shirt,03595614-n,04197391-n,False,2.45,0.04
man's white t-shirt,dress shirt,03595614-n,03238879-n,False,2.44,0.04
brown t-shirt,Brownshirt,03595614-n,09877443-n,False,2.47,0.04
man is wear t-shirt,T-man,03595614-n,10713254-n,False,2.44,0.04
blue tee shirt,blue,03595614-n,02855925-n,False,2.45,0.04
"""wisconsin"" t-shirt",jersey,03595614-n,03595614-n,True,2.43,0.04
black t-shirt,black,03595614-n,02846141-n,False,2.44,0.04
logo on tee shirt,shirt,03595614-n,04197391-n,False,2.42,0.56
t-shirt to stay cool,shirt,03595614-n,04197391-n,False,2.42,0.04
t-shirt,shirt,03595614-n,04197391-n,False,3.12,0.04
matching t-shirts,shirting,03595614-n,04198233-n,False,2.43,0.04
yellow tee shirt,shirt,03595614-n,04197391-n,False,2.46,0.04
tee shirt,shirt,03595614-n,04197391-n,False,2.45,0.04
white green t-shirt,dress shirt,03595614-n,03238879-n,False,2.44,0.04
player in t-shirt,shirt,03595614-n,04197391-n,False,2.43,0.04
folded tee shirt,shirt,03595614-n,04197391-n,False,2.45,0.04
white tee shirt,dress shirt,03595614-n,03238879-n,False,2.45,0.04
white t-shirt,dress shirt,03595614-n,03238879-n,False,2.44,0.05
red tee shirt,shirt,03595614-n,04197391-n,False,2.49,0.04
orange t-shirt,orange-sized,03595614-n,02223977-s,False,2.5,0.04
dark blue tee shirt,blue,03595614-n,02855925-n,False,2.64,0.04
orange tee shirt,shirt,03595614-n,04197391-n,False,2.61,0.05
man wears t-shirt,T-man,03595614-n,10713254-n,False,2.46,0.04
gray t-shirt,grey,03595614-n,03456186-n,False,2.45,0.04
pink tee shirt,shirt,03595614-n,04197391-n,False,2.45,0.04
t-shirt is plain,shirt,03595614-n,04197391-n,False,2.43,0.04
dark tee shirt,shirt,03595614-n,04197391-n,False,2.43,0.04
sleeved t-shirt,sleeve,03595614-n,04236702-n,False,2.49,0.04
yellow clothing,yellow,03051540-n,00289840-v,False,2.78,0.04
military clothing,civilian clothing,03051540-n,03036469-n,False,2.43,0.04
white clothing,white goods,03051540-n,04580298-n,False,2.43,0.04
cap the girl is wear,cap,03051540-n,02954340-n,False,2.44,0.04
warm clothing,clothing,03051540-n,03051540-n,True,2.46,2.67
western clothing,apparel,03051540-n,02728440-n,False,2.92,0.04
clothing draped,clothing,03051540-n,03051540-n,True,2.41,1.88
woman's clothing,woman's clothing,03051540-n,04596852-n,False,2.42,1.53
dark clothing,black,03051540-n,02846141-n,False,2.81,0.04
orange clothing,orange,03051540-n,14991210-n,False,2.44,0.05
skiier's clothing,outfitter,03051540-n,10387712-n,False,2.45,0.04
reflective clothing,clothing,03051540-n,03051540-n,True,2.44,0.04
protecting clothing,protective garment,03051540-n,04015204-n,False,2.46,0.04
clothing is black,black,03051540-n,02846141-n,False,2.45,0.04
black clothing,black,03051540-n,02846141-n,False,2.46,0.04
clothing,apparel,03051540-n,02728440-n,False,2.45,0.04
grey clothing,grey,03051540-n,03456186-n,False,2.45,0.04
hat the girl is wear,picture hat,03051540-n,03931885-n,False,2.43,0.04
thick clothing,clothing,03051540-n,03051540-n,True,2.44,0.04
nike clothing,apparel,03051540-n,02728440-n,False,2.45,0.04
two clothing,clothing,03051540-n,03051540-n,True,2.45,0.04
active wear,wear,03051540-n,02705132-v,False,2.47,0.04
wear,wear,03051540-n,00052374-v,False,2.47,0.04
piece of clothing,garment,03051540-n,03419014-n,False,2.43,0.04
green clothing,apparel,03051540-n,02728440-n,False,2.43,0.04
athletic clothing.,sportswear,03051540-n,04285803-n,False,2.45,0.04
blue clothing,blue,03051540-n,02855925-n,False,2.43,0.04
chef's clothing,chef,03051540-n,09963574-n,False,2.43,0.04
wear and tear,wear,03051540-n,00469382-v,False,2.43,0.04
