query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
vizsla,vizsla,02100583-n,02100583-n,True,2.83,0.05
Hungarian pointer,pointer,02100583-n,02099997-n,False,2.78,0.05
English setter,English setter,02100735-n,02100735-n,True,2.71,0.05
Irish setter,Irish setter,02100877-n,02100877-n,True,2.78,0.04
red setter,Irish setter,02100877-n,02100877-n,True,2.79,0.05
Gordon setter,Gordon setter,02101006-n,02101006-n,True,2.74,0.05
Brittany spaniel,Brittany spaniel,02101388-n,02101388-n,True,2.56,0.05
clumber,clumber,02101556-n,02101556-n,True,2.57,0.04
clumber spaniel,clumber,02101556-n,02101556-n,True,2.53,0.06
English springer,English springer,02102040-n,02102040-n,True,2.62,0.05
English springer spaniel,English springer,02102040-n,02102040-n,True,2.6,0.05
Welsh springer spaniel,Welsh springer spaniel,02102177-n,02102177-n,True,2.53,0.05
cocker spaniel,cocker spaniel,02102318-n,02102318-n,True,2.58,0.05
English cocker spaniel,cocker spaniel,02102318-n,02102318-n,True,2.54,0.05
cocker,cocklebur,02102318-n,12033139-n,False,2.53,0.04
Sussex spaniel,Sussex spaniel,02102480-n,02102480-n,True,2.52,0.05
Irish water spaniel,Irish water spaniel,02102973-n,02102973-n,True,2.51,0.06
kuvasz,kuvasz,02104029-n,02104029-n,True,2.59,0.05
schipperke,schipperke,02104365-n,02104365-n,True,2.59,0.05
groenendael,groenendael,02105056-n,02105056-n,True,2.52,0.05
malinois,malinois,02105162-n,02105162-n,True,2.55,0.05
briard,briard,02105251-n,02105251-n,True,2.56,0.05
kelpie,kelpie,02105412-n,02105412-n,True,2.52,0.04
komondor,komondor,02105505-n,02105505-n,True,2.53,0.05
Old English sheepdog,Old English sheepdog,02105641-n,02105641-n,True,2.57,0.05
bobtail,bobtail,02105641-n,02158066-n,False,2.55,0.05
Shetland sheepdog,Shetland sheepdog,02105855-n,02105855-n,True,2.53,0.05
Shetland sheep dog,Shetland sheepdog,02105855-n,02105855-n,True,2.58,0.05
Shetland,Shetland wool,02105855-n,15039335-n,False,2.54,0.05
collie,collie,02106030-n,02106030-n,True,2.55,0.05
Border collie,Border collie,02106166-n,02106166-n,True,2.58,0.05
Bouvier des Flandres,Bouvier des Flandres,02106382-n,02106382-n,True,2.64,0.05
Bouviers des Flandres,Bouvier des Flandres,02106382-n,02106382-n,True,2.67,0.05
Rottweiler,Rottweiler,02106550-n,02106550-n,True,2.68,0.05
German shepherd,German shepherd,02106662-n,02106662-n,True,2.64,0.06
German shepherd dog,German shepherd,02106662-n,02106662-n,True,2.72,2.65
German police dog,police dog,02106662-n,02106854-n,False,2.96,0.05
alsatian,Alsatian,02106662-n,09785786-n,False,2.84,0.05
Doberman,Doberman,02107142-n,02107142-n,True,2.74,0.04
Doberman pinscher,miniature pinscher,02107142-n,02107312-n,False,2.59,0.05
miniature pinscher,miniature pinscher,02107312-n,02107312-n,True,2.53,2.89
Greater Swiss Mountain dog,Greater Swiss Mountain dog,02107574-n,02107574-n,True,2.65,0.05
Bernese mountain dog,Bernese mountain dog,02107683-n,02107683-n,True,2.69,0.07
Appenzeller,Appenzeller,02107908-n,02107908-n,True,2.75,0.05
EntleBucher,EntleBucher,02108000-n,02108000-n,True,2.68,0.05
boxer,boxer,02108089-n,09870208-n,False,2.59,0.05
bull mastiff,bull mastiff,02108422-n,02108422-n,True,2.69,0.05
Tibetan mastiff,Tibetan mastiff,02108551-n,02108551-n,True,2.69,0.04
French bulldog,French bulldog,02108915-n,02108915-n,True,2.89,0.05
Great Dane,Great Dane,02109047-n,02109047-n,True,2.63,0.05
Saint Bernard,Saint Bernard,02109525-n,02109525-n,True,2.66,0.07
St Bernard,Saint Bernard,02109525-n,02109525-n,True,2.81,0.05
Eskimo dog,Eskimo dog,02109961-n,02109961-n,True,3.12,0.05
husky,Siberian husky,02109961-n,02110185-n,False,2.61,0.05
malamute,malamute,02110063-n,02110063-n,True,2.84,0.05
malemute,man,02110063-n,10289176-n,False,2.67,0.05
Alaskan malamute,malamute,02110063-n,02110063-n,True,2.57,0.05
Siberian husky,Siberian husky,02110185-n,02110185-n,True,2.57,0.05
dalmatian,Dalmatian,02110341-n,09988918-n,False,2.56,0.05
coach dog,coach,02110341-n,09931640-n,False,2.55,0.04
carriage dog,carriage,02110341-n,02968473-n,False,2.54,0.04
affenpinscher,affenpinscher,02110627-n,02110627-n,True,2.68,0.05
monkey pinscher,pinscher,02110627-n,02106966-n,False,2.73,0.04
monkey dog,monkey,02110627-n,02484322-n,False,2.57,0.05
basenji,basenji,02110806-n,02110806-n,True,2.55,0.04
pug,pug,02110958-n,02110958-n,True,2.58,0.04
pug-dog,pug,02110958-n,02110958-n,True,2.57,0.05
Leonberg,Leonberg,02111129-n,02111129-n,True,2.79,0.05
Newfoundland,Newfoundland,02111277-n,02111277-n,True,2.7,0.05
Newfoundland dog,Newfoundland,02111277-n,02111277-n,True,2.63,0.05
Great Pyrenees,Great Pyrenees,02111500-n,02111500-n,True,2.56,0.04
Samoyed,Samoyed,02111889-n,09707887-n,False,2.54,0.04
Samoyede,Samoyed,02111889-n,09707887-n,False,2.62,0.05
Pomeranian,Pomeranian,02112018-n,02112018-n,True,2.82,0.05
chow,chow,02112137-n,07565161-n,False,2.71,0.05
chow chow,chow,02112137-n,07565161-n,False,2.79,0.05
keeshond,keeshond,02112350-n,02112350-n,True,2.74,0.05
Brabancon griffon,Brabancon griffon,02112706-n,02112706-n,True,2.62,0.05
Pembroke,Pembroke,02113023-n,02113023-n,True,2.85,0.05
Pembroke Welsh corgi,Pembroke,02113023-n,02113023-n,True,2.69,0.05
Cardigan,cardigan,02113186-n,02963159-n,False,2.75,0.05
Cardigan Welsh corgi,Cardigan,02113186-n,02113186-n,True,2.81,0.05
toy poodle,toy poodle,02113624-n,02113624-n,True,2.85,0.07
miniature poodle,miniature poodle,02113712-n,02113712-n,True,2.66,0.05
standard poodle,standard poodle,02113799-n,02113799-n,True,2.76,0.07
Mexican hairless,Mexican hairless,02113978-n,02113978-n,True,2.89,0.05
timber wolf,timber wolf,02114367-n,02114367-n,True,2.82,0.05
grey wolf,red wolf,02114367-n,02114712-n,False,2.78,0.05
gray wolf,red wolf,02114367-n,02114712-n,False,2.7,0.05
Canis lupus,lupus,02114367-n,14229912-n,False,2.77,0.06
white wolf,white wolf,02114548-n,02114548-n,True,2.74,0.04
Arctic wolf,white wolf,02114548-n,02114548-n,True,2.89,0.05
Canis lupus tundrarum,Canis,02114548-n,02083863-n,False,2.82,0.05
red wolf,red wolf,02114712-n,02114712-n,True,2.84,0.05
maned wolf,wolfhound,02114712-n,02090475-n,False,2.72,3.02
Canis rufus,Canis,02114712-n,02083863-n,False,2.64,0.05
Canis niger,Nigerien,02114712-n,09725124-n,False,2.88,0.05
coyote,coyote,02114855-n,09973749-n,False,3.01,0.05
prairie wolf,wolf,02114855-n,02114100-n,False,2.79,0.05
brush wolf,wolf,02114855-n,10787197-n,False,2.81,0.05
Canis latrans,canistel,02114855-n,07755262-n,False,2.77,0.05
dingo,dingo,02115641-n,02115641-n,True,2.86,0.05
warrigal,warrigal,02115641-n,02381744-n,False,2.8,0.05
warragal,waratah,02115641-n,12223764-n,False,2.88,0.07
Canis dingo,dingo,02115641-n,02115641-n,True,2.88,0.05
dhole,dhole,02115913-n,02115913-n,True,2.85,0.05
Cuon alpinus,curassow,02115913-n,01799679-n,False,2.84,0.05
African hunting dog,African hunting dog,02116738-n,02116738-n,True,2.72,0.05
hyena dog,hyena,02116738-n,02117135-n,False,2.58,0.04
Cape hunting dog,African hunting dog,02116738-n,02116738-n,True,2.68,0.07
Lycaon pictus,picador,02116738-n,09836786-n,False,2.63,0.05
hyena,hyena,02117135-n,02117135-n,True,2.56,0.05
hyaena,hyacinth,02117135-n,12458383-n,False,2.57,0.05
red fox,red fox,02119022-n,02119477-n,False,2.62,0.06
Vulpes vulpes,kit fox,02119022-n,02119789-n,False,2.82,0.05
kit fox,kit fox,02119789-n,02119634-n,False,2.65,0.05
Vulpes macrotis,vulvitis,02119789-n,14358993-n,False,2.67,0.04
Arctic fox,Arctic fox,02120079-n,02120079-n,True,2.6,0.04
white fox,fox,02120079-n,14764910-n,False,2.59,0.04
Alopex lagopus,Alopex,02120079-n,02119961-n,False,2.88,0.04
grey fox,grey fox,02120505-n,02120505-n,True,2.64,0.05
gray fox,fox,02120505-n,14764910-n,False,2.53,0.05
Urocyon cinereoargenteus,urochesia,02120505-n,13572226-n,False,2.61,0.06
tabby,tabby,02123045-n,02123045-n,True,2.65,0.05
tabby cat,tabby,02123045-n,02122878-n,False,2.75,0.05
tiger cat,tiger cat,02123159-n,02123159-n,True,2.63,0.05
Persian cat,Persian cat,02123394-n,02123394-n,True,2.56,0.05
Siamese cat,Siamese cat,02123597-n,02123597-n,True,2.57,0.06
Siamese,siamese,02123597-n,04212573-n,False,2.55,0.05
Egyptian cat,Egyptian cat,02124075-n,02124075-n,True,2.54,0.06
cougar,cougar,02125311-n,02125311-n,True,2.57,0.06
puma,puka,02125311-n,12949160-n,False,2.54,0.05
catamount,cation,02125311-n,09238294-n,False,2.55,0.05
mountain lion,lion,02125311-n,02129165-n,False,2.82,0.05
painter,painter,02125311-n,10391653-n,False,2.54,0.05
panther,panther,02125311-n,02128669-n,False,2.7,0.05
Felis concolor,Felis,02125311-n,02121234-n,False,2.55,0.05
lynx,lynx,02127052-n,02127052-n,True,2.55,0.07
catamount,cation,02127052-n,09238294-n,False,2.55,0.05
leopard,leopard,02128385-n,14765422-n,False,2.56,0.05
Panthera pardus,panther,02128385-n,02128669-n,False,2.54,0.73
snow leopard,snow leopard,02128757-n,02128757-n,True,2.51,0.86
ounce,ounce,02128757-n,13719922-n,False,3.25,1.53
Panthera uncia,panther,02128757-n,02128669-n,False,2.7,0.05
jaguar,jaguar,02128925-n,02128925-n,True,2.68,3.26
panther,panther,02128925-n,02128669-n,False,3.04,2.75
Panthera onca,panther,02128925-n,02128669-n,False,2.75,0.54
Felis onca,felucca,02128925-n,03327133-n,False,2.51,3.28
lion,lion,02129165-n,10265070-n,False,2.62,0.05
king of beasts,beast,02129165-n,09845589-n,False,2.56,0.05
Panthera leo,panther,02129165-n,02128669-n,False,2.57,0.06
tiger,tiger,02129604-n,10710632-n,False,2.68,0.05
Panthera tigris,tigress,02129604-n,02129923-n,False,2.58,0.05
cheetah,cheetah,02130308-n,02130308-n,True,2.54,0.05
chetah,Akwa'ala,02130308-n,09646112-n,False,2.62,0.05
Acinonyx jubatus,circus acrobat,02130308-n,09923561-n,False,2.57,0.05
brown bear,brown bear,02132136-n,02132136-n,True,2.55,0.05
bruin,bruin,02132136-n,02132320-n,False,2.7,0.05
Ursus arctos,ursinia,02132136-n,12030092-n,False,2.68,0.05
American black bear,American black bear,02133161-n,02133161-n,True,2.59,0.04
black bear,American black bear,02133161-n,02133161-n,True,2.56,0.04
Ursus americanus,urial,02133161-n,02415130-n,False,2.56,0.04
Euarctos americanus,Macowanites americanus,02133161-n,13048447-n,False,2.55,0.05
ice bear,ice bear,02134084-n,02134084-n,True,2.81,0.04
polar bear,ice bear,02134084-n,02134084-n,True,2.66,0.05
Ursus Maritimus,ursinia,02134084-n,12030092-n,False,2.8,0.05
Thalarctos maritimus,mariposa,02134084-n,12446200-n,False,2.63,0.05
sloth bear,sloth bear,02134418-n,02134418-n,True,2.67,0.05
Melursus ursinus,Melursus,02134418-n,02134240-n,False,2.71,0.05
Ursus ursinus,ursinia,02134418-n,12030092-n,False,2.8,0.06
mongoose,mongoose,02137549-n,02137549-n,True,2.81,0.05
meerkat,meerkat,02138441-n,02138441-n,True,2.89,0.05
mierkat,meerkat,02138441-n,02138441-n,True,2.76,0.05
tiger beetle,tiger beetle,02165105-n,02165105-n,True,2.91,0.05
ladybug,ladybug,02165456-n,02165456-n,True,2.91,0.05
ladybeetle,Lady,02165456-n,10242791-n,False,3.1,0.04
lady beetle,ladybug,02165456-n,02165456-n,True,2.63,0.04
ladybird,songbird,02165456-n,01526521-n,False,2.58,0.04
ladybird beetle,beetle,02165456-n,02164464-n,False,2.56,0.04
ground beetle,ground beetle,02167151-n,02167151-n,True,2.64,0.05
carabid beetle,beetle,02167151-n,02164464-n,False,2.86,0.05
long-horned beetle,long-horned beetle,02168699-n,02168699-n,True,2.86,0.05
longicorn,longfin mako,02168699-n,01484447-n,False,3.81,0.05
longicorn beetle,long-horned beetle,02168699-n,02168699-n,True,3.11,0.06
leaf beetle,leaf beetle,02169497-n,02169497-n,True,2.99,0.05
chrysomelid,Chrysaora quinquecirrha,02169497-n,01911403-n,False,2.91,0.05
dung beetle,dung beetle,02172182-n,02172182-n,True,2.89,0.05
rhinoceros beetle,rhinoceros beetle,02174001-n,02174001-n,True,2.85,0.05
weevil,weevil,02177972-n,02177972-n,True,2.79,0.05
fly,fly,02190166-n,01940403-v,False,2.86,0.04
bee,bee,02206856-n,02206856-n,True,3.17,0.05
ant,ant,02219486-n,02219486-n,True,2.7,0.05
emmet,Emetrol,02219486-n,03283717-n,False,2.73,0.05
pismire,piste,02219486-n,03948347-n,False,2.71,0.04
grasshopper,grasshopper,02226429-n,07915213-n,False,2.95,0.05
hopper,hopper,02226429-n,10185327-n,False,2.87,0.05
cricket,cricket ball,02229544-n,03131967-n,False,2.9,0.05
walking stick,walking stick,02231487-n,04546194-n,False,2.77,0.77
walkingstick,walking stick,02231487-n,04546194-n,False,2.66,0.05
stick insect,walking stick,02231487-n,02231487-n,True,2.7,0.05
cockroach,cockroach,02233338-n,02233338-n,True,2.66,0.05
roach,roach,02233338-n,05261088-n,False,2.88,0.04
mantis,mantis,02236044-n,02236044-n,True,2.57,0.04
mantid,Mandaean,02236044-n,06988808-n,False,2.64,0.04
cicada,cicada,02256656-n,02256656-n,True,2.57,0.05
cicala,cirrus,02256656-n,13102946-n,False,2.79,0.05
leafhopper,leafhopper,02259212-n,02259212-n,True,2.71,0.05
lacewing,lacewing,02264363-n,02264363-n,True,2.75,0.05
lacewing fly,brown lacewing,02264363-n,02265330-n,False,2.68,0.05
dragonfly,dragonfly,02268443-n,02268443-n,True,2.69,0.05
darning needle,darning needle,02268443-n,03162556-n,False,2.59,0.04
devil's darning needle,darning needle,02268443-n,03162556-n,False,2.58,0.04
sewing needle,sewing needle,02268443-n,04180063-n,False,2.65,0.04
snake feeder,serpent,02268443-n,04174500-n,False,2.69,0.05
snake doctor,snake,02268443-n,10615702-n,False,2.77,0.05
mosquito hawk,hawk,02268443-n,01605630-n,False,2.66,0.04
skeeter hawk,Cooper's hawk,02268443-n,01606809-n,False,2.66,0.04
damselfly,damselfly,02268853-n,02268853-n,True,2.9,0.04
admiral,fleet admiral,02276258-n,10096016-n,False,2.64,0.05
ringlet,ringlet,02277742-n,04093157-n,False,3.28,0.06
ringlet butterfly,ringlet,02277742-n,02277742-n,True,2.86,0.05
monarch,monarch,02279972-n,02279972-n,True,2.84,0.05
monarch butterfly,monarch,02279972-n,02279972-n,True,2.86,0.04
milkweed butterfly,showy milkweed,02279972-n,13235159-n,False,2.86,0.05
Danaus plexippus,Pluteus aurantiorugosus,02279972-n,13019496-n,False,2.67,0.05
cabbage butterfly,cabbage butterfly,02280649-n,02280649-n,True,3.27,0.05
sulphur butterfly,sulphur butterfly,02281406-n,02281406-n,True,2.84,0.05
sulfur butterfly,sulphur butterfly,02281406-n,02281406-n,True,2.88,0.05
lycaenid,lycaenid,02281787-n,02281787-n,True,2.71,0.05
lycaenid butterfly,lycaenid,02281787-n,02281787-n,True,2.79,0.04
starfish,starfish,02317335-n,02317335-n,True,2.62,0.05
sea star,star,02317335-n,09444783-n,False,2.58,0.04
sea urchin,sea urchin,02319095-n,02319095-n,True,2.58,0.04
sea cucumber,sea cucumber,02321529-n,02321529-n,True,2.57,0.05
holothurian,horehound,02321529-n,12854048-n,False,2.53,0.04
wood rabbit,wood rabbit,02325366-n,02325366-n,True,2.54,0.05
cottontail,eastern cottontail,02325366-n,02325722-n,False,2.52,0.05
cottontail rabbit,rabbit,02325366-n,02324045-n,False,2.57,0.05
hare,hare,02326432-n,02326432-n,True,2.65,0.04
Angora,Angora,02328150-n,02123478-n,False,2.53,0.04
Angora rabbit,Angora,02328150-n,02328150-n,True,2.54,0.04
hamster,hamster,02342885-n,02342885-n,True,2.53,0.04
porcupine,Canada porcupine,02346627-n,02348173-n,False,2.51,0.04
hedgehog,hedgehog,02346627-n,01893825-n,False,2.53,0.04
fox squirrel,fox squirrel,02356798-n,02356798-n,True,2.53,0.04
eastern fox squirrel,fox squirrel,02356798-n,02356798-n,True,2.52,0.04
Sciurus niger,Nigerien,02356798-n,09725124-n,False,2.52,0.04
marmot,marmot,02361337-n,02361337-n,True,2.52,0.05
beaver,beaver,02363005-n,14764617-n,False,2.51,0.07
guinea pig,guinea pig,02364673-n,02364673-n,True,2.5,0.6
Cavia cobaya,caviar,02364673-n,07799579-n,False,2.85,0.53
sorrel,sorrel,02389026-n,02389026-n,True,2.53,2.09
zebra,zebra,02391049-n,02391049-n,True,3.47,2.57
hog,hog,02395406-n,10179649-n,False,3.25,0.69
pig,pig,02395406-n,03934998-n,False,3.32,0.04
grunter,grunter,02395406-n,10149436-n,False,2.69,0.04
squealer,squabbler,02395406-n,10642499-n,False,2.6,2.19
Sus scrofa,scorzonera,02395406-n,07735294-n,False,2.97,0.05
wild boar,wild boar,02396427-n,02396427-n,True,3.07,0.05
boar,boar,02396427-n,02396014-n,False,2.58,0.05
Sus scrofa,scorzonera,02396427-n,07735294-n,False,2.71,0.05
warthog,warthog,02397096-n,02397096-n,True,2.61,0.05
hippopotamus,hippopotamus,02398521-n,02398521-n,True,2.63,0.04
hippo,Hippo,02398521-n,08707145-n,False,2.63,0.05
river horse,river boat,02398521-n,04095210-n,False,2.62,0.04
Hippopotamus amphibius,hippopotamus,02398521-n,02398521-n,True,2.78,0.04
ox,ox,02403003-n,02402175-n,False,2.6,0.05
water buffalo,water buffalo,02408429-n,02408429-n,True,2.72,0.05
water ox,ox,02408429-n,02402175-n,False,2.76,0.05
Asiatic buffalo,Indian buffalo,02408429-n,02408660-n,False,2.65,0.05
Bubalus bubalis,burgoo,02408429-n,07589724-n,False,3.02,0.05
bison,bison,02410509-n,02410509-n,True,2.62,0.05
ram,ram,02412080-n,04050410-n,False,2.83,0.05
tup,Tupi,02412080-n,09695132-n,False,2.73,0.04
bighorn,bighorn,02415577-n,02415577-n,True,2.69,0.05
bighorn sheep,bighorn,02415577-n,02415577-n,True,2.59,0.05
cimarron,citrine,02415577-n,14813067-n,False,2.66,0.05
Rocky Mountain bighorn,bighorn,02415577-n,02415577-n,True,2.57,0.06
Rocky Mountain sheep,mountain sheep,02415577-n,02415435-n,False,2.6,0.04
Ovis canadensis,canistel,02415577-n,07755262-n,False,2.6,0.05
ibex,ibex,02417914-n,02417914-n,True,2.56,0.05
Capra ibex,ibex,02417914-n,02417914-n,True,2.57,0.04
hartebeest,hartebeest,02422106-n,02422106-n,True,2.6,0.05
impala,impala,02422699-n,02422699-n,True,2.61,0.05
Aepyceros melampus,Aepyceros,02422699-n,02422561-n,False,2.57,0.04
gazelle,gazelle,02423022-n,02423022-n,True,2.55,0.04
Arabian camel,Arabian camel,02437312-n,02437312-n,True,2.75,0.04
dromedary,dromaeosaur,02437312-n,01717860-n,False,2.69,0.04
Camelus dromedarius,camellia,02437312-n,12929403-n,False,2.59,0.05
llama,llama,02437616-n,02437616-n,True,2.63,0.04
weasel,weasel,02441942-n,10771990-n,False,2.61,0.05
mink,mink,02442845-n,14765497-n,False,2.73,0.05
polecat,polecat,02443114-n,02443114-n,True,2.6,0.04
fitch,proctor,02443114-n,10478960-n,False,2.61,0.05
foulmart,foul,02443114-n,01147855-v,False,2.83,0.05
foumart,Fauve,02443114-n,10082423-n,False,2.61,0.04
Mustela putorius,mustachio,02443114-n,05262534-n,False,2.64,0.05
black-footed ferret,black-footed ferret,02443484-n,02443484-n,True,2.56,0.04
ferret,ferret,02443484-n,02443346-n,False,2.6,0.05
Mustela nigripes,nipa,02443484-n,07891613-n,False,2.58,0.05
otter,otter,02444819-n,14765785-n,False,2.59,0.04
skunk,skunk,02445715-n,02445715-n,True,2.59,0.05
polecat,polecat,02445715-n,02443114-n,False,2.9,0.04
wood pussy,wood,02445715-n,15098161-n,False,2.67,0.04
badger,badger,02447366-n,02447366-n,True,2.69,0.05
armadillo,armadillo,02454379-n,02454379-n,True,2.82,0.05
three-toed sloth,three-toed sloth,02457408-n,02457408-n,True,2.83,0.05
ai,artificial intelligence,02457408-n,06133203-n,False,3.26,0.05
Bradypus tridactylus,triskelion,02457408-n,04485884-n,False,2.82,0.05
orangutan,orangutan,02480495-n,02480495-n,True,2.7,0.05
orang,orangutan,02480495-n,02480495-n,True,2.7,0.05
orangutang,orangutan,02480495-n,02480495-n,True,2.64,0.05
Pongo pygmaeus,pygmy,02480495-n,10496626-n,False,2.79,0.05
gorilla,gorilla,02480855-n,02480855-n,True,2.65,0.04
Gorilla gorilla,gorilla,02480855-n,02480855-n,True,2.69,0.04
chimpanzee,chimpanzee,02481823-n,02481823-n,True,2.63,0.07
chimp,chichi,02481823-n,09916109-n,False,2.77,1.54
Pan troglodytes,pan,02481823-n,01998302-v,False,3.11,0.05
gibbon,gibbon,02483362-n,02483362-n,True,2.62,0.05
Hylobates lar,hypobasidium,02483362-n,12994711-n,False,2.67,0.05
siamang,siamang,02483708-n,02483708-n,True,2.61,0.05
Hylobates syndactylus,Hylobates,02483708-n,02483224-n,False,2.63,0.05
Symphalangus syndactylus,synapsid,02483708-n,01719403-n,False,2.59,0.04
guenon,guenon,02484975-n,02484975-n,True,2.63,0.05
guenon monkey,guenon,02484975-n,02484975-n,True,2.71,0.05
patas,patas,02486261-n,02486261-n,True,2.63,0.04
hussar monkey,hussar,02486261-n,10194341-n,False,2.86,0.05
Erythrocebus patas,eriogonum,02486261-n,12602262-n,False,2.71,0.05
baboon,baboon,02486410-n,02486410-n,True,2.59,0.04
macaque,macaque,02487347-n,02487347-n,True,2.59,0.04
langur,langur,02488291-n,02488291-n,True,2.61,0.05
colobus,colobus,02488702-n,02488702-n,True,2.58,0.04
colobus monkey,colobus,02488702-n,02488702-n,True,2.55,0.05
proboscis monkey,proboscis monkey,02489166-n,02489166-n,True,2.68,0.04
Nasalis larvatus,larvacean,02489166-n,01470479-n,False,3.0,0.05
marmoset,true marmoset,02490219-n,02490597-n,False,2.73,0.04
capuchin,capuchin,02492035-n,02958264-n,False,2.74,0.05
ringtail,ringtail,02492035-n,01614690-n,False,2.82,0.05
Cebus capucinus,Cebuan,02492035-n,09697246-n,False,2.82,0.05
howler monkey,howler monkey,02492660-n,02492660-n,True,2.74,0.04
howler,howler,02492660-n,00076323-n,False,2.69,0.04
titi,titi,02493509-n,12751172-n,False,2.77,0.05
titi monkey,titi,02493509-n,02493509-n,True,2.77,0.05
spider monkey,spider monkey,02493793-n,02493793-n,True,2.73,0.05
Ateles geoffroyi,Geoffroea,02493793-n,12531144-n,False,2.73,0.04
squirrel monkey,squirrel monkey,02494079-n,02494079-n,True,2.74,0.05
Saimiri sciureus,scimitar,02494079-n,04147793-n,False,2.66,0.06
Madagascar cat,Madagascar cat,02497673-n,02497673-n,True,2.73,0.05
ring-tailed lemur,lemur,02497673-n,02496913-n,False,2.75,0.05
Lemur catta,Madagascar cat,02497673-n,02497673-n,True,2.56,0.05
indri,genus Indri,02500267-n,02500144-n,False,2.77,0.05
indris,woolly indris,02500267-n,02500596-n,False,2.57,0.04
Indri indri,genus Indri,02500267-n,02500144-n,False,2.59,0.04
Indri brevicaudatus,genus Indri,02500267-n,02500144-n,False,2.51,0.04
Indian elephant,Indian elephant,02504013-n,02504013-n,True,2.52,0.04
Elephas maximus,emperor,02504013-n,10053004-n,False,2.53,0.04
African elephant,African elephant,02504458-n,02504458-n,True,2.54,0.04
Loxodonta africana,Loxodonta,02504458-n,02504323-n,False,2.53,0.04
lesser panda,lesser panda,02509815-n,02509815-n,True,2.74,0.05
red panda,lesser panda,02509815-n,02509815-n,True,2.7,0.05
panda,panda car,02509815-n,03881534-n,False,2.63,0.05
bear cat,bear,02509815-n,02131653-n,False,2.5,0.04
cat bear,bear,02509815-n,02131653-n,False,2.53,0.04
Ailurus fulgens,fucus,02509815-n,01405007-n,False,2.53,0.04
giant panda,giant panda,02510455-n,02510455-n,True,2.66,0.05
panda,panda car,02510455-n,03881534-n,False,3.17,0.06
panda bear,giant panda,02510455-n,02510455-n,True,2.7,0.05
coon bear,coon,02510455-n,09613559-n,False,2.71,0.05
Ailuropoda melanoleuca,Ailuropoda,02510455-n,02510240-n,False,2.53,0.04
barracouta,barracouta,02514041-n,02514041-n,True,2.52,0.05
snoek,snook,02514041-n,02560110-n,False,2.51,0.05
eel,eel,02526121-n,07783967-n,False,2.51,0.05
coho,coho,02536864-n,02536864-n,True,2.54,0.04
cohoe,pahoehoe,02536864-n,14931559-n,False,2.63,0.04
coho salmon,coho,02536864-n,02536864-n,True,2.78,0.05
blue jack,bluejacket,02536864-n,09861395-n,False,2.84,0.04
silver salmon,silver salmon,02536864-n,07796468-n,False,2.62,0.04
Oncorhynchus kisutch,Hygrophorus turundus,02536864-n,13073055-n,False,2.56,0.05
rock beauty,rock beauty,02606052-n,02606052-n,True,2.61,0.04
Holocanthus tricolor,hortensia,02606052-n,12788854-n,False,2.54,0.05
anemone fish,anemone fish,02607072-n,02607072-n,True,2.57,2.61
sturgeon,sturgeon,02640242-n,02640242-n,True,2.88,0.04
gar,gar,02641379-n,02641379-n,True,3.15,0.05
garfish,gadfly,02641379-n,02193009-n,False,2.52,0.04
garpike,gamine,02641379-n,10119609-n,False,2.48,0.04
billfish,billfish,02641379-n,02630739-n,False,2.49,0.04
Lepisosteus osseus,Lepisosteidae,02641379-n,02641063-n,False,2.41,2.58
lionfish,lionfish,02643566-n,02643566-n,True,2.98,0.04
puffer,puffer,02655020-n,02655020-n,True,2.53,0.04
pufferfish,puffer,02655020-n,02655020-n,True,2.51,0.05
blowfish,blowfish,02655020-n,07781972-n,False,2.51,0.04
globefish,redfish,02655020-n,07792117-n,False,2.51,0.04
abacus,abacus,02666196-n,02666196-n,True,2.55,0.04
abaya,abaya,02667093-n,02667093-n,True,2.66,0.04
academic gown,academic gown,02669723-n,02669723-n,True,2.54,0.04
academic robe,academic gown,02669723-n,02669723-n,True,2.52,0.04
judge's robe,robe,02669723-n,04097866-n,False,2.51,0.04
accordion,accordion,02672831-n,02672831-n,True,2.55,0.04
piano accordion,accordion,02672831-n,02672831-n,True,2.52,0.04
squeeze box,squeeze for,02672831-n,02506068-v,False,2.51,0.04
acoustic guitar,acoustic guitar,02676566-n,02676566-n,True,2.47,0.04
aircraft carrier,aircraft carrier,02687172-n,02687172-n,True,2.6,0.04
carrier,carrier,02687172-n,09897696-n,False,2.5,0.04
flattop,flat,02687172-n,09281411-n,False,2.52,0.04
attack aircraft carrier,aircraft carrier,02687172-n,02687172-n,True,2.48,0.04
airliner,airliner,02690373-n,02690373-n,True,2.5,0.04
airship,airship,02692877-n,02692877-n,True,2.52,0.04
dirigible,intangible,02692877-n,02391867-a,False,2.49,0.05
altar,altar,02699494-n,02699494-n,True,2.49,0.04
ambulance,ambulance,02701002-n,02701002-n,True,2.5,0.05
amphibian,amphibian,02704792-n,02704792-n,True,2.49,0.04
amphibious vehicle,amphibious operation,02704792-n,00981180-n,False,2.8,0.05
analog clock,analog clock,02708093-n,02708093-n,True,2.53,0.04
apiary,apiary,02727426-n,02727426-n,True,2.54,0.04
bee house,bee,02727426-n,02206856-n,False,2.6,0.04
apron,apron,02730930-n,02730930-n,True,2.49,0.04
ashcan,ashcan,02747177-n,02747177-n,True,2.5,0.04
