query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
sand is wet,sand,15019030-n,15019030-n,True,2.49,0.08
stones on the sand,sand,15019030-n,15019030-n,True,2.46,0.09
sit on sand,sand,15019030-n,15019030-n,True,2.47,0.08
zebras on the sand,zebra,15019030-n,02391049-n,False,2.46,0.08
mound of sand,mound,15019030-n,03792048-n,False,2.53,0.09
some sand,sand,15019030-n,15019030-n,True,2.67,0.09
seaweed on the sand,seaweed,15019030-n,01397497-n,False,2.68,0.09
sand is clumpy,sand,15019030-n,15019030-n,True,2.48,0.08
of sand,sand,15019030-n,15019030-n,True,2.49,0.09
shadow in sand,shadow,15019030-n,13984944-n,False,2.61,0.08
surboard in sand,sand,15019030-n,15019030-n,True,2.68,0.08
soft sand,sand,15019030-n,15019030-n,True,2.6,0.48
in sand,sand,15019030-n,15019030-n,True,2.5,0.08
near sand,beach,15019030-n,09217230-n,False,2.48,0.08
sand is dry,sand,15019030-n,15019030-n,True,2.46,0.08
sand.,sand,15019030-n,15019030-n,True,2.46,0.08
sand is dark brown,sand,15019030-n,15019030-n,True,2.48,0.08
boat is on sand.,surfboat,15019030-n,04363671-n,False,2.47,0.09
surfer on sand.,surfer,15019030-n,10679054-n,False,2.48,0.08
shadow in the sand,shadow,15019030-n,13959642-n,False,2.49,0.08
red sand,sand,15019030-n,15019030-n,True,2.47,0.09
legs in sand,sandal,15019030-n,04133789-n,False,2.46,0.09
shadows on the sand,shadow,15019030-n,13984944-n,False,2.48,0.08
sand bumpy,sand dollar,15019030-n,02319555-n,False,2.59,0.08
from sand,sand,15019030-n,15019030-n,True,2.66,0.09
snowboard on sand,snowboard,15019030-n,04251791-n,False,2.68,0.09
indention in sand,sand,15019030-n,15019030-n,True,2.47,0.09
in the sand,sand,15019030-n,15019030-n,True,2.46,0.08
on sand,sand,15019030-n,15019030-n,True,2.45,0.08
trash can on sand,sand,15019030-n,15019030-n,True,2.46,0.08
sand is nearly white,white,15019030-n,04579986-n,False,2.48,0.09
wet sand,sand,15019030-n,15019030-n,True,2.46,0.08
sand is white,white,15019030-n,04579986-n,False,2.55,0.09
sand that's wet,sand,15019030-n,15019030-n,True,2.6,0.08
pink sand,sand,15019030-n,15019030-n,True,2.45,0.09
green sand,sand,15019030-n,15019030-n,True,2.59,0.09
stands in sand,sand,15019030-n,15019030-n,True,2.52,0.08
sand boarding,boarding,15019030-n,02857365-n,False,2.48,0.09
section of sand,sand,15019030-n,15019030-n,True,2.46,0.08
towards sand,sand,15019030-n,15019030-n,True,2.47,0.08
dry sand,sand,15019030-n,15019030-n,True,2.48,0.08
sand is edged,sand,15019030-n,15019030-n,True,2.47,0.08
white sand,sand,15019030-n,15019030-n,True,2.48,0.08
packed sand,sand,15019030-n,15019030-n,True,2.49,0.09
sand elevated,beach,15019030-n,09217230-n,False,2.45,0.12
sand is tan.,sand,15019030-n,15019030-n,True,2.5,0.09
sand is very light,sand,15019030-n,15019030-n,True,2.47,0.09
tents in sand,tent,15019030-n,04411264-n,False,2.47,0.08
woman in sand,sand,15019030-n,15019030-n,True,2.47,0.09
footprints on sand,sandal,15019030-n,04133789-n,False,2.47,3.09
sand is tan,sand,15019030-n,15019030-n,True,2.44,0.09
sand is brown,sand,15019030-n,15019030-n,True,2.48,0.08
trampled sand,sand,15019030-n,15019030-n,True,2.47,0.08
grass in sand,beach grass,15019030-n,12103349-n,False,2.45,0.09
sands,sand,15019030-n,15019030-n,True,2.45,0.09
part of some sand,sand,15019030-n,15019030-n,True,2.66,0.09
pile of sand,sand,15019030-n,15019030-n,True,2.52,0.09
patch of sand,sand,15019030-n,15019030-n,True,2.46,0.08
ground has sand,sand,15019030-n,15019030-n,True,2.48,0.08
sand is dirty,sand,15019030-n,15019030-n,True,2.45,0.08
sand is full,sand,15019030-n,15019030-n,True,2.45,0.09
liquid in a cup,cup,03147509-n,13619168-n,False,2.45,0.08
clear cup,cup,03147509-n,03147509-n,True,2.46,0.08
yellow cup.,cup,03147509-n,03148130-n,False,2.49,0.58
man holding a cup,cup,03147509-n,03147509-n,True,2.5,0.11
red cup,cup,03147509-n,03148130-n,False,2.5,0.1
two cups of slushies,slush,03147509-n,15043308-n,False,2.52,0.11
blue cup,blue,03147509-n,08480847-n,False,2.48,0.08
people drink in cups,cup,03147509-n,03147509-n,True,2.5,0.09
black cup,black felt cup,03147509-n,12984160-n,False,2.49,0.08
cup,cup,03147509-n,07930864-n,False,2.47,0.08
photo of a cup,loving cup,03147509-n,03693707-n,False,2.48,0.61
beverage in a cup,cup,03147509-n,03147509-n,True,2.52,0.09
sealed cup,sealed,03147509-n,02086667-a,False,2.46,0.1
utensils in a cup,utensil,03147509-n,04516672-n,False,2.47,0.11
pink cup,cup,03147509-n,03148130-n,False,2.48,0.11
starbuck's cup,cup,03147509-n,03148130-n,False,2.49,0.12
measuring cups,measuring cup,03147509-n,03733805-n,False,2.63,2.22
saucer with a cup,saucer,03147509-n,04139291-n,False,3.23,0.08
green cup,cup,03147509-n,03148130-n,False,2.46,0.08
measuring cup,measuring cup,03147509-n,03733805-n,False,2.46,0.08
yellow cup,yellow,03147509-n,00289840-v,False,2.45,0.08
"plastic cup""",cup,03147509-n,03148130-n,False,2.48,0.09
plastic cups,cup,03147509-n,03147509-n,True,2.47,0.08
pk red cups,redshank,03147509-n,02028035-n,False,2.46,0.09
red cups,cup,03147509-n,07930864-n,False,2.46,0.08
number on cup,measuring cup,03147509-n,03733805-n,False,2.46,0.09
white cups,white goods,03147509-n,04580493-n,False,2.49,0.09
cup is red,cup,03147509-n,13766733-n,False,2.47,0.08
drinking cup,cup,03147509-n,03147509-n,True,2.49,0.08
flattened cup,cup,03147509-n,00477828-v,False,2.52,0.08
three cups,cup,03147509-n,07930864-n,False,2.48,0.08
3 cups,cup,03147509-n,07930864-n,False,2.46,0.08
baking cups,baked goods,03147509-n,07622061-n,False,2.46,0.61
drinking from cups,coffee cup,03147509-n,03063073-n,False,3.02,0.09
one cup is seen,loving cup,03147509-n,03693707-n,False,2.48,0.3
plastic cup,cup,03147509-n,03148130-n,False,2.66,0.08
brown liquid in cup,brown cup,03147509-n,12968309-n,False,2.56,0.08
rim of cup,rim,03147509-n,02329999-v,False,2.48,0.08
cup is white,white,03147509-n,04579986-n,False,2.53,0.08
mearuring cup,cup,03147509-n,00189062-v,False,2.61,0.08
white disposable cup,cup,03147509-n,03147509-n,True,2.52,0.08
small cup,cup,03147509-n,03147509-n,True,2.45,0.08
white cup,cup,03147509-n,03148130-n,False,2.49,0.08
cup is filled,cup,03147509-n,03147509-n,True,2.47,1.42
people drink in cup,cup,03147509-n,03147509-n,True,3.1,0.12
solo cup,loving cup,03147509-n,03693707-n,False,2.5,0.11
cups are empty,empty,03147509-n,03284308-n,False,2.47,0.1
cups,cup,03147509-n,07930864-n,False,2.52,0.09
this is a cup,cup,03147509-n,07930864-n,False,2.48,0.08
brown cup,brown cup,03147509-n,12968309-n,False,2.5,0.08
legs of the zebra,zebra,02391049-n,02391049-n,True,2.5,0.09
eight zebras,zebra,02391049-n,02391049-n,True,2.46,0.08
front leg of a zebra,grevy's zebra,02391049-n,02391508-n,False,2.48,0.09
striped zebra,zebra,02391049-n,02391049-n,True,2.47,0.27
an adult zebra,zebra,02391049-n,02391049-n,True,2.46,0.09
ears of a zebra,zebra,02391049-n,02391049-n,True,2.46,0.08
zebra is looking,zebra,02391049-n,02391049-n,True,2.5,0.09
back of zebra,zebra,02391049-n,02391049-n,True,2.46,0.08
adult zebra,zebra,02391049-n,02391049-n,True,2.47,0.08
zebra sees ahead,zebra,02391049-n,02391049-n,True,2.46,0.08
pair of zebras,zebra,02391049-n,02391049-n,True,2.45,0.09
another zebra,zebra,02391049-n,02391049-n,True,2.46,0.09
zebras are short,grevy's zebra,02391049-n,02391508-n,False,2.48,0.09
zebra sees something,zebra,02391049-n,02391049-n,True,2.58,0.1
zebras standing,zebra,02391049-n,02391049-n,True,2.49,0.09
juvenile zebra,zebra,02391049-n,02391049-n,True,2.47,0.08
zebra's,zebra,02391049-n,02391049-n,True,2.48,0.09
white zebra,zebra,02391049-n,02391049-n,True,2.46,0.08
zebra crossing,crossing,02391049-n,03137228-n,False,2.47,0.09
smaller zebra,grevy's zebra,02391049-n,02391508-n,False,2.47,0.09
nose of the zebra,grevy's zebra,02391049-n,02391508-n,False,2.46,0.08
five zebras,zebra,02391049-n,02391049-n,True,2.47,0.43
zebra not tall,zebra,02391049-n,02391049-n,True,2.46,0.09
zebra.,zebra,02391049-n,02391049-n,True,2.46,0.09
zebras,zebra,02391049-n,02391049-n,True,2.49,0.09
zebra is dirty,zebra,02391049-n,02391049-n,True,2.46,0.08
3 zebras,zebra,02391049-n,02391049-n,True,2.47,0.08
zebra looking,zebra,02391049-n,02391049-n,True,2.52,0.09
black white zebra,zebra,02391049-n,02391049-n,True,2.47,0.08
ears of zebra,zebra,02391049-n,02391049-n,True,2.46,2.5
zebra looks downward,grevy's zebra,02391049-n,02391508-n,False,3.03,2.73
zebras eyelash,grevy's zebra,02391049-n,02391508-n,False,3.18,0.09
zebra is bent over,zebra,02391049-n,02391049-n,True,2.5,0.08
zebras stand close,zebra,02391049-n,02391049-n,True,2.45,0.09
one zebra,zebra,02391049-n,02391049-n,True,2.45,0.09
body of a zebra,zebra,02391049-n,02391049-n,True,2.49,0.09
some zebras,zebra,02391049-n,02391049-n,True,2.46,0.09
mane on a zebra,zebra,02391049-n,02391049-n,True,2.49,0.09
zebra looking down,grevy's zebra,02391049-n,02391508-n,False,2.64,0.08
zebra on the right,zebra,02391049-n,02391049-n,True,2.49,0.09
four zebras,zebra,02391049-n,02391049-n,True,2.47,0.08
zebras are eating,zebra,02391049-n,02391049-n,True,2.49,0.09
zebra,zebra,02391049-n,02391049-n,True,2.56,0.09
zebra stands close,zebra,02391049-n,02391049-n,True,2.69,0.08
tallest zebra,giraffe,02391049-n,02439033-n,False,2.53,0.09
zebra on the left,zebra,02391049-n,02391049-n,True,2.48,0.36
few zebras,zebra,02391049-n,02391049-n,True,2.44,0.09
leg of a zebra,grevy's zebra,02391049-n,02391508-n,False,2.48,0.2
left zebra,zebra,02391049-n,02391049-n,True,2.47,0.08
zebras together,zebra,02391049-n,02391049-n,True,2.49,0.09
head of a zebra,zebra,02391049-n,02391049-n,True,2.48,0.09
healthy zebras,zebra,02391049-n,02391049-n,True,2.46,0.09
head of the zebra,zebra,02391049-n,02391049-n,True,2.49,0.08
zebras are striped,zebra,02391049-n,02391049-n,True,2.49,0.08
tree next to  zebra,zebrawood,02391049-n,11745817-n,False,2.45,0.09
tail of a zebra,zebra-tailed lizard,02391049-n,01678657-n,False,2.49,0.09
hooves of a zebra,zebra,02391049-n,02391049-n,True,2.5,0.09
zebra looks down,zebra,02391049-n,02391049-n,True,2.46,0.09
young zebra,zebra,02391049-n,02391049-n,True,2.48,0.08
zebra is black,zebra,02391049-n,02391049-n,True,2.46,0.1
zebra is muddy,zebra,02391049-n,02391049-n,True,2.6,0.08
mane of a zebra,zebra,02391049-n,02391049-n,True,2.46,0.09
zebras are standing,zebra,02391049-n,02391049-n,True,2.46,0.09
stripes on zebra,grevy's zebra,02391049-n,02391508-n,False,2.58,0.09
stripes of a zebra,grevy's zebra,02391049-n,02391508-n,False,2.46,0.08
adult zebras,zebra,02391049-n,02391049-n,True,2.46,0.08
zebras eating,zebra,02391049-n,02391049-n,True,2.55,0.08
zebras are two,zebra,02391049-n,02391049-n,True,2.48,0.09
there are two zebras,zebra,02391049-n,02391049-n,True,2.48,0.09
left back zebra,zebra,02391049-n,02391049-n,True,2.48,0.08
zebra looks ahead,zebra,02391049-n,02391049-n,True,2.46,0.59
ear of the zebra,zebra,02391049-n,02391049-n,True,2.51,0.09
two zebras,zebra,02391049-n,02391049-n,True,2.49,0.09
very young zebra,zebra,02391049-n,02391049-n,True,2.47,0.08
side of zebra,zebra,02391049-n,02391049-n,True,2.48,0.08
grass behind zebra,zebra,02391049-n,02391049-n,True,2.46,0.08
mane of the zebra,zebra,02391049-n,02391049-n,True,2.48,0.08
zebras are playing,zebra,02391049-n,02391049-n,True,2.48,0.09
feet of the zebra,grevy's zebra,02391049-n,02391508-n,False,2.48,0.08
zebra seen,zebra,02391049-n,02391049-n,True,2.65,0.09
front zebra,zebra,02391049-n,02391049-n,True,2.66,0.08
zebra back,zebra,02391049-n,02391049-n,True,2.58,0.09
black zebra,zebra,02391049-n,02391049-n,True,2.47,0.08
next to the zebras,grevy's zebra,02391049-n,02391508-n,False,2.48,0.09
zebras are close,zebra,02391049-n,02391049-n,True,2.45,0.09
this is a zebra,zebra,02391049-n,02391049-n,True,2.46,0.09
big zebras,zebra,02391049-n,02391049-n,True,2.49,0.09
face of the zebra,grevy's zebra,02391049-n,02391508-n,False,2.49,0.08
belly of zebra,grevy's zebra,02391049-n,02391508-n,False,2.58,0.09
larger zebra,grevy's zebra,02391049-n,02391508-n,False,2.46,0.11
eye of zebra,grevy's zebra,02391049-n,02391508-n,False,2.49,0.08
small zebra,zebra,02391049-n,02391049-n,True,2.49,0.08
head of zebra,zebra,02391049-n,02391049-n,True,2.44,0.08
zebra looks away,zebra,02391049-n,02391049-n,True,2.64,0.57
three zebras,zebra,02391049-n,02391049-n,True,2.5,0.09
standing zebra,zebra,02391049-n,02391049-n,True,2.48,0.08
pallets waiting,pallet,05128370-n,03879582-n,False,2.61,0.09
pallet.,pallet,05128370-n,03879582-n,False,2.67,0.59
pallets,pallet,05128370-n,03879336-n,False,2.59,0.09
wooden palette,palette,05128370-n,03878674-n,False,2.48,0.09
pallet,pallet,05128370-n,03879582-n,False,2.49,0.09
palette,palette,05128370-n,03878674-n,False,2.48,0.09
chevron,chevron,07269552-n,03015975-n,False,2.46,0.08
two workers,workmate,09632518-n,10791820-n,False,2.45,0.08
workers are in,worker,09632518-n,09632518-n,True,2.47,0.13
workers are,worker,09632518-n,09632518-n,True,2.49,0.08
worker,worker,09632518-n,09632518-n,True,2.45,0.08
workers,worker,09632518-n,09632518-n,True,2.45,0.08
nearby workers,worker,09632518-n,09632518-n,True,2.45,0.08
white rail,rail,04047401-n,04046590-n,False,2.47,0.08
lowest rail,rail,04047401-n,04046590-n,False,2.47,0.08
white railing,railing,04047401-n,04047733-n,False,2.48,0.08
handle rail,rail,04047401-n,04046590-n,False,2.6,0.08
third highest rail,third rail,04047401-n,04426184-n,False,2.71,0.08
grinding on a rail,grinding,04047401-n,11460063-n,False,2.46,0.08
two railings,railing,04047401-n,04047401-n,True,2.48,0.09
3 rails,third rail,04047401-n,04426184-n,False,2.48,0.08
bike by rail,rail,04047401-n,04046590-n,False,2.49,0.08
second highest rail,third rail,04047401-n,04426184-n,False,2.5,0.08
part of a rail,rail,04047401-n,04046590-n,False,2.45,0.08
snow on railing,railing,04047401-n,04047401-n,True,2.46,0.09
railing is small,railing,04047401-n,04047401-n,True,2.48,0.08
railings are orange,railing,04047401-n,04047733-n,False,2.45,0.08
blue rail,rail,04047401-n,04046590-n,False,2.47,0.08
image of rails.,picture rail,04047401-n,03931980-n,False,2.47,0.08
railing.,railing,04047401-n,04047733-n,False,2.46,0.08
railings,railing,04047401-n,04047733-n,False,2.46,0.08
rail,rail,04047401-n,04046590-n,False,2.47,0.08
grab rail,rail,04047401-n,04046590-n,False,2.47,0.08
black railing,railing,04047401-n,04047733-n,False,2.46,0.08
grinding rail,rail,04047401-n,04046590-n,False,2.5,0.08
second rails,crake,04047401-n,02015554-n,False,2.46,0.08
green railing,railing,04047401-n,04047401-n,True,2.47,0.09
rails,ruby,04047401-n,13372262-n,False,2.47,0.08
balancing rails,balance,04047401-n,02777100-n,False,2.48,0.08
railing is long,railing,04047401-n,04047401-n,True,2.47,0.08
ornate railings,railing,04047401-n,04047733-n,False,2.53,0.13
train on rails,train,04047401-n,01936537-v,False,2.46,0.08
railing is blue,railing,04047401-n,04047733-n,False,2.48,0.08
more metal railing,railing,04047401-n,04047733-n,False,2.48,0.08
rail is silver,rail,04047401-n,04046590-n,False,2.47,0.08
green rail,rail,04047401-n,04046590-n,False,2.49,0.08
railings.,railing,04047401-n,04047733-n,False,2.46,0.08
two rails,rail,04047401-n,02330407-v,False,2.46,0.08
red railing,railing,04047401-n,04047401-n,True,2.46,0.08
railing,railing,04047401-n,04047401-n,True,2.48,0.08
railing behind,railing,04047401-n,04047401-n,True,2.49,0.08
edge of a rail,rail,04047401-n,04046590-n,False,2.48,0.08
down railing,railing,04047401-n,04047401-n,True,2.48,0.08
wooden rail,rail,04047401-n,04046590-n,False,2.46,0.08
arms on rail,rail,04047401-n,04046590-n,False,2.46,0.08
rails are blue,Payne's grey,04047401-n,14923207-n,False,2.48,0.08
bikes resting rail,rail,04047401-n,04046590-n,False,2.46,0.08
inspect the rails,railing,04047401-n,04047733-n,False,2.46,0.08
top rail,rail,04047401-n,04046590-n,False,2.48,0.1
dead branch,deadwood,08401248-n,13163553-n,False,2.47,0.09
branches.,branch,08401248-n,09228324-n,False,2.47,0.08
long branches,branch,08401248-n,09228324-n,False,2.47,0.08
leaves on a branch,branch,08401248-n,13163250-n,False,2.46,0.08
tree with branches,tree,08401248-n,13104059-n,False,2.46,0.08
thin branch,branch,08401248-n,09228324-n,False,2.48,0.08
drooping branches,drooping,08401248-n,02403944-s,False,2.46,0.08
pile of branches,branch,08401248-n,09228324-n,False,2.49,0.08
tangled branches,branch,08401248-n,09228324-n,False,2.47,0.08
upper branch,branch,08401248-n,09228324-n,False,2.47,0.08
trees with branches,tree,08401248-n,13104059-n,False,2.46,0.08
brown branch,branch,08401248-n,09228324-n,False,2.48,0.08
leaves and branches,leaf,08401248-n,13152742-n,False,2.47,0.08
small branch,branch,08401248-n,09228324-n,False,2.46,2.54
olive branch,olive tree,08401248-n,12300840-n,False,3.1,2.39
lower branch,branch,08401248-n,09228324-n,False,2.48,0.09
branches are hanging,branch,08401248-n,09228324-n,False,2.48,0.1
bare branch,branchless,08401248-n,00614680-a,False,2.48,0.1
empty branch,branch,08401248-n,09228324-n,False,2.46,0.11
fanlike branches,branched,08401248-n,00613866-s,False,2.48,0.08
holly branch,American holly,08401248-n,12757816-n,False,2.46,0.08
part of a branch,branch,08401248-n,09228324-n,False,2.42,0.08
dead branches,deadwood,08401248-n,13163553-n,False,2.51,1.92
empty branches,branchless,08401248-n,00614680-a,False,2.45,0.67
thin branches,thick-branched,08401248-n,00614518-s,False,3.07,0.1
bare branches,branchless,08401248-n,00614680-a,False,2.47,0.1
branches of the,branch,08401248-n,09228324-n,False,2.52,0.11
white branch,branch,08401248-n,09228324-n,False,2.48,0.08
branch in,branch,08401248-n,09228324-n,False,2.47,0.08
large wooden branch,branch,08401248-n,09228324-n,False,2.45,0.08
big branch,branch,08401248-n,09228324-n,False,2.5,0.08
trees and branches,tree,08401248-n,13104059-n,False,2.46,0.08
many branches,branch,08401248-n,00328802-v,False,2.48,0.08
broken branch,branch,08401248-n,09228324-n,False,2.59,0.08
pine branch,pine,08401248-n,11608250-n,False,2.51,0.08
leafy branch,branch,08401248-n,13163250-n,False,2.46,0.08
green branches,branch,08401248-n,09228324-n,False,2.46,0.08
branches lean,branch,08401248-n,09228324-n,False,2.45,0.08
tree has branch,tree,08401248-n,13104059-n,False,2.47,0.08
sparse branches,branched,08401248-n,00613866-s,False,2.44,0.1
big branches,branch,08401248-n,09228324-n,False,2.47,0.08
leaves on branches,branch,08401248-n,13163250-n,False,2.46,0.08
dried branches,dried fruit,08401248-n,07752377-n,False,2.47,0.08
pale dead branch,deadwood,08401248-n,13163553-n,False,2.46,0.08
branches,branch,08401248-n,00328802-v,False,2.46,0.56
large branches,branch,08401248-n,09228324-n,False,2.46,0.09
branch,branch,08401248-n,09228324-n,False,2.48,0.09
black and gray wheel,wheel,04574999-n,04575723-n,False,2.45,0.08
cart w/ wheel,cart,04574999-n,02970849-n,False,2.44,0.08
and has wheels,wheel,04574999-n,04574999-n,True,2.46,0.08
red wheel,wheel,04574999-n,04575723-n,False,2.44,0.08
colorful wheels,wheel,04574999-n,04574999-n,True,2.46,0.09
middle wheel,fifth wheel,04574999-n,03334775-n,False,2.47,0.6
front  wheel,driving wheel,04574999-n,03244919-n,False,2.46,0.08
wheels are green,green,04574999-n,00521478-v,False,2.47,0.08
dark wheels,dark,04574999-n,00409440-a,False,2.5,0.55
wheel,wheel,04574999-n,04574999-n,True,2.47,0.09
skateboard's wheels,skateboard,04574999-n,04225987-n,False,2.47,0.08
back wheels,back,04574999-n,02767433-n,False,2.47,0.08
hind wheel,wheel,04574999-n,04575723-n,False,2.47,0.09
right wheel,wheel,04574999-n,02046441-v,False,2.47,0.08
two wheels,two-wheel,04574999-n,02819582-a,False,2.46,0.08
pink wheel,pink,04574999-n,04970916-n,False,2.49,0.08
on the rear wheel,rear,04574999-n,04059701-n,False,2.48,0.08
plane's wheel,wheel,04574999-n,04575723-n,False,2.44,0.08
back of a wheel,wheel,04574999-n,02046441-v,False,2.47,0.08
swiveling wheels,swivel,04574999-n,04373563-n,False,2.46,0.09
left wheel,left,04574999-n,05565548-n,False,2.46,0.08
red wheels,red-rimmed,04574999-n,02027480-s,False,2.47,0.08
green wheel,wheel,04574999-n,04575723-n,False,2.58,0.08
pole with wheels,pole,04574999-n,03976657-n,False,2.53,0.14
bright green wheels,chrome green,04574999-n,04967974-n,False,2.47,0.08
many wheels,wheeled,04574999-n,02555683-a,False,2.48,0.08
board with wheels,skateboard,04574999-n,04225987-n,False,2.44,0.08
inside of wheel,rim,04574999-n,04092305-n,False,2.48,0.09
one wheel,wheel,04574999-n,04575723-n,False,2.47,0.08
plane's wheels,plane,04574999-n,03954731-n,False,3.1,1.45
there are wheels,wheel,04574999-n,04574999-n,True,2.46,0.57
green wheels,wheel,04574999-n,01887020-v,False,2.46,0.11
tracking wheel,wheel,04574999-n,04575723-n,False,2.55,0.12
rear wheel,driving wheel,04574999-n,03244919-n,False,2.46,0.1
wheels are blue,blue,04574999-n,02855925-n,False,2.48,0.1
left rear wheel,left,04574999-n,05565548-n,False,2.48,0.08
ferris wheel,Ferris wheel,04574999-n,03329302-n,False,2.46,0.12
front left wheel,left,04574999-n,05565548-n,False,2.66,0.1
wheel stops,wheel,04574999-n,04575723-n,False,2.51,0.09
real wheel,driving wheel,04574999-n,03244919-n,False,2.68,0.09
wide wheels,wheel-like,04574999-n,02043142-s,False,2.64,0.08
front right wheel,driving wheel,04574999-n,03244919-n,False,2.66,0.08
with wheels,wheel,04574999-n,01887020-v,False,2.66,0.08
person has wheels,wheeled vehicle,04574999-n,04576211-n,False,2.58,0.09
right front wheel,right,04574999-n,05565337-n,False,2.47,0.08
with white wheels,white,04574999-n,04579986-n,False,2.47,0.08
number of wheels,four-wheel,04574999-n,02731461-a,False,2.48,0.08
4 wheels,four-wheel drive,04574999-n,03389761-n,False,2.48,0.09
spin wheel,spinning wheel,04574999-n,04279462-n,False,2.52,0.09
plane has wheels,plane,04574999-n,03954731-n,False,2.46,0.08
part of wheel,wheel,04574999-n,04574999-n,True,2.46,0.09
right rear wheel,right,04574999-n,05565337-n,False,2.46,0.08
steering  wheel,steering wheel,04574999-n,04313503-n,False,2.45,0.08
large wheel,wheel,04574999-n,04575723-n,False,2.45,0.09
six wheels,fifth wheel,04574999-n,03334912-n,False,2.45,0.08
3 wheels,three-wheel,04574999-n,02731174-a,False,2.48,0.08
spoke wheel,spoke,04574999-n,04283378-n,False,2.45,1.8
plastic wheel,wheel,04574999-n,04574999-n,True,3.08,1.41
steering wheel,steering wheel,04574999-n,04313503-n,False,3.01,2.84
pully wheel,pulley,04574999-n,04020298-n,False,2.49,0.08
three wheels,three-wheel,04574999-n,02731174-a,False,2.48,0.08
back has wheels,rear back,04574999-n,01981791-v,False,2.45,0.08
rear left wheel,rear,04574999-n,08629508-n,False,2.49,0.61
part of a wheel,rim,04574999-n,04092305-n,False,2.47,0.09
luggage on wheels,wheeled vehicle,04574999-n,04576211-n,False,2.49,0.09
single wheel,wheel,04574999-n,04574999-n,True,2.65,0.09
streering wheel,cartwheel,04574999-n,02973236-n,False,2.56,0.08
ten wheels,wheel,04574999-n,04574999-n,True,2.52,0.09
back left wheel,back,04574999-n,00560628-v,False,2.46,0.08
left wheels,left,04574999-n,05565548-n,False,2.45,0.6
left back wheel,left,04574999-n,05565548-n,False,2.63,0.14
rare wheel,wheel,04574999-n,04574999-n,True,2.5,0.09
five wheels,fifth wheel,04574999-n,03334912-n,False,2.63,0.09
steering wheel.,steering wheel,04574999-n,04313503-n,False,2.55,0.09
plastic wheels,wheeled vehicle,04574999-n,04576211-n,False,2.48,0.08
van's steering wheel,van,04574999-n,04520480-n,False,2.48,0.08
two  wheels,two-wheel,04574999-n,02819582-a,False,2.48,0.08
front wheels,front,04574999-n,03398467-n,False,2.48,0.08
"front wheel,",driving wheel,04574999-n,03244919-n,False,2.46,0.08
black wheel,black,04574999-n,02846260-n,False,2.49,0.08
white wheel,wheel,04574999-n,04575723-n,False,2.47,0.09
wheels are red,red-rimmed,04574999-n,02027480-s,False,2.48,0.08
four wheels,four-wheel drive,04574999-n,03389761-n,False,2.47,0.09
front wheel well,driven well,04574999-n,03243903-n,False,2.49,0.09
pink wheels,pink,04574999-n,04970916-n,False,2.48,0.08
cart has wheel,cartwheel,04574999-n,02973236-n,False,2.45,0.08
wheel well,wheel,04574999-n,04574999-n,True,2.45,0.68
reflection of wheels,buffing wheel,04574999-n,02912319-n,False,3.25,3.17
yellow wheels,yellow,04574999-n,00289840-v,False,2.71,0.11
left front wheel,left,04574999-n,05565548-n,False,2.49,0.11
black left wheel,wheel,04574999-n,04575723-n,False,2.48,0.11
black wheels,blacktop,04574999-n,14976871-n,False,2.5,0.09
"wheels""",cartwheel,04574999-n,02973236-n,False,2.48,0.08
wheels.,wheeled vehicle,04574999-n,04576211-n,False,2.48,0.08
yellow wheel,wheel,04574999-n,04574999-n,True,2.48,0.08
wheels are yellow,yellow,04574999-n,00289840-v,False,2.46,0.08
white wheels,white,04574999-n,04579986-n,False,2.48,0.08
edge of a wheel,rim,04574999-n,04092305-n,False,2.45,0.08
right back wheel,rear back,04574999-n,01981791-v,False,2.48,0.08
wheel on the front,wheel,04574999-n,04575723-n,False,2.49,0.08
one yellow wheel,wheel,04574999-n,04574999-n,True,2.61,0.08
wheels below airplan,air,04574999-n,08653314-n,False,2.63,0.08
four front wheels,four-wheel drive,04574999-n,03389761-n,False,2.66,0.09
right wheels,wheel,04574999-n,01887020-v,False,2.67,0.08
rear left wheels,rear,04574999-n,08629508-n,False,2.56,0.54
tire and wheel,tire,04574999-n,04440749-n,False,2.47,0.08
right bach wheel,wheel,04574999-n,04574999-n,True,2.48,0.09
wheel on front,wheel,04574999-n,04575723-n,False,2.46,0.68
brown wheel,wheel,04574999-n,04574999-n,True,3.03,0.1
chair has wheels,chair,04574999-n,03002096-n,False,2.47,0.11
lower wheel,wheel,04574999-n,04574999-n,True,2.71,0.11
one black wheel,wheel,04574999-n,04575723-n,False,2.5,0.11
wheels are angled,angled,04574999-n,02048247-s,False,2.51,0.1
large wheels,cartwheel,04574999-n,02973236-n,False,2.62,0.09
wheels on top,top,04574999-n,04454240-n,False,2.47,0.08
wheel is angled,wheel,04574999-n,04574999-n,True,2.47,0.09
spoke wheels,spoke,04574999-n,04283378-n,False,2.45,0.09
blue wheel,wheel,04574999-n,04575723-n,False,2.48,0.08
front wheel,driving wheel,04574999-n,03244919-n,False,2.47,0.08
three wheel,wheel,04574999-n,04575723-n,False,2.46,0.08
wheel.,driving wheel,04574999-n,03244919-n,False,2.45,0.09
wheels,wheel,04574999-n,04574999-n,True,2.47,0.09
wheels of skateboad,skateboard,04574999-n,04225987-n,False,2.43,0.09
blurred wheels,blurred,04574999-n,00430545-s,False,2.45,0.08
