query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
by side,side,08649345-n,05551318-n,False,2.4,0.0
steep side,steep,08649345-n,09445008-n,False,2.39,0.0
horse's side,horseback,08649345-n,01902274-n,False,2.4,0.0
bench near the side,bench,08649345-n,02828884-n,False,2.47,0.0
trees at the side,tree,08649345-n,13104059-n,False,2.57,0.0
tracks side by side,track,08649345-n,04463983-n,False,2.52,0.0
window's side,window,08649345-n,04588739-n,False,2.57,0.0
hair to one side,hair,08649345-n,05254795-n,False,2.61,0.0
side,side,08649345-n,05551318-n,False,2.53,0.0
wooden sides,side,08649345-n,08510666-n,False,2.58,0.0
hedges on the side,hedge thorn,08649345-n,11771746-n,False,2.42,0.0
on both sides,side,08649345-n,05551318-n,False,2.49,0.0
mirrors on side,mirror image,08649345-n,04747115-n,False,2.43,0.0
on side,side,08649345-n,05551318-n,False,2.41,0.0
window on side,window,08649345-n,04588739-n,False,2.41,0.0
cars parked on side,parking lot,08649345-n,08615638-n,False,2.4,0.0
person on side,side,08649345-n,05551318-n,False,2.41,0.0
right side is shaven,side,08649345-n,05551318-n,False,2.41,0.0
hinge on side,hinge,08649345-n,03521076-n,False,2.42,0.0
brown sides,brown,08649345-n,04971928-n,False,2.46,0.0
building on sides,side,08649345-n,08510666-n,False,2.41,0.0
plant on side,side,08649345-n,08649345-n,True,2.39,0.0
wires on side,wire,08649345-n,08684107-n,False,2.4,0.0
fence on the side,fence,08649345-n,03327234-n,False,2.43,0.0
window on side of,window,08649345-n,04588739-n,False,2.4,0.0
chairs on side,armchair,08649345-n,02738535-n,False,2.41,0.0
on the side of stree,styrax,08649345-n,12777436-n,False,2.4,0.0
bottom side,bottom,08649345-n,08511241-n,False,2.41,0.0
down side,side,08649345-n,02441215-a,False,2.59,0.0
bicycle on side,bicycle,08649345-n,02834778-n,False,2.45,0.0
writing on the side,side,08649345-n,05551318-n,False,2.4,0.0
rear side,rear,08649345-n,04059701-n,False,2.41,0.0
to one side,side,08649345-n,05551318-n,False,2.41,0.0
bike on it's side,side,08649345-n,05551318-n,False,2.4,0.0
side mirrors,rearview mirror,08649345-n,04059947-n,False,2.47,0.0
see chairs on side,armchair,08649345-n,02738535-n,False,2.47,0.0
bus' side,bus,08649345-n,02924116-n,False,2.56,0.0
logo on side,side,08649345-n,05551318-n,False,2.47,0.0
at the side,side,08649345-n,05551318-n,False,2.4,0.0
lower side,side,08649345-n,05551318-n,False,2.4,0.0
multiple sides,side,08649345-n,05551318-n,False,2.41,0.0
either side,side,08649345-n,05551318-n,False,2.4,0.0
chains on side,chain,08649345-n,02999936-n,False,2.42,0.0
bushes on the side,bush,08649345-n,08505018-n,False,2.4,0.0
to the side,side,08649345-n,05551318-n,False,2.41,0.0
horse on side,horseback,08649345-n,01902274-n,False,2.41,0.0
railing on side,railing,08649345-n,04047401-n,False,2.42,0.0
right top side,side,08649345-n,05551318-n,False,2.46,0.0
lights on sides,sidelight,08649345-n,04214649-n,False,2.5,0.0
trees along the side,tree,08649345-n,01616293-v,False,2.41,0.0
smooth sides,smooth,08649345-n,02313098-v,False,2.47,0.0
8 sides,eight-sided,08649345-n,00238712-s,False,2.6,0.0
left front side,left,08649345-n,05565548-n,False,2.61,0.0
bus has a side,bus,08649345-n,02924116-n,False,2.44,0.0
driver' side mirrors,car mirror,08649345-n,02965783-n,False,2.46,0.0
flat side,flat,08649345-n,09281411-n,False,2.4,0.0
this side,side,08649345-n,05551318-n,False,2.41,0.0
bag on side,bag,08649345-n,02773838-n,False,2.4,0.0
far side.,side,08649345-n,05551318-n,False,2.39,0.0
building's side,side door,08649345-n,04214535-n,False,2.4,0.0
wispy sides,wisp,08649345-n,10784436-n,False,2.41,0.0
window on the side,window,08649345-n,04588739-n,False,2.41,0.0
side burn,sideburn,08649345-n,05262802-n,False,2.4,0.0
on the side,side,08649345-n,05551318-n,False,2.41,0.0
mountian side,side,08649345-n,08649345-n,True,2.4,0.0
drink and sides.,side,08649345-n,05551318-n,False,2.41,0.0
master,master,10280130-n,10298647-n,False,2.38,0.0
conductor of train,train,04468005-n,04468476-n,False,2.4,0.0
platform by train,train,04468005-n,04468476-n,False,2.39,0.0
train stopped,train,04468005-n,04468476-n,False,2.39,0.0
winshield of train,train,04468005-n,04468476-n,False,2.4,0.0
red lines on train,train,04468005-n,04468476-n,False,2.4,0.0
top of train,train,04468005-n,04468476-n,False,2.39,0.0
right train,train,04468005-n,04468476-n,False,2.41,0.0
windows of train,train,04468005-n,04468476-n,False,2.39,0.0
stepney on train,train,04468005-n,04468476-n,False,2.39,0.0
multiple trains,train,04468005-n,04468005-n,True,2.39,0.0
of train,train,04468005-n,04468476-n,False,2.4,0.0
green train,train,04468005-n,04468476-n,False,2.39,0.0
graffiti on a train,train,04468005-n,04468476-n,False,2.4,0.0
looking at train,train,04468005-n,04468476-n,False,2.45,0.0
edge of a train,train,04468005-n,04468476-n,False,2.41,0.0
door to the train,train,04468005-n,04468476-n,False,2.41,0.0
front train,train,04468005-n,04468476-n,False,2.4,0.0
yellow door on train,train,04468005-n,04468476-n,False,2.39,0.0
trains.,train,04468005-n,04468476-n,False,2.4,0.0
two trains passing,train,04468005-n,04468005-n,True,2.38,0.0
at train crossing,crossing,04468005-n,03137228-n,False,2.4,0.0
top of the train,train,04468005-n,04468476-n,False,2.39,0.0
side of train,train,04468005-n,04468476-n,False,2.39,0.0
train parked,train,04468005-n,04468476-n,False,2.4,0.0
off train,train,04468005-n,04468476-n,False,2.4,0.0
on  train,train,04468005-n,04468476-n,False,2.41,0.0
wheels of train,train,04468005-n,04468476-n,False,2.39,0.0
train is white,train,04468005-n,04468476-n,False,2.4,0.0
train crossing,crossing,04468005-n,03137228-n,False,2.4,0.0
train to,train,04468005-n,01936537-v,False,2.4,0.0
lights of train.,train,04468005-n,04468476-n,False,2.4,0.0
big blue train,Big Blue,04468005-n,02836900-n,False,2.4,0.0
window of the train,train,04468005-n,04468476-n,False,2.4,0.0
number 9 train.,train,04468005-n,04468476-n,False,2.4,0.0
old train.,train,04468005-n,04468476-n,False,2.41,0.0
moving train,train,04468005-n,04468476-n,False,2.39,0.0
three trains,third rail,04468005-n,04426184-n,False,2.4,0.0
sign of a train,train,04468005-n,04468476-n,False,2.4,0.0
walkway above train,train,04468005-n,04468476-n,False,2.4,0.0
easel near train,easel,04468005-n,03262809-n,False,2.4,0.0
advertising on train,train,04468005-n,04468005-n,True,2.41,0.0
train is back,train,04468005-n,04468476-n,False,2.4,0.0
black train,train,04468005-n,04468476-n,False,2.4,0.0
train is in front,train,04468005-n,04468476-n,False,2.41,0.0
2 trains,train,04468005-n,04468005-n,True,2.4,0.0
train has red trim,train,04468005-n,04468476-n,False,2.4,0.0
two men on train,train,04468005-n,04468005-n,True,2.4,0.0
very long train,train,04468005-n,04468476-n,False,2.4,0.0
another train,train,04468005-n,04468476-n,False,2.4,0.0
stripes on train,train,04468005-n,04468476-n,False,2.4,0.0
trains top,train,04468005-n,04468476-n,False,2.4,0.0
train.,train,04468005-n,00100044-v,False,2.41,0.0
trains,train,04468005-n,04468476-n,False,2.4,0.0
shadow from train,shadow,04468005-n,10585359-n,False,2.43,0.0
smoke from train,smoker,04468005-n,04246855-n,False,2.39,0.0
train pulling up,pull in,04468005-n,02015384-v,False,2.4,0.0
train's,train,04468005-n,04468476-n,False,2.4,0.0
headlights on train,headlight,04468005-n,03503997-n,False,2.39,0.0
grey train,grey,04468005-n,03456186-n,False,2.4,0.0
design on the train,train,04468005-n,04468476-n,False,2.41,0.0
sign above train,train,04468005-n,04468476-n,False,2.39,0.0
long train,train,04468005-n,04468476-n,False,2.39,0.0
number on train,train,04468005-n,04468476-n,False,2.4,0.0
stripe on train,magnetic stripe,04468005-n,03707766-n,False,2.41,0.0
train is visible,train,04468005-n,04468476-n,False,2.4,0.0
white train,train,04468005-n,04468476-n,False,2.39,0.0
train is gray,grey,04468005-n,03456186-n,False,2.4,0.0
train is silver,silver,04468005-n,00289532-v,False,2.4,0.0
front of the train,train,04468005-n,04468476-n,False,2.39,0.0
front of a train,train,04468005-n,04468476-n,False,2.41,0.0
several trains,train,04468005-n,04468005-n,True,2.39,0.0
train looks old,train,04468005-n,04468476-n,False,2.41,0.0
train is red,train,04468005-n,04468476-n,False,2.39,0.0
train i,train,04468005-n,00100044-v,False,2.4,0.0
edge of train,edge,04468005-n,01246843-v,False,2.4,0.0
pilot (train),pilot engine,04468005-n,03939565-n,False,2.4,0.0
next to the train,train,04468005-n,04468476-n,False,2.41,0.0
train coming,train,04468005-n,04468476-n,False,2.39,0.0
train is orange,train,04468005-n,04468476-n,False,2.4,0.0
train is travelling,train,04468005-n,04468005-n,True,2.4,0.0
to avoid train,train,04468005-n,00100044-v,False,2.39,0.0
train going across,train,04468005-n,04468476-n,False,2.4,0.0
part of a train,train,04468005-n,04468476-n,False,2.4,0.0
words on train,train,04468005-n,04468476-n,False,2.39,0.0
train has a front,train,04468005-n,04468476-n,False,2.4,0.0
side of the train,train,04468005-n,04468476-n,False,2.4,0.0
train is modern,train,04468005-n,04468476-n,False,2.4,0.0
two train,train,04468005-n,04468476-n,False,2.38,0.0
train reads montana,Montanan,04468005-n,09744075-n,False,2.39,0.0
depot for train,train,04468005-n,04468476-n,False,2.4,0.0
train is still,train,04468005-n,04468476-n,False,2.39,0.0
front  train,train,04468005-n,04468476-n,False,2.4,0.0
bottom of train,train,04468005-n,04468476-n,False,2.4,0.0
white yellow train,train,04468005-n,04468476-n,False,2.4,0.0
front of train.,train,04468005-n,04468476-n,False,2.41,0.0
other trains,train,04468005-n,04468476-n,False,2.39,0.0
writing on the train,train,04468005-n,04468476-n,False,2.41,0.0
yellow trains,train,04468005-n,04468476-n,False,2.4,0.0
yellow train.,train,04468005-n,04468476-n,False,2.4,0.0
train this is.,train,04468005-n,00603298-v,False,2.4,0.0
train is traveling,train,04468005-n,04468005-n,True,2.4,0.0
blue train,blue,04468005-n,02855925-n,False,2.4,0.0
door is on train,train,04468005-n,04468476-n,False,2.39,0.0
doors on  train,train,04468005-n,04468476-n,False,2.39,0.0
gravel by train,gravel,04468005-n,14698884-n,False,2.4,0.0
for train,train,04468005-n,04468476-n,False,2.39,0.0
boy beside train.,train,04468005-n,04468476-n,False,2.41,0.0
train is blue,train,04468005-n,04468476-n,False,2.4,0.0
train has,train,04468005-n,04468476-n,False,2.39,0.0
train's front.,train,04468005-n,04468476-n,False,2.45,0.0
man watching train,trainman,04468005-n,10722758-n,False,2.43,0.0
gray train,grey,04468005-n,03456186-n,False,2.4,0.0
"train has ""montana""",Montana,04468005-n,09108164-n,False,2.45,0.0
train back,retrain,04468005-n,00603179-v,False,2.4,0.0
walkway beside train,train,04468005-n,04468476-n,False,2.41,0.0
door on a train.,train,04468005-n,04468476-n,False,2.39,0.0
number  the train,train,04468005-n,04468476-n,False,2.39,0.0
there are two trains,train,04468005-n,04468005-n,True,2.41,0.0
pink doors on train,train,04468005-n,04468476-n,False,2.41,0.0
more than six trains,train set,04468005-n,04468707-n,False,2.4,0.0
trains are coming,train,04468005-n,04468005-n,True,2.39,0.0
men in the train,trainman,04468005-n,10722758-n,False,2.4,0.0
orange train,orange,04468005-n,12708293-n,False,2.4,0.0
black n red on train,train,04468005-n,04468476-n,False,2.4,0.0
window of  train,train,04468005-n,04468476-n,False,2.42,0.0
purple train,purple,04468005-n,00285088-v,False,2.4,0.0
window in train,train,04468005-n,04468476-n,False,2.39,0.0
other train,train,04468005-n,04468476-n,False,2.39,0.0
engine of the train,locomotive,04468005-n,03684823-n,False,2.4,0.0
doors on train,train,04468005-n,04468476-n,False,2.39,0.0
silhouette of train,train,04468005-n,04468476-n,False,2.4,0.0
train's front,train,04468005-n,04468476-n,False,2.39,0.0
trains shadow,train,04468005-n,04468476-n,False,2.4,0.0
train stack,train,04468005-n,04468476-n,False,2.39,0.0
train,train,04468005-n,00100044-v,False,2.41,0.0
windshied of train,wind,04468005-n,02738701-v,False,2.39,0.0
side of a train,train,04468005-n,04468476-n,False,2.4,0.0
power to the trains,train,04468005-n,04468005-n,True,2.4,0.0
back of dark train,train,04468005-n,04468476-n,False,2.4,0.0
two trains,train,04468005-n,04468005-n,True,2.4,0.0
old train,train,04468005-n,04468476-n,False,2.4,0.0
towards train,train,04468005-n,04468476-n,False,2.41,0.0
sticker on train,train,04468005-n,04468476-n,False,2.41,0.0
logo of a train,train,04468005-n,04468476-n,False,2.4,0.0
second train,train,04468005-n,04468476-n,False,2.4,0.0
train is seen,train,04468005-n,04468476-n,False,2.39,0.0
doors on the train,train,04468005-n,04468476-n,False,2.4,0.0
pathway by train,pathway,04468005-n,03899533-n,False,2.39,0.0
behind the train,train,04468005-n,04468476-n,False,2.4,0.0
train is black,train,04468005-n,04468476-n,False,2.39,0.0
beware of trains,train,04468005-n,04468476-n,False,2.4,0.0
lower train,train,04468005-n,04468476-n,False,2.39,0.0
number of the train,train,04468005-n,04468476-n,False,2.4,0.0
boot on train,train,04468005-n,00100044-v,False,2.4,0.0
one train,train,04468005-n,04468476-n,False,2.47,0.0
train is yellow,train,04468005-n,04468476-n,False,2.59,0.0
lights of a train,train,04468005-n,04468476-n,False,2.62,0.0
blue wall on train,train,04468005-n,04468476-n,False,2.45,0.0
of the train,train,04468005-n,04468476-n,False,2.39,0.0
train connects,train,04468005-n,04468005-n,True,2.39,0.0
front of train,train,04468005-n,04468476-n,False,2.39,0.0
back of the train,train,04468005-n,04468476-n,False,2.43,0.0
end of train,train,04468005-n,04468476-n,False,2.4,0.0
pavers at train,pave,04468005-n,03900393-n,False,2.4,0.0
red train,train,04468005-n,04468476-n,False,2.4,0.0
trains smoke,train,04468005-n,04468476-n,False,2.39,0.0
tom the train,tom,04468005-n,02122725-n,False,2.4,0.0
train is d8,train,04468005-n,04468476-n,False,2.39,0.0
train looks green,train,04468005-n,04468476-n,False,2.4,0.0
rear of train,train,04468005-n,04468476-n,False,2.39,0.0
number of a train,train,04468005-n,04468476-n,False,2.4,0.0
mrs on train,train,04468005-n,04468476-n,False,2.4,0.0
powered train,electric locomotive,04468005-n,03272562-n,False,2.39,0.0
line for train,train,04468005-n,04468476-n,False,2.38,0.0
people riding train,passenger train,04468005-n,03896233-n,False,2.4,0.0
doors on a train,train,04468005-n,04468476-n,False,2.39,0.0
colored train,train,04468005-n,04468476-n,False,2.39,0.0
logo on train.,train,04468005-n,04468476-n,False,2.4,0.0
train is arriving,train,04468005-n,04468476-n,False,2.4,0.0
windshield of train,train,04468005-n,04468476-n,False,2.4,0.0
light of a train,train,04468005-n,04468476-n,False,2.39,0.0
reflectors on train,reflector,04468005-n,04069276-n,False,2.4,0.0
left of train,train,04468005-n,04468476-n,False,2.39,0.0
on a train,train,04468005-n,04468476-n,False,2.38,0.0
reflection of train,train,04468005-n,04468476-n,False,2.4,0.0
graffitti on train,graffito,04468005-n,03451798-n,False,2.42,0.0
train says steamrail,steam locomotive,04468005-n,04310018-n,False,2.42,0.0
inside a train,train,04468005-n,04468476-n,False,2.39,0.0
on train,train,04468005-n,04468476-n,False,2.4,0.0
train in,train,04468005-n,00100044-v,False,2.39,0.0
door of the train,train,04468005-n,04468476-n,False,2.46,0.0
alongside  train,train,04468005-n,04468476-n,False,2.6,0.0
go by train,train,04468005-n,04468476-n,False,2.6,0.0
train tacks,tack,04468005-n,08681084-n,False,2.6,0.0
bus and train,bus,04468005-n,02924116-n,False,2.5,0.0
parked train,car train,04468005-n,02971579-n,False,2.4,0.0
train featured.,train,04468005-n,04468476-n,False,2.39,0.0
he train has stopped,train,04468005-n,04468476-n,False,2.41,0.0
small train,train,04468005-n,04468476-n,False,2.39,0.0
no train,train,04468005-n,04468476-n,False,2.39,0.0
trains are lit,train,04468005-n,04468476-n,False,2.41,0.0
"""part of train",train,04468005-n,04468476-n,False,2.39,0.0
back of train,train,04468005-n,04468476-n,False,2.42,0.0
to trains,train,04468005-n,04468476-n,False,2.41,0.0
shadow of train,train,04468005-n,04468476-n,False,2.39,0.0
to push other trains,train,04468005-n,04468476-n,False,2.41,0.0
of the trains,train,04468005-n,04468476-n,False,2.43,0.0
yellow train,train,04468005-n,07294777-n,False,2.4,0.0
window on a train,train,04468005-n,04468476-n,False,2.4,0.0
wheels of the train,train,04468005-n,04468476-n,False,2.62,0.0
whole train,train,04468005-n,04468476-n,False,2.59,0.0
brick path by train,train,04468005-n,04468476-n,False,2.5,0.0
people on the train,passenger train,04468005-n,03896233-n,False,2.41,0.0
headlight of train,headlight,04468005-n,03503997-n,False,2.4,0.0
right of train,train,04468005-n,04468476-n,False,2.41,0.0
floor covering,floor cover,03365592-n,03366823-n,False,2.4,0.0
patterned flooring,flooring,03365592-n,14871370-n,False,2.41,0.0
tiles on floor,tile,03365592-n,04435180-n,False,2.39,0.0
carpet on the floor,carpet,03365592-n,09236766-n,False,2.39,0.0
of a floor,floor,03365592-n,03366301-n,False,2.4,0.0
bucket on floor,bucket,03365592-n,02909870-n,False,2.4,0.0
floor is grey,grey,03365592-n,03456186-n,False,2.39,0.0
dirty floor,dirty,03365592-n,01534147-v,False,2.4,0.0
line on floor.,floor,03365592-n,09282208-n,False,2.4,0.0
room has floors,room,03365592-n,04105893-n,False,2.4,0.0
beige tiled floor,tile,03365592-n,04435180-n,False,2.4,0.0
reflection in floor,reflection,03365592-n,11503060-n,False,2.42,0.0
branch on the floor,branch,03365592-n,09228324-n,False,2.4,0.0
concrete floor,floor,03365592-n,09282208-n,False,2.39,0.0
wheels on the floor,floor,03365592-n,09282208-n,False,2.41,0.0
shadows on floor.,shadow,03365592-n,13984944-n,False,2.61,0.0
section of floor,floor,03365592-n,03365592-n,True,2.42,0.0
three floors,floor,03365592-n,03366301-n,False,2.41,0.0
floor.,floor,03365592-n,03366301-n,False,2.4,0.0
part of a floor,floor,03365592-n,03365592-n,True,2.39,0.0
this is the floor,floor,03365592-n,03365592-n,True,2.4,0.0
floor in room wood,floor,03365592-n,03365592-n,True,2.41,0.0
room has floor,floor,03365592-n,03366301-n,False,2.41,0.0
second floor,floor,03365592-n,03366301-n,False,2.39,0.0
dustbin on the floor,dustmop,03365592-n,03258905-n,False,2.41,0.0
leveled floors,floor,03365592-n,03365991-n,False,2.4,0.0
flooring trim,trimming,03365592-n,04484160-n,False,2.4,0.0
floor is large,floor,03365592-n,03366301-n,False,2.42,0.0
on floor,floor,03365592-n,09282208-n,False,2.39,0.0
floor white,white,03365592-n,04579986-n,False,2.4,0.0
vent on floor,vent,03365592-n,09470550-n,False,2.38,0.0
table on floor,table,03365592-n,04379243-n,False,2.4,0.0
water on floor,floor,03365592-n,09282084-n,False,2.39,0.0
chair is on floor,chair,03365592-n,03002096-n,False,2.39,0.0
rust colored floor,rust,03365592-n,13552270-n,False,2.4,0.0
floor is black,black,03365592-n,02846260-n,False,2.39,0.0
floor has,floor,03365592-n,03366301-n,False,2.4,0.0
carpeted floor.,carpet,03365592-n,09236766-n,False,2.39,0.0
flooring,flooring,03365592-n,14871370-n,False,2.39,0.0
floor is white,white,03365592-n,04579986-n,False,2.4,0.0
slippery floors,floor,03365592-n,09282208-n,False,2.41,0.0
strip of flooring,flooring,03365592-n,14871370-n,False,2.39,0.0
shiny floor,dance floor,03365592-n,03162080-n,False,2.4,0.0
grey flooring,grey,03365592-n,00289679-v,False,2.39,0.0
carpet on floor,carpet,03365592-n,09236766-n,False,2.4,0.0
marbled floor,marblewood,03365592-n,12771085-n,False,2.39,0.0
white flooring,flooring,03365592-n,14871370-n,False,2.41,0.0
round rug on floor,rug,03365592-n,04118021-n,False,2.42,0.0
grey floor,grey,03365592-n,03456186-n,False,2.39,0.0
top floors,floor,03365592-n,03366301-n,False,2.42,0.0
large floor,floor,03365592-n,03366301-n,False,2.39,0.0
floor trim,trim,03365592-n,00359903-n,False,2.41,0.0
lower floor,floor,03365592-n,03365592-n,True,2.4,0.0
red floor,floor,03365592-n,03366301-n,False,2.41,0.0
many floors,floor,03365592-n,03365991-n,False,2.39,0.0
chairs on the floor,floor,03365592-n,03365592-n,True,2.39,0.0
brown floor,brown,03365592-n,00372111-s,False,2.39,0.0
on the floor,floor,03365592-n,09282208-n,False,2.4,0.0
grate on floor,grate,03365592-n,03454536-n,False,2.4,0.0
reflecting on floor,reflecting,03365592-n,02008245-s,False,2.38,0.0
wooden flooring,flooring,03365592-n,14871370-n,False,2.4,0.0
blue floor,blue,03365592-n,02855925-n,False,2.4,0.0
black floor,black,03365592-n,02846260-n,False,2.4,0.0
bottom floor,floor,03365592-n,09282363-n,False,2.42,0.0
pile on floor,pile,03365592-n,03936269-n,False,2.4,0.0
flooring is wooden,flooring,03365592-n,14871370-n,False,2.41,0.0
dark floor,darkroom,03365592-n,03162460-n,False,2.41,0.0
floor is carpeted,carpet,03365592-n,09236766-n,False,2.41,0.0
floor looks dark,floor,03365592-n,03365592-n,True,2.41,0.0
floor is brown,brown,03365592-n,00372111-s,False,2.4,0.0
colored floor,floor,03365592-n,03366301-n,False,2.42,0.0
sitting on the floor,sitting,03365592-n,01565139-s,False,2.4,0.0
floor is pink.,pink,03365592-n,04970916-n,False,2.4,0.0
stroller on floor,floor,03365592-n,09282208-n,False,2.39,0.0
white floor,white,03365592-n,04579986-n,False,2.43,0.0
ceramic floor,ceramic,03365592-n,02997391-n,False,2.39,0.0
floor is gray,grey,03365592-n,03456186-n,False,2.41,0.0
upper floors,floor,03365592-n,03366301-n,False,2.39,0.0
on floor next,floor,03365592-n,09282208-n,False,2.41,0.0
"""floor",floor,03365592-n,03365592-n,True,2.41,0.0
that is on the floor,floor,03365592-n,09282208-n,False,2.39,0.0
third floor,floor,03365592-n,03366301-n,False,2.39,0.0
floor is dark,floor,03365592-n,03365592-n,True,2.4,0.0
part f a floor,floor,03365592-n,03366301-n,False,2.39,0.0
3 floor,floor,03365592-n,03366301-n,False,2.39,0.0
balcony on 2 floor,balcony,03365592-n,02777927-n,False,2.4,0.0
top floor,floor,03365592-n,03365592-n,True,2.4,0.0
angled floors,floor plan,03365592-n,03367147-n,False,2.39,0.0
floor shows,floor,03365592-n,03366301-n,False,2.4,0.0
fourth floor,floor,03365592-n,03366301-n,False,2.39,0.0
building floor,flooring,03365592-n,14871370-n,False,2.39,0.0
part of floor,floor,03365592-n,03365592-n,True,2.49,0.0
tiled floor seen,tile,03365592-n,04435180-n,False,2.41,0.0
part of the floor,floor,03365592-n,03365592-n,True,2.4,0.0
balcony on top floor,balcony,03365592-n,02777927-n,False,2.4,0.0
floor of,floor,03365592-n,03366301-n,False,2.42,0.0
drain cover in floor,floor cover,03365592-n,03366823-n,False,2.4,0.0
green floor,greenroom,03365592-n,03458128-n,False,2.4,0.0
floor of  terminal,terminal,03365592-n,04412901-n,False,2.39,0.0
white snow on floor,snow,03365592-n,15043763-n,False,2.41,0.0
floor,floor,03365592-n,03366301-n,False,2.39,0.0
is on the floor,floor,03365592-n,09282208-n,False,2.4,0.0
wall and floor,floor,03365592-n,03365592-n,True,2.39,0.0
shiny wooden floor,dance floor,03365592-n,03162080-n,False,2.41,0.0
floors,floor,03365592-n,03366301-n,False,2.4,0.0
drain in the floor,drain,03365592-n,03231912-n,False,2.41,0.0
floor is tiled,tile,03365592-n,04435180-n,False,2.39,0.0
wooden floor,floor,03365592-n,03366301-n,False,2.42,0.0
tiled floor,tile,03365592-n,04435180-n,False,2.45,0.0
filthy floor,floor,03365592-n,07976596-n,False,2.44,0.0
4th floor,floor,03365592-n,03366301-n,False,2.4,0.0
floor is blue,blue,03365592-n,02855925-n,False,2.42,0.0
tile on the floor,tile,03365592-n,04435180-n,False,2.42,0.0
brown flooring,brown,03365592-n,00372111-s,False,2.4,0.0
two floors,floor,03365592-n,03365991-n,False,2.53,0.0
different floors,floor,03365592-n,03365991-n,False,2.42,0.0
floor is beige,beige,03365592-n,04973291-n,False,2.41,0.0
vent is on floor,vent,03365592-n,09470550-n,False,2.39,0.0
thrown on the floor,thrown,03365592-n,02493395-s,False,2.39,0.0
2nd floor,floor,03365592-n,03366301-n,False,2.42,0.0
tile on floor,tile,03365592-n,04435180-n,False,2.41,0.0
plank flooring,planking,03365592-n,03956623-n,False,2.42,0.0
floor below,floor,03365592-n,03365592-n,True,2.61,0.0
in flooring,flooring,03365592-n,14871370-n,False,2.44,0.0
floor wooden,floor,03365592-n,03366301-n,False,2.4,0.0
first floor,floor,03365592-n,03366301-n,False,2.41,0.0
connector on floor,jumper,03365592-n,03604629-n,False,2.4,0.0
white tiles on floor,tile,03365592-n,15074568-n,False,2.4,0.0
floor is,floor,03365592-n,03366301-n,False,2.42,0.0
floor is wooden,floor,03365592-n,03365592-n,True,2.4,0.0
upper floor,floor,03365592-n,03366301-n,False,2.41,0.0
yellow top floor,yellow,03365592-n,00289840-v,False,2.4,0.0
carpeted flooring,carpet,03365592-n,09236766-n,False,2.42,0.0
walkaway,hideaway,07475107-n,03517647-n,False,2.41,0.0
runaways,fugitive,07475107-n,10115082-n,False,2.4,0.0
prevent runaways,runaway,07475107-n,00601150-s,False,2.4,0.0
white monitor,screen,03782190-n,04152829-n,False,2.4,0.0
monitors,monitor,03782190-n,03782190-n,True,2.4,0.0
monitor.,monitor,03782190-n,03782190-n,True,2.4,0.0
monitor in back,monitor,03782190-n,03782190-n,True,2.4,0.0
this is a monitor,computer monitor,03782190-n,03085219-n,False,2.4,0.0
monitor,monitor,03782190-n,03782190-n,True,2.38,0.0
large monitor,monitor,03782190-n,03782190-n,True,2.39,0.0
monitor is off.,monitor,03782190-n,03782190-n,True,2.4,0.0
monitors.,monitor,03782190-n,03782190-n,True,2.4,0.0
two monitors,monitor,03782190-n,03782190-n,True,2.39,0.0
dual monitors.,dual scan display,03782190-n,03252787-n,False,2.4,0.0
two monitors.,monitor,03782190-n,03782190-n,True,2.4,0.0
row of monitors,monitor,03782190-n,03782190-n,True,2.4,0.0
four monitors,monitor,03782190-n,03782190-n,True,2.4,0.0
green monitor,computer monitor,03782190-n,03085219-n,False,2.4,0.0
both monitors,monitor,03782190-n,03782190-n,True,2.42,0.0
monitor is,monitor,03782190-n,03782190-n,True,2.41,0.0
base of monitor,base,03782190-n,02798117-n,False,2.4,0.0
one monitor.,monitor,03782190-n,03782190-n,True,2.4,0.0
monitor is large,monitor,03782190-n,03782190-n,True,2.4,0.0
there is a monitor,monitor,03782190-n,03782190-n,True,2.4,0.0
of monitor,monitor,03782190-n,03782190-n,True,2.4,0.0
monitor is little,monitor,03782190-n,03782190-n,True,2.38,0.0
turned on monitor,monitor,03782190-n,03782190-n,True,2.41,0.0
below monitor,monitor,03782190-n,03782190-n,True,2.41,0.0
shadow of monitor,shadow,03782190-n,13959642-n,False,2.4,0.0
three monitors,monitor,03782190-n,03782190-n,True,2.4,0.0
black monitor,monitor,03782190-n,03782190-n,True,2.39,0.0
green ivy,ivy,11798978-n,11798978-n,True,2.39,0.0
ivy leaves,ivy,11798978-n,11798978-n,True,2.39,0.0
basket has ivy,ivy,11798978-n,11798978-n,True,2.39,0.0
flowers and ivy,ivy,11798978-n,11798978-n,True,2.39,0.0
ivy,ivy,11798978-n,11798978-n,True,2.39,0.0
potted ivy,Boston ivy,11798978-n,13148208-n,False,2.47,0.0
spiral bound book,spiral bandage,06410904-n,04279858-n,False,2.48,0.0
books are upright,book,06410904-n,02870526-n,False,2.4,0.0
books,paperback book,06410904-n,03886432-n,False,2.39,0.0
book.,paperback book,06410904-n,03886432-n,False,2.4,0.0
book titled,paperback book,06410904-n,03886432-n,False,2.4,0.0
comic book,comic book,06410904-n,06596364-n,False,2.4,0.0
thick books,book,06410904-n,02870526-n,False,2.4,0.0
girl has books,book,06410904-n,06410904-n,True,2.41,0.0
open book,open,06410904-n,00036254-s,False,2.41,0.0
pile of books,book,06410904-n,02870526-n,False,2.4,0.0
